 GRIDCODE,CVIDE,Fa,USs4ginMUNICIPIO (m2)
       20712 ,       30004 ,  0.123381175     ,   344044576.    
       20713 ,       30004 ,  0.102187261     ,   344044576.    
       20714 ,       30004 ,   3.85690830E-03 ,   344044576.    
       20715 ,       30004 ,  0.179199949     ,   344044576.    
       20716 ,       30004 ,   2.68706437E-02 ,   344044576.    
       21064 ,       30004 ,   8.57808348E-03 ,   344044576.    
       21065 ,       30004 ,   2.70709656E-02 ,   344044576.    
       21066 ,       30004 ,   3.29040661E-02 ,   344044576.    
       21067 ,       30004 ,   0.00000000     ,   344044576.    
       21068 ,       30004 ,   8.23134333E-02 ,   344044576.    
       21069 ,       30004 ,   7.41516633E-05 ,   344044576.    
       21420 ,       30004 ,   0.00000000     ,   344044576.    
       21421 ,       30004 ,   1.20145790E-02 ,   344044576.    
       21422 ,       30004 ,   0.00000000     ,   344044576.    
       21774 ,       30004 ,   0.00000000     ,   344044576.    
       16486 ,       30005 ,   0.00000000     ,   56121144.0    
       16487 ,       30005 ,  0.479764700     ,   56121144.0    
       16488 ,       30005 ,  0.517230392     ,   56121144.0    
       16839 ,       30005 ,   0.00000000     ,   56121144.0    
       16840 ,       30005 ,   1.83639314E-03 ,   56121144.0    
       16841 ,       30005 ,   1.16850645E-03 ,   56121144.0    
       17192 ,       30005 ,   0.00000000     ,   56121144.0    
       17193 ,       30005 ,   0.00000000     ,   56121144.0    
       16822 ,       30006 ,   0.00000000     ,   43277720.0    
       16823 ,       30006 ,   3.77955250E-02 ,   43277720.0    
       17175 ,       30006 ,  0.451287627     ,   43277720.0    
       17176 ,       30006 ,  0.347851425     ,   43277720.0    
       17528 ,       30006 ,   0.00000000     ,   43277720.0    
       17529 ,       30006 ,  0.163065434     ,   43277720.0    
       18242 ,       30007 ,   5.20027578E-02 ,   87838592.0    
       18243 ,       30007 ,   3.70002687E-02 ,   87838592.0    
       18595 ,       30007 ,  0.194002584     ,   87838592.0    
       18596 ,       30007 ,  0.636725366     ,   87838592.0    
       18597 ,       30007 ,   8.02690163E-02 ,   87838592.0    
       18588 ,       30008 ,   7.49236788E-05 ,   43948396.0    
       18589 ,       30008 ,  0.201282158     ,   43948396.0    
       18590 ,       30008 ,   3.21895350E-03 ,   43948396.0    
       18941 ,       30008 ,   2.47735456E-02 ,   43948396.0    
       18942 ,       30008 ,  0.616091132     ,   43948396.0    
       18943 ,       30008 ,  0.154559299     ,   43948396.0    
       20712 ,       30009 ,   9.76285897E-03 ,   86666008.0    
       21064 ,       30009 ,  0.110546097     ,   86666008.0    
       21065 ,       30009 ,  0.422494352     ,   86666008.0    
       21066 ,       30009 ,   1.16643705E-03 ,   86666008.0    
       21067 ,       30009 ,   0.00000000     ,   86666008.0    
       21417 ,       30009 ,   1.54384170E-02 ,   86666008.0    
       21418 ,       30009 ,  0.366957843     ,   86666008.0    
       21419 ,       30009 ,   0.00000000     ,   86666008.0    
       21420 ,       30009 ,   0.00000000     ,   86666008.0    
       21421 ,       30009 ,   0.00000000     ,   86666008.0    
       21771 ,       30009 ,   6.64590299E-02 ,   86666008.0    
       21772 ,       30009 ,   7.17490865E-03 ,   86666008.0    
       21773 ,       30009 ,   0.00000000     ,   86666008.0    
       21774 ,       30009 ,   0.00000000     ,   86666008.0    
       22125 ,       30009 ,   0.00000000     ,   86666008.0    
       22126 ,       30009 ,   0.00000000     ,   86666008.0    
       22127 ,       30009 ,   0.00000000     ,   86666008.0    
       22479 ,       30009 ,   0.00000000     ,   86666008.0    
       21058 ,       30010 ,   2.10358296E-02 ,   131983768.    
       21059 ,       30010 ,   2.91373115E-02 ,   131983768.    
       21411 ,       30010 ,  0.154588938     ,   131983768.    
       21412 ,       30010 ,  0.223817870     ,   131983768.    
       21413 ,       30010 ,   0.00000000     ,   131983768.    
       21764 ,       30010 ,   8.16953480E-02 ,   131983768.    
       21765 ,       30010 ,  0.150542870     ,   131983768.    
       21766 ,       30010 ,  0.242226973     ,   131983768.    
       21767 ,       30010 ,   3.74961016E-03 ,   131983768.    
       21768 ,       30010 ,   2.39777211E-02 ,   131983768.    
       22119 ,       30010 ,   7.62667786E-03 ,   131983768.    
       22120 ,       30010 ,   0.00000000     ,   131983768.    
       22121 ,       30010 ,   6.16008230E-02 ,   131983768.    
       16839 ,       30011 ,   0.00000000     ,   8540304.00    
       16840 ,       30011 ,   0.00000000     ,   8540304.00    
       16841 ,       30011 ,   0.00000000     ,   8540304.00    
       17192 ,       30011 ,   0.00000000     ,   8540304.00    
       17193 ,       30011 ,   0.00000000     ,   8540304.00    
       17194 ,       30011 ,   0.00000000     ,   8540304.00    
       17195 ,       30011 ,   0.00000000     ,   8540304.00    
       17196 ,       30011 ,   0.00000000     ,   8540304.00    
       17544 ,       30011 ,   0.00000000     ,   8540304.00    
       17545 ,       30011 ,   0.00000000     ,   8540304.00    
       17546 ,       30011 ,   0.00000000     ,   8540304.00    
       17547 ,       30011 ,   0.00000000     ,   8540304.00    
       17548 ,       30011 ,   0.00000000     ,   8540304.00    
       17549 ,       30011 ,   0.00000000     ,   8540304.00    
       17897 ,       30011 ,   2.71189269E-02 ,   8540304.00    
       17898 ,       30011 ,   0.00000000     ,   8540304.00    
       17899 ,       30011 ,   0.00000000     ,   8540304.00    
       17900 ,       30011 ,   0.00000000     ,   8540304.00    
       18249 ,       30011 ,  0.972286999     ,   8540304.00    
       18250 ,       30011 ,   5.94123092E-04 ,   8540304.00    
       18601 ,       30011 ,   0.00000000     ,   8540304.00    
       18602 ,       30011 ,   0.00000000     ,   8540304.00    
       18603 ,       30011 ,   0.00000000     ,   8540304.00    
       18954 ,       30011 ,   0.00000000     ,   8540304.00    
       18955 ,       30011 ,   0.00000000     ,   8540304.00    
       18956 ,       30011 ,   0.00000000     ,   8540304.00    
       15783 ,       30012 ,  0.105935983     ,   91657808.0    
       15784 ,       30012 ,   3.12774209E-04 ,   91657808.0    
       16134 ,       30012 ,   3.30260694E-02 ,   91657808.0    
       16135 ,       30012 ,  0.327845842     ,   91657808.0    
       16136 ,       30012 ,  0.282932967     ,   91657808.0    
       16487 ,       30012 ,   1.98090244E-02 ,   91657808.0    
       16488 ,       30012 ,  0.230137363     ,   91657808.0    
       16489 ,       30012 ,   0.00000000     ,   91657808.0    
       17532 ,       30014 ,   1.31242927E-02 ,   115644088.    
       17533 ,       30014 ,  0.105582535     ,   115644088.    
       17534 ,       30014 ,   6.56817108E-02 ,   115644088.    
       17885 ,       30014 ,   2.37929318E-02 ,   115644088.    
       17886 ,       30014 ,  0.379319668     ,   115644088.    
       17887 ,       30014 ,  0.196816921     ,   115644088.    
       18239 ,       30014 ,  0.128724635     ,   115644088.    
       18240 ,       30014 ,   8.69573206E-02 ,   115644088.    
       16490 ,       30015 ,   0.00000000     ,   182534560.    
       16491 ,       30015 ,  0.135169402     ,   182534560.    
       16492 ,       30015 ,   7.51510337E-02 ,   182534560.    
       16493 ,       30015 ,   0.00000000     ,   182534560.    
       16844 ,       30015 ,  0.152649730     ,   182534560.    
       16845 ,       30015 ,  0.217116341     ,   182534560.    
       16846 ,       30015 ,   2.73019206E-02 ,   182534560.    
       17197 ,       30015 ,   9.03737098E-02 ,   182534560.    
       17198 ,       30015 ,  0.241313845     ,   182534560.    
       17199 ,       30015 ,   5.29478155E-02 ,   182534560.    
       17550 ,       30015 ,   0.00000000     ,   182534560.    
       17551 ,       30015 ,   0.00000000     ,   182534560.    
       17552 ,       30015 ,   7.97617435E-03 ,   182534560.    
       19657 ,       30016 ,  0.121973239     ,   23944070.0    
       19658 ,       30016 ,  0.367875129     ,   23944070.0    
       19659 ,       30016 ,   0.00000000     ,   23944070.0    
       20010 ,       30016 ,  0.254467517     ,   23944070.0    
       20011 ,       30016 ,   0.00000000     ,   23944070.0    
       20363 ,       30016 ,  0.251611203     ,   23944070.0    
       20364 ,       30016 ,   4.07295115E-03 ,   23944070.0    
       19653 ,       30017 ,   3.55336331E-02 ,   49734040.0    
       19654 ,       30017 ,   2.46280804E-04 ,   49734040.0    
       20006 ,       30017 ,  0.603192627     ,   49734040.0    
       20007 ,       30017 ,  0.326594710     ,   49734040.0    
       20008 ,       30017 ,   3.44327353E-02 ,   49734040.0    
       17528 ,       30018 ,   1.00000000     ,   2911181.00    
       16471 ,       30019 ,   0.00000000     ,   11903.6113    
       16472 ,       30019 ,   1.00000000     ,   11903.6113    
       16824 ,       30020 ,  0.277480304     ,   9303756.00    
       16825 ,       30020 ,  0.204312235     ,   9303756.00    
       17177 ,       30020 ,  0.421712667     ,   9303756.00    
       17178 ,       30020 ,   9.64947790E-02 ,   9303756.00    
       17887 ,       30021 ,  0.182516038     ,   105163856.    
       17888 ,       30021 ,  0.235428542     ,   105163856.    
       18239 ,       30021 ,   2.29183324E-02 ,   105163856.    
       18240 ,       30021 ,  0.480528295     ,   105163856.    
       18241 ,       30021 ,   1.99784674E-02 ,   105163856.    
       18592 ,       30021 ,   2.77749561E-02 ,   105163856.    
       18593 ,       30021 ,   3.08553763E-02 ,   105163856.    
       21764 ,       30023 ,   4.72116563E-03 ,   185230432.    
       21765 ,       30023 ,   6.97889552E-02 ,   185230432.    
       21766 ,       30023 ,   1.13969566E-02 ,   185230432.    
       22117 ,       30023 ,   1.77552144E-03 ,   185230432.    
       22118 ,       30023 ,  0.287920147     ,   185230432.    
       22119 ,       30023 ,  0.105282336     ,   185230432.    
       22120 ,       30023 ,   0.00000000     ,   185230432.    
       22121 ,       30023 ,   0.00000000     ,   185230432.    
       22471 ,       30023 ,  0.147430345     ,   185230432.    
       22472 ,       30023 ,  0.150559962     ,   185230432.    
       22473 ,       30023 ,  0.177663058     ,   185230432.    
       22474 ,       30023 ,   0.00000000     ,   185230432.    
       22824 ,       30023 ,   7.11711118E-06 ,   185230432.    
       22825 ,       30023 ,   3.24957073E-02 ,   185230432.    
       22826 ,       30023 ,   1.09587377E-02 ,   185230432.    
       22827 ,       30023 ,   0.00000000     ,   185230432.    
       19296 ,       30024 ,   1.25092911E-02 ,   211181744.    
       19297 ,       30024 ,   8.79998878E-02 ,   211181744.    
       19299 ,       30024 ,   8.50950647E-03 ,   211181744.    
       19650 ,       30024 ,  0.189774379     ,   211181744.    
       19651 ,       30024 ,   7.66524374E-02 ,   211181744.    
       19652 ,       30024 ,  0.194748029     ,   211181744.    
       19653 ,       30024 ,  0.194138214     ,   211181744.    
       19654 ,       30024 ,   9.70858708E-02 ,   211181744.    
       20004 ,       30024 ,   2.43745781E-02 ,   211181744.    
       20005 ,       30024 ,   7.26326331E-02 ,   211181744.    
       20006 ,       30024 ,   1.23162783E-04 ,   211181744.    
       20007 ,       30024 ,   4.14520018E-02 ,   211181744.    
       19647 ,       30025 ,   7.11377477E-03 ,   74507384.0    
       19648 ,       30025 ,   1.72903202E-03 ,   74507384.0    
       19999 ,       30025 ,   0.00000000     ,   74507384.0    
       20000 ,       30025 ,  0.212702706     ,   74507384.0    
       20001 ,       30025 ,  0.294850916     ,   74507384.0    
       20002 ,       30025 ,  0.107596889     ,   74507384.0    
       20003 ,       30025 ,   1.19002005E-02 ,   74507384.0    
       20352 ,       30025 ,   2.01269314E-02 ,   74507384.0    
       20353 ,       30025 ,  0.343979537     ,   74507384.0    
       20354 ,       30025 ,   0.00000000     ,   74507384.0    
       20709 ,       30026 ,   0.00000000     ,   14686252.0    
       21062 ,       30026 ,  0.880220771     ,   14686252.0    
       21063 ,       30026 ,  0.119779281     ,   14686252.0    
       25636 ,       30027 ,   0.00000000     ,   155399536.    
       25637 ,       30027 ,   0.00000000     ,   155399536.    
       25989 ,       30027 ,  0.266815394     ,   155399536.    
       25990 ,       30027 ,  0.165600926     ,   155399536.    
       26341 ,       30027 ,   8.88966396E-03 ,   155399536.    
       26342 ,       30027 ,  0.426510721     ,   155399536.    
       26343 ,       30027 ,  0.132183328     ,   155399536.    
       18588 ,       30029 ,   1.92568586E-05 ,   25218268.0    
       18589 ,       30029 ,   1.56387668E-02 ,   25218268.0    
       18941 ,       30029 ,   8.52122679E-02 ,   25218268.0    
       18942 ,       30029 ,  0.518740833     ,   25218268.0    
       18943 ,       30029 ,  0.380296350     ,   25218268.0    
       19294 ,       30029 ,   0.00000000     ,   25218268.0    
       19295 ,       30029 ,   0.00000000     ,   25218268.0    
       19296 ,       30029 ,   9.25612549E-05 ,   25218268.0    
       17529 ,       30030 ,   6.51187001E-05 ,   5646401.00    
       17530 ,       30030 ,  0.999934912     ,   5646401.00    
       17535 ,       30031 ,   2.74893697E-02 ,   77816560.0    
       17536 ,       30031 ,  0.551416636     ,   77816560.0    
       17537 ,       30031 ,   6.21683411E-02 ,   77816560.0    
       17538 ,       30031 ,   0.00000000     ,   77816560.0    
       17888 ,       30031 ,   1.49133010E-02 ,   77816560.0    
       17889 ,       30031 ,  0.188733831     ,   77816560.0    
       17890 ,       30031 ,  0.130906001     ,   77816560.0    
       17891 ,       30031 ,   2.43725572E-02 ,   77816560.0    
       15789 ,       30032 ,  0.366443753     ,   36984552.0    
       15790 ,       30032 ,   0.00000000     ,   36984552.0    
       15791 ,       30032 ,   0.00000000     ,   36984552.0    
       16142 ,       30032 ,  0.305459470     ,   36984552.0    
       16143 ,       30032 ,   0.00000000     ,   36984552.0    
       16144 ,       30032 ,   0.00000000     ,   36984552.0    
       16145 ,       30032 ,   0.00000000     ,   36984552.0    
       16495 ,       30032 ,  0.209713057     ,   36984552.0    
       16496 ,       30032 ,   8.25486779E-02 ,   36984552.0    
       16497 ,       30032 ,   0.00000000     ,   36984552.0    
       16498 ,       30032 ,   0.00000000     ,   36984552.0    
       16848 ,       30032 ,   2.96870135E-02 ,   36984552.0    
       16849 ,       30032 ,   6.14804309E-03 ,   36984552.0    
       16850 ,       30032 ,   0.00000000     ,   36984552.0    
       16851 ,       30032 ,   0.00000000     ,   36984552.0    
       17202 ,       30032 ,   0.00000000     ,   36984552.0    
       25294 ,       30033 ,   4.75203954E-02 ,   106785952.    
       25645 ,       30033 ,   1.85154378E-04 ,   106785952.    
       25646 ,       30033 ,  0.235727593     ,   106785952.    
       25647 ,       30033 ,  0.456793576     ,   106785952.    
       25648 ,       30033 ,   9.63878483E-02 ,   106785952.    
       25998 ,       30033 ,   0.00000000     ,   106785952.    
       25999 ,       30033 ,  0.123894349     ,   106785952.    
       26000 ,       30033 ,   3.94910574E-02 ,   106785952.    
       26001 ,       30033 ,   0.00000000     ,   106785952.    
       26353 ,       30033 ,   0.00000000     ,   106785952.    
       27406 ,       30034 ,   4.85168248E-02 ,   30762494.0    
       27407 ,       30034 ,   0.00000000     ,   30762494.0    
       27758 ,       30034 ,   6.84071099E-03 ,   30762494.0    
       27759 ,       30034 ,  0.944642484     ,   30762494.0    
       27760 ,       30034 ,   0.00000000     ,   30762494.0    
       28111 ,       30034 ,   0.00000000     ,   30762494.0    
       28112 ,       30034 ,   0.00000000     ,   30762494.0    
       21062 ,       30036 ,   0.00000000     ,   6832526.00    
       21415 ,       30036 ,   1.00000000     ,   6832526.00    
       23524 ,       30037 ,  0.161126390     ,   14715065.0    
       23876 ,       30037 ,   1.47474622E-02 ,   14715065.0    
       23877 ,       30037 ,  0.824126184     ,   14715065.0    
       23878 ,       30037 ,   0.00000000     ,   14715065.0    
       20003 ,       30038 ,   2.72910413E-03 ,   129539576.    
       20004 ,       30038 ,  0.135919765     ,   129539576.    
       20005 ,       30038 ,   3.92697975E-02 ,   129539576.    
       20355 ,       30038 ,   4.56333766E-03 ,   129539576.    
       20356 ,       30038 ,  0.411640346     ,   129539576.    
       20357 ,       30038 ,  0.260758787     ,   129539576.    
       20358 ,       30038 ,   0.00000000     ,   129539576.    
       20707 ,       30038 ,   7.46574346E-03 ,   129539576.    
       20708 ,       30038 ,   4.48949650E-05 ,   129539576.    
       20709 ,       30038 ,  0.126007244     ,   129539576.    
       20710 ,       30038 ,   1.16009554E-02 ,   129539576.    
       14739 ,       30039 ,   0.00000000     ,   40629720.0    
       15089 ,       30039 ,   0.00000000     ,   40629720.0    
       15090 ,       30039 ,   0.00000000     ,   40629720.0    
       15091 ,       30039 ,   5.45112183E-03 ,   40629720.0    
       15092 ,       30039 ,  0.513344884     ,   40629720.0    
       15093 ,       30039 ,   0.00000000     ,   40629720.0    
       15094 ,       30039 ,   0.00000000     ,   40629720.0    
       15442 ,       30039 ,   0.00000000     ,   40629720.0    
       15443 ,       30039 ,   0.00000000     ,   40629720.0    
       15444 ,       30039 ,   0.00000000     ,   40629720.0    
       15445 ,       30039 ,  0.187542364     ,   40629720.0    
       15446 ,       30039 ,  0.293147147     ,   40629720.0    
       15447 ,       30039 ,   5.14501007E-04 ,   40629720.0    
       24231 ,       30040 ,  0.264530987     ,   69206056.0    
       24232 ,       30040 ,   8.01480711E-02 ,   69206056.0    
       24233 ,       30040 ,   7.80047774E-02 ,   69206056.0    
       24584 ,       30040 ,  0.314813673     ,   69206056.0    
       24585 ,       30040 ,  0.122390471     ,   69206056.0    
       24586 ,       30040 ,   4.84557785E-02 ,   69206056.0    
       24587 ,       30040 ,   0.00000000     ,   69206056.0    
       24937 ,       30040 ,   3.95235745E-03 ,   69206056.0    
       24938 ,       30040 ,   8.41811672E-02 ,   69206056.0    
       24939 ,       30040 ,   3.52278096E-03 ,   69206056.0    
       24940 ,       30040 ,   0.00000000     ,   69206056.0    
       17533 ,       30041 ,   1.00000000     ,   5948616.50    
       18945 ,       30043 ,   1.63813271E-02 ,   168233168.    
       18946 ,       30043 ,   1.22446911E-02 ,   168233168.    
       18947 ,       30043 ,   6.87410012E-02 ,   168233168.    
       18948 ,       30043 ,  0.302429587     ,   168233168.    
       18949 ,       30043 ,  0.141011074     ,   168233168.    
       18950 ,       30043 ,   2.11056951E-03 ,   168233168.    
       19298 ,       30043 ,  0.120106533     ,   168233168.    
       19299 ,       30043 ,   1.50185274E-02 ,   168233168.    
       19300 ,       30043 ,   3.39448592E-03 ,   168233168.    
       19301 ,       30043 ,  0.222830161     ,   168233168.    
       19302 ,       30043 ,   9.57320705E-02 ,   168233168.    
       19303 ,       30043 ,   0.00000000     ,   168233168.    
       17885 ,       30044 ,  0.185091913     ,   107096880.    
       17886 ,       30044 ,  0.174683154     ,   107096880.    
       18238 ,       30044 ,  0.306710154     ,   107096880.    
       18239 ,       30044 ,  0.291890919     ,   107096880.    
       18591 ,       30044 ,   4.16239128E-02 ,   107096880.    
       18592 ,       30044 ,   0.00000000     ,   107096880.    
       14718 ,       30045 ,   2.95518972E-02 ,   367934816.    
       15071 ,       30045 ,   7.25586638E-02 ,   367934816.    
       15072 ,       30045 ,   9.84423608E-02 ,   367934816.    
       15073 ,       30045 ,   3.01954243E-02 ,   367934816.    
       15425 ,       30045 ,  0.103250787     ,   367934816.    
       15426 ,       30045 ,  0.191231072     ,   367934816.    
       15427 ,       30045 ,   8.34106132E-02 ,   367934816.    
       15428 ,       30045 ,   2.87607778E-03 ,   367934816.    
       15778 ,       30045 ,   6.42486811E-02 ,   367934816.    
       15779 ,       30045 ,   9.30351764E-02 ,   367934816.    
       15780 ,       30045 ,  0.103063919     ,   367934816.    
       15781 ,       30045 ,  0.112294413     ,   367934816.    
       15782 ,       30045 ,   4.58806098E-05 ,   367934816.    
       16132 ,       30045 ,   0.00000000     ,   367934816.    
       16133 ,       30045 ,   8.71096551E-03 ,   367934816.    
       16134 ,       30045 ,   7.08409399E-03 ,   367934816.    
       19649 ,       30046 ,   1.40186911E-02 ,   75770360.0    
       19650 ,       30046 ,  0.292273611     ,   75770360.0    
       19651 ,       30046 ,   5.76772774E-03 ,   75770360.0    
       20002 ,       30046 ,  0.106244057     ,   75770360.0    
       20003 ,       30046 ,  0.499391854     ,   75770360.0    
       20004 ,       30046 ,   8.23040381E-02 ,   75770360.0    
       18236 ,       30047 ,   1.19041493E-02 ,   112248592.    
       18237 ,       30047 ,   0.00000000     ,   112248592.    
       18588 ,       30047 ,   3.01940809E-03 ,   112248592.    
       18589 ,       30047 ,  0.483155161     ,   112248592.    
       18590 ,       30047 ,  0.389614403     ,   112248592.    
       18591 ,       30047 ,   2.15104539E-02 ,   112248592.    
       18943 ,       30047 ,   9.07963887E-02 ,   112248592.    
       18944 ,       30047 ,   0.00000000     ,   112248592.    
       14029 ,       30048 ,   0.00000000     ,   60050460.0    
       14030 ,       30048 ,  0.260326505     ,   60050460.0    
       14031 ,       30048 ,   1.89126171E-02 ,   60050460.0    
       14382 ,       30048 ,   0.00000000     ,   60050460.0    
       14383 ,       30048 ,  0.183606669     ,   60050460.0    
       14384 ,       30048 ,   0.00000000     ,   60050460.0    
       14736 ,       30048 ,  0.413687527     ,   60050460.0    
       14737 ,       30048 ,  0.123466671     ,   60050460.0    
       14738 ,       30048 ,   0.00000000     ,   60050460.0    
       14739 ,       30048 ,   0.00000000     ,   60050460.0    
       15089 ,       30048 ,   0.00000000     ,   60050460.0    
       15090 ,       30048 ,   0.00000000     ,   60050460.0    
       15091 ,       30048 ,   0.00000000     ,   60050460.0    
       17538 ,       30049 ,   0.00000000     ,   272059456.    
       17539 ,       30049 ,   0.00000000     ,   272059456.    
       17540 ,       30049 ,   1.88971346E-04 ,   272059456.    
       17890 ,       30049 ,   4.91686724E-03 ,   272059456.    
       17891 ,       30049 ,  0.186055675     ,   272059456.    
       17892 ,       30049 ,   9.78082865E-02 ,   272059456.    
       17893 ,       30049 ,   6.03787526E-02 ,   272059456.    
       17894 ,       30049 ,  0.163348585     ,   272059456.    
       18243 ,       30049 ,   2.18112837E-04 ,   272059456.    
       18244 ,       30049 ,   6.68917075E-02 ,   272059456.    
       18245 ,       30049 ,  0.193364099     ,   272059456.    
       18246 ,       30049 ,  0.178932354     ,   272059456.    
       18247 ,       30049 ,   4.68505807E-02 ,   272059456.    
       18598 ,       30049 ,   3.12720018E-04 ,   272059456.    
       18599 ,       30049 ,   7.33232650E-04 ,   272059456.    
       23172 ,       30050 ,   2.78476207E-03 ,   47901976.0    
       23525 ,       30050 ,  0.238119319     ,   47901976.0    
       23526 ,       30050 ,  0.505625725     ,   47901976.0    
       23878 ,       30050 ,   9.51006252E-04 ,   47901976.0    
       23879 ,       30050 ,  0.214733422     ,   47901976.0    
       23880 ,       30050 ,   3.77857797E-02 ,   47901976.0    
       23525 ,       30051 ,   5.88058680E-03 ,   53895244.0    
       23877 ,       30051 ,   0.00000000     ,   53895244.0    
       23878 ,       30051 ,  0.463439137     ,   53895244.0    
       23879 ,       30051 ,   4.46449812E-05 ,   53895244.0    
       24229 ,       30051 ,   0.00000000     ,   53895244.0    
       24230 ,       30051 ,   3.53245474E-02 ,   53895244.0    
       24231 ,       30051 ,  0.213623136     ,   53895244.0    
       24232 ,       30051 ,   0.00000000     ,   53895244.0    
       24582 ,       30051 ,   0.00000000     ,   53895244.0    
       24583 ,       30051 ,  0.258408874     ,   53895244.0    
       24584 ,       30051 ,   2.32790448E-02 ,   53895244.0    
       17182 ,       30052 ,   2.35731360E-02 ,   21291122.0    
       17533 ,       30052 ,  0.118962824     ,   21291122.0    
       17534 ,       30052 ,  0.560989320     ,   21291122.0    
       17535 ,       30052 ,  0.296474695     ,   21291122.0    
       17183 ,       30053 ,   0.00000000     ,   97122784.0    
       17184 ,       30053 ,   0.00000000     ,   97122784.0    
       17185 ,       30053 ,   0.00000000     ,   97122784.0    
       17534 ,       30053 ,   1.28936237E-02 ,   97122784.0    
       17535 ,       30053 ,  0.665684342     ,   97122784.0    
       17536 ,       30053 ,  0.162094846     ,   97122784.0    
       17537 ,       30053 ,   0.00000000     ,   97122784.0    
       17538 ,       30053 ,   0.00000000     ,   97122784.0    
       17888 ,       30053 ,  0.159327224     ,   97122784.0    
       14722 ,       30054 ,  0.168203503     ,   179052320.    
       14723 ,       30054 ,   2.58871890E-03 ,   179052320.    
       15074 ,       30054 ,   1.17344232E-02 ,   179052320.    
       15075 ,       30054 ,  0.133442834     ,   179052320.    
       15076 ,       30054 ,   3.76999415E-02 ,   179052320.    
       15427 ,       30054 ,  0.138063058     ,   179052320.    
       15428 ,       30054 ,  0.363544315     ,   179052320.    
       15429 ,       30054 ,   3.91098522E-02 ,   179052320.    
       15781 ,       30054 ,  0.105538458     ,   179052320.    
       15782 ,       30054 ,   7.49027458E-05 ,   179052320.    
       27399 ,       30055 ,   0.00000000     ,   72199688.0    
       27400 ,       30055 ,   0.00000000     ,   72199688.0    
       27401 ,       30055 ,   0.00000000     ,   72199688.0    
       27751 ,       30055 ,  0.120209552     ,   72199688.0    
       27752 ,       30055 ,  0.688541889     ,   72199688.0    
       27753 ,       30055 ,   1.84415057E-02 ,   72199688.0    
       27754 ,       30055 ,   0.00000000     ,   72199688.0    
       28104 ,       30055 ,   4.91171218E-02 ,   72199688.0    
       28105 ,       30055 ,  0.123689979     ,   72199688.0    
       27399 ,       30056 ,   0.00000000     ,   82979000.0    
       27751 ,       30056 ,  0.228812248     ,   82979000.0    
       27752 ,       30056 ,   7.73733808E-03 ,   82979000.0    
       28103 ,       30056 ,  0.194810569     ,   82979000.0    
       28104 ,       30056 ,  0.561599076     ,   82979000.0    
       28457 ,       30056 ,   7.04076467E-03 ,   82979000.0    
       21416 ,       30057 ,   1.64808631E-02 ,   56320948.0    
       21417 ,       30057 ,   8.60698149E-02 ,   56320948.0    
       21418 ,       30057 ,   3.18937964E-04 ,   56320948.0    
       21769 ,       30057 ,  0.215914622     ,   56320948.0    
       21770 ,       30057 ,  0.339922935     ,   56320948.0    
       21771 ,       30057 ,  0.312042922     ,   56320948.0    
       22122 ,       30057 ,   7.00333109E-03 ,   56320948.0    
       22123 ,       30057 ,   2.22465713E-02 ,   56320948.0    
       26342 ,       30058 ,   1.00305639E-02 ,   360354528.    
       26343 ,       30058 ,   1.97463650E-02 ,   360354528.    
       26344 ,       30058 ,   6.37172833E-02 ,   360354528.    
       26345 ,       30058 ,  0.125693172     ,   360354528.    
       26346 ,       30058 ,   6.02534972E-03 ,   360354528.    
       26695 ,       30058 ,   6.45248815E-02 ,   360354528.    
       26696 ,       30058 ,  0.110276088     ,   360354528.    
       26697 ,       30058 ,  0.174013957     ,   360354528.    
       26698 ,       30058 ,  0.221871719     ,   360354528.    
       26699 ,       30058 ,   9.56616700E-02 ,   360354528.    
       27048 ,       30058 ,   0.00000000     ,   360354528.    
       27049 ,       30058 ,   2.82924389E-03 ,   360354528.    
       27050 ,       30058 ,   6.14643982E-03 ,   360354528.    
       27051 ,       30058 ,   2.14917362E-02 ,   360354528.    
       27052 ,       30058 ,   9.14524961E-03 ,   360354528.    
       27401 ,       30058 ,   0.00000000     ,   360354528.    
       27402 ,       30058 ,   0.00000000     ,   360354528.    
       27403 ,       30058 ,   0.00000000     ,   360354528.    
       27404 ,       30058 ,   5.74960262E-02 ,   360354528.    
       27405 ,       30058 ,   3.36079998E-03 ,   360354528.    
       27755 ,       30058 ,   0.00000000     ,   360354528.    
       27756 ,       30058 ,   0.00000000     ,   360354528.    
       27757 ,       30058 ,   7.96942227E-03 ,   360354528.    
       14382 ,       30059 ,   0.00000000     ,   39568656.0    
       14734 ,       30059 ,  0.283649653     ,   39568656.0    
       14735 ,       30059 ,   6.74836105E-04 ,   39568656.0    
       14736 ,       30059 ,  0.673852026     ,   39568656.0    
       15088 ,       30059 ,   4.18235287E-02 ,   39568656.0    
       15089 ,       30059 ,   0.00000000     ,   39568656.0    
       18237 ,       30062 ,   0.00000000     ,   4219664.00    
       18238 ,       30062 ,   6.72313347E-02 ,   4219664.00    
       18590 ,       30062 ,  0.668746054     ,   4219664.00    
       18591 ,       30062 ,  0.264022678     ,   4219664.00    
       27757 ,       30063 ,   0.00000000     ,   21593004.0    
       27758 ,       30063 ,   0.00000000     ,   21593004.0    
       28109 ,       30063 ,   0.00000000     ,   21593004.0    
       28110 ,       30063 ,   7.17259496E-02 ,   21593004.0    
