 GRIDCODE,CVIDE,Fv,USs4ginMUNICIPIO (m2)
       56563 ,       26029 ,   8.91356077E-03 ,   7.28856064E+09
       56564 ,       26029 ,   7.31130037E-03 ,   7.28856064E+09
       56565 ,       26029 ,   9.50302836E-03 ,   7.28856064E+09
       56566 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       56567 ,       26029 ,   1.97703182E-03 ,   7.28856064E+09
       56915 ,       26029 ,   4.66939353E-04 ,   7.28856064E+09
       56916 ,       26029 ,   9.99614317E-03 ,   7.28856064E+09
       56917 ,       26029 ,   1.10715516E-02 ,   7.28856064E+09
       56918 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       56919 ,       26029 ,   9.70124733E-03 ,   7.28856064E+09
       56920 ,       26029 ,   1.63886652E-05 ,   7.28856064E+09
       57265 ,       26029 ,   2.17063958E-03 ,   7.28856064E+09
       57266 ,       26029 ,   1.01779518E-03 ,   7.28856064E+09
       57269 ,       26029 ,   5.19669661E-03 ,   7.28856064E+09
       57270 ,       26029 ,   1.10605173E-02 ,   7.28856064E+09
       57271 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       57272 ,       26029 ,   6.44427771E-03 ,   7.28856064E+09
       57616 ,       26029 ,   1.02430384E-03 ,   7.28856064E+09
       57617 ,       26029 ,   1.46167574E-03 ,   7.28856064E+09
       57618 ,       26029 ,   6.98513119E-03 ,   7.28856064E+09
       57619 ,       26029 ,   1.73251482E-03 ,   7.28856064E+09
       57622 ,       26029 ,   3.13124317E-03 ,   7.28856064E+09
       57623 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       57624 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       57625 ,       26029 ,   6.41684514E-03 ,   7.28856064E+09
       57966 ,       26029 ,   4.55206522E-04 ,   7.28856064E+09
       57968 ,       26029 ,   1.43570523E-03 ,   7.28856064E+09
       57969 ,       26029 ,   9.46169440E-03 ,   7.28856064E+09
       57970 ,       26029 ,   1.10274479E-02 ,   7.28856064E+09
       57971 ,       26029 ,   8.88472330E-03 ,   7.28856064E+09
       57972 ,       26029 ,   8.81074462E-03 ,   7.28856064E+09
       57973 ,       26029 ,   1.80722238E-03 ,   7.28856064E+09
       57975 ,       26029 ,   3.11731914E-04 ,   7.28856064E+09
       57976 ,       26029 ,   1.04641616E-02 ,   7.28856064E+09
       57977 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       57978 ,       26029 ,   6.94027822E-03 ,   7.28856064E+09
       58320 ,       26029 ,   7.44661374E-04 ,   7.28856064E+09
       58321 ,       26029 ,   9.81570687E-03 ,   7.28856064E+09
       58322 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58323 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58324 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58325 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58326 ,       26029 ,   6.94272155E-03 ,   7.28856064E+09
       58327 ,       26029 ,   0.00000000     ,   7.28856064E+09
       58328 ,       26029 ,   8.29307642E-03 ,   7.28856064E+09
       58329 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58330 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58331 ,       26029 ,   5.79421362E-03 ,   7.28856064E+09
       58332 ,       26029 ,   1.04395568E-03 ,   7.28856064E+09
       58333 ,       26029 ,   2.37559690E-03 ,   7.28856064E+09
       58673 ,       26029 ,   5.45863109E-03 ,   7.28856064E+09
       58674 ,       26029 ,   1.08408956E-02 ,   7.28856064E+09
       58675 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58676 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58677 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58678 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58679 ,       26029 ,   9.71228071E-03 ,   7.28856064E+09
       58680 ,       26029 ,   4.75597754E-03 ,   7.28856064E+09
       58681 ,       26029 ,   1.09447027E-02 ,   7.28856064E+09
       58682 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58683 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       58684 ,       26029 ,   8.51020124E-03 ,   7.28856064E+09
       58685 ,       26029 ,   1.03218583E-02 ,   7.28856064E+09
       58686 ,       26029 ,   4.87711374E-03 ,   7.28856064E+09
       59025 ,       26029 ,   3.65749263E-04 ,   7.28856064E+09
       59026 ,       26029 ,   6.31595682E-03 ,   7.28856064E+09
       59027 ,       26029 ,   5.28494315E-03 ,   7.28856064E+09
       59028 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59029 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59030 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59031 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59032 ,       26029 ,   1.10266358E-02 ,   7.28856064E+09
       59033 ,       26029 ,   4.96678427E-03 ,   7.28856064E+09
       59034 ,       26029 ,   1.06070032E-02 ,   7.28856064E+09
       59035 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59036 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59037 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59038 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59039 ,       26029 ,   9.32987221E-03 ,   7.28856064E+09
       59379 ,       26029 ,   1.36652729E-04 ,   7.28856064E+09
       59380 ,       26029 ,   1.07344508E-03 ,   7.28856064E+09
       59381 ,       26029 ,   6.30028592E-03 ,   7.28856064E+09
       59382 ,       26029 ,   1.09584611E-02 ,   7.28856064E+09
       59383 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59384 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59385 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59386 ,       26029 ,   1.08743887E-02 ,   7.28856064E+09
       59387 ,       26029 ,   7.61781307E-03 ,   7.28856064E+09
       59388 ,       26029 ,   9.03300382E-03 ,   7.28856064E+09
       59389 ,       26029 ,   1.09310476E-02 ,   7.28856064E+09
       59390 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59391 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59392 ,       26029 ,   1.06840925E-02 ,   7.28856064E+09
       59393 ,       26029 ,   2.42698519E-03 ,   7.28856064E+09
       59735 ,       26029 ,   4.04481497E-03 ,   7.28856064E+09
       59736 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59737 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59738 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59739 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59740 ,       26029 ,   9.87377483E-03 ,   7.28856064E+09
       59741 ,       26029 ,   1.02599431E-02 ,   7.28856064E+09
       59742 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59743 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59744 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59745 ,       26029 ,   1.11133056E-02 ,   7.28856064E+09
       59746 ,       26029 ,   3.21079441E-03 ,   7.28856064E+09
       60088 ,       26029 ,   1.12202030E-03 ,   7.28856064E+09
       60089 ,       26029 ,   6.88452879E-03 ,   7.28856064E+09
       60090 ,       26029 ,   1.10987918E-02 ,   7.28856064E+09
       60091 ,       26029 ,   1.04772877E-02 ,   7.28856064E+09
       60092 ,       26029 ,   8.73247720E-03 ,   7.28856064E+09
       60093 ,       26029 ,   1.22164912E-03 ,   7.28856064E+09
       60094 ,       26029 ,   2.62163696E-03 ,   7.28856064E+09
       60095 ,       26029 ,   6.04306115E-03 ,   7.28856064E+09
       60096 ,       26029 ,   9.53369215E-03 ,   7.28856064E+09
       60097 ,       26029 ,   7.58278044E-03 ,   7.28856064E+09
       60098 ,       26029 ,   5.29717933E-03 ,   7.28856064E+09
       60099 ,       26029 ,   1.02225400E-03 ,   7.28856064E+09
       60442 ,       26029 ,   3.63130704E-04 ,   7.28856064E+09
       60443 ,       26029 ,   9.50258411E-03 ,   7.28856064E+09
       60444 ,       26029 ,   3.95681430E-03 ,   7.28856064E+09
       60449 ,       26029 ,   1.49683410E-05 ,   7.28856064E+09
       60796 ,       26029 ,   9.88823032E-08 ,   7.28856064E+09
       59025 ,       26030 ,   2.68472970E-04 ,   1.41812460E+10
       59026 ,       26030 ,   1.98134501E-03 ,   1.41812460E+10
       59378 ,       26030 ,   4.05360805E-03 ,   1.41812460E+10
       59379 ,       26030 ,   3.50622670E-03 ,   1.41812460E+10
       59380 ,       26030 ,   1.56087487E-03 ,   1.41812460E+10
       59381 ,       26030 ,   2.47368845E-03 ,   1.41812460E+10
       59382 ,       26030 ,   7.95833548E-05 ,   1.41812460E+10
       59729 ,       26030 ,   2.38718523E-04 ,   1.41812460E+10
       59730 ,       26030 ,   2.33493606E-03 ,   1.41812460E+10
       59731 ,       26030 ,   4.01954772E-03 ,   1.41812460E+10
       59732 ,       26030 ,   5.19973226E-03 ,   1.41812460E+10
       59733 ,       26030 ,   4.13427362E-03 ,   1.41812460E+10
       59734 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       59735 ,       26030 ,   3.63290543E-03 ,   1.41812460E+10
       60081 ,       26030 ,   1.66020181E-03 ,   1.41812460E+10
       60082 ,       26030 ,   5.09285787E-03 ,   1.41812460E+10
       60083 ,       26030 ,   4.59053880E-03 ,   1.41812460E+10
       60084 ,       26030 ,   4.14591096E-03 ,   1.41812460E+10
       60085 ,       26030 ,   4.79504932E-03 ,   1.41812460E+10
       60086 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60087 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60088 ,       26030 ,   5.13509801E-03 ,   1.41812460E+10
       60089 ,       26030 ,   2.17341236E-03 ,   1.41812460E+10
       60090 ,       26030 ,   7.45923126E-06 ,   1.41812460E+10
       60434 ,       26030 ,   4.41362243E-03 ,   1.41812460E+10
       60435 ,       26030 ,   2.28848774E-03 ,   1.41812460E+10
       60436 ,       26030 ,   2.36795313E-06 ,   1.41812460E+10
       60437 ,       26030 ,   8.59088672E-04 ,   1.41812460E+10
       60438 ,       26030 ,   4.13441844E-03 ,   1.41812460E+10
       60439 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60440 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60441 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60442 ,       26030 ,   5.52513497E-03 ,   1.41812460E+10
       60443 ,       26030 ,   7.72336498E-04 ,   1.41812460E+10
       60786 ,       26030 ,   1.50952698E-03 ,   1.41812460E+10
       60787 ,       26030 ,   5.40002482E-03 ,   1.41812460E+10
       60788 ,       26030 ,   1.14992552E-03 ,   1.41812460E+10
       60789 ,       26030 ,   0.00000000     ,   1.41812460E+10
       60790 ,       26030 ,   0.00000000     ,   1.41812460E+10
       60791 ,       26030 ,   3.12505430E-03 ,   1.41812460E+10
       60792 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60793 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60794 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60795 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       60796 ,       26030 ,   4.78738593E-03 ,   1.41812460E+10
       60797 ,       26030 ,   6.53240189E-04 ,   1.41812460E+10
       61130 ,       26030 ,   4.31694041E-08 ,   1.41812460E+10
       61131 ,       26030 ,   8.09653371E-04 ,   1.41812460E+10
       61134 ,       26030 ,   1.16635761E-07 ,   1.41812460E+10
       61138 ,       26030 ,   1.11147086E-03 ,   1.41812460E+10
       61139 ,       26030 ,   3.52532975E-03 ,   1.41812460E+10
       61140 ,       26030 ,   4.72913496E-03 ,   1.41812460E+10
       61141 ,       26030 ,   5.42860478E-04 ,   1.41812460E+10
       61142 ,       26030 ,   0.00000000     ,   1.41812460E+10
       61143 ,       26030 ,   0.00000000     ,   1.41812460E+10
       61144 ,       26030 ,   5.78717387E-04 ,   1.41812460E+10
       61145 ,       26030 ,   4.55598440E-03 ,   1.41812460E+10
       61146 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       61147 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       61148 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       61149 ,       26030 ,   4.71681450E-03 ,   1.41812460E+10
       61150 ,       26030 ,   9.55450756E-04 ,   1.41812460E+10
       61483 ,       26030 ,   7.63222852E-05 ,   1.41812460E+10
       61484 ,       26030 ,   1.80452364E-03 ,   1.41812460E+10
       61486 ,       26030 ,   6.75934425E-04 ,   1.41812460E+10
       61487 ,       26030 ,   1.64837169E-03 ,   1.41812460E+10
       61490 ,       26030 ,   8.26076302E-06 ,   1.41812460E+10
       61491 ,       26030 ,   2.00687232E-03 ,   1.41812460E+10
       61492 ,       26030 ,   3.68792494E-03 ,   1.41812460E+10
       61493 ,       26030 ,   3.86711373E-03 ,   1.41812460E+10
       61494 ,       26030 ,   1.31811146E-04 ,   1.41812460E+10
       61495 ,       26030 ,   0.00000000     ,   1.41812460E+10
       61496 ,       26030 ,   0.00000000     ,   1.41812460E+10
       61497 ,       26030 ,   7.68315440E-05 ,   1.41812460E+10
       61498 ,       26030 ,   8.51917081E-04 ,   1.41812460E+10
       61499 ,       26030 ,   4.99804365E-03 ,   1.41812460E+10
       61500 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       61501 ,       26030 ,   5.20590181E-03 ,   1.41812460E+10
       61502 ,       26030 ,   4.88491822E-03 ,   1.41812460E+10
       61837 ,       26030 ,   6.02222754E-05 ,   1.41812460E+10
       61838 ,       26030 ,   2.76980340E-03 ,   1.41812460E+10
       61839 ,       26030 ,   5.33146504E-03 ,   1.41812460E+10
       61840 ,       26030 ,   4.70820069E-03 ,   1.41812460E+10
       61841 ,       26030 ,   7.63103089E-05 ,   1.41812460E+10
       61843 ,       26030 ,   1.61669555E-03 ,   1.41812460E+10
       61844 ,       26030 ,   5.03402576E-03 ,   1.41812460E+10
       61845 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       61846 ,       26030 ,   5.05788205E-03 ,   1.41812460E+10
       61847 ,       26030 ,   1.06597913E-03 ,   1.41812460E+10
       61848 ,       26030 ,   7.12495355E-04 ,   1.41812460E+10
       61849 ,       26030 ,   1.97644276E-03 ,   1.41812460E+10
       61850 ,       26030 ,   3.68395285E-03 ,   1.41812460E+10
       61851 ,       26030 ,   3.33421375E-03 ,   1.41812460E+10
       61852 ,       26030 ,   2.33124546E-03 ,   1.41812460E+10
       61853 ,       26030 ,   5.37522137E-03 ,   1.41812460E+10
       61854 ,       26030 ,   5.70513494E-03 ,   1.41812460E+10
       61855 ,       26030 ,   5.26723033E-03 ,   1.41812460E+10
       61856 ,       26030 ,   2.60971324E-03 ,   1.41812460E+10
       61857 ,       26030 ,   1.42956433E-05 ,   1.41812460E+10
       61858 ,       26030 ,   6.46492117E-04 ,   1.41812460E+10
       61859 ,       26030 ,   9.78324213E-04 ,   1.41812460E+10
       61860 ,       26030 ,   5.46513184E-04 ,   1.41812460E+10
       62190 ,       26030 ,   9.72570328E-04 ,   1.41812460E+10
       62191 ,       26030 ,   5.13840001E-03 ,   1.41812460E+10
       62192 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62193 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62194 ,       26030 ,   1.72225980E-03 ,   1.41812460E+10
       62195 ,       26030 ,   8.77339917E-04 ,   1.41812460E+10
       62196 ,       26030 ,   5.40322671E-03 ,   1.41812460E+10
       62197 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62198 ,       26030 ,   3.18203866E-03 ,   1.41812460E+10
       62199 ,       26030 ,   1.82463671E-03 ,   1.41812460E+10
       62200 ,       26030 ,   4.27007442E-03 ,   1.41812460E+10
       62201 ,       26030 ,   4.97868843E-03 ,   1.41812460E+10
       62202 ,       26030 ,   5.67332841E-03 ,   1.41812460E+10
       62203 ,       26030 ,   4.72583901E-03 ,   1.41812460E+10
       62204 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62205 ,       26030 ,   4.56655910E-03 ,   1.41812460E+10
       62206 ,       26030 ,   2.81064212E-03 ,   1.41812460E+10
       62207 ,       26030 ,   5.29592671E-03 ,   1.41812460E+10
       62208 ,       26030 ,   4.93048225E-03 ,   1.41812460E+10
       62209 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62210 ,       26030 ,   5.50063420E-03 ,   1.41812460E+10
       62211 ,       26030 ,   5.59690502E-03 ,   1.41812460E+10
       62212 ,       26030 ,   4.43278439E-03 ,   1.41812460E+10
       62213 ,       26030 ,   4.68115322E-03 ,   1.41812460E+10
       62214 ,       26030 ,   6.34187076E-04 ,   1.41812460E+10
       62544 ,       26030 ,   3.03140073E-03 ,   1.41812460E+10
       62545 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62546 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62547 ,       26030 ,   3.34817101E-03 ,   1.41812460E+10
       62548 ,       26030 ,   5.18605253E-03 ,   1.41812460E+10
       62549 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62550 ,       26030 ,   4.25793091E-03 ,   1.41812460E+10
       62551 ,       26030 ,   5.49403345E-03 ,   1.41812460E+10
       62552 ,       26030 ,   3.94071033E-03 ,   1.41812460E+10
       62553 ,       26030 ,   4.69202222E-03 ,   1.41812460E+10
       62554 ,       26030 ,   4.13902383E-03 ,   1.41812460E+10
       62555 ,       26030 ,   4.41355677E-03 ,   1.41812460E+10
       62556 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62557 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62558 ,       26030 ,   5.71057806E-03 ,   1.41812460E+10
       62559 ,       26030 ,   5.13282511E-03 ,   1.41812460E+10
       62560 ,       26030 ,   1.62986666E-03 ,   1.41812460E+10
       62561 ,       26030 ,   5.23906958E-04 ,   1.41812460E+10
       62562 ,       26030 ,   3.45324841E-03 ,   1.41812460E+10
       62563 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62564 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62565 ,       26030 ,   2.37049581E-03 ,   1.41812460E+10
       62566 ,       26030 ,   1.49350220E-04 ,   1.41812460E+10
       62897 ,       26030 ,   2.80850590E-03 ,   1.41812460E+10
       62898 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62899 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62900 ,       26030 ,   2.38134316E-03 ,   1.41812460E+10
       62901 ,       26030 ,   5.39616076E-03 ,   1.41812460E+10
       62902 ,       26030 ,   5.69563359E-03 ,   1.41812460E+10
       62903 ,       26030 ,   3.79632716E-03 ,   1.41812460E+10
       62904 ,       26030 ,   5.15035633E-03 ,   1.41812460E+10
       62905 ,       26030 ,   1.82295253E-03 ,   1.41812460E+10
       62906 ,       26030 ,   4.91239922E-03 ,   1.41812460E+10
       62907 ,       26030 ,   5.46793686E-03 ,   1.41812460E+10
       62908 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62909 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62910 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62911 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62912 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62913 ,       26030 ,   4.27536713E-03 ,   1.41812460E+10
       62914 ,       26030 ,   4.45121294E-03 ,   1.41812460E+10
       62915 ,       26030 ,   1.34379254E-03 ,   1.41812460E+10
       62916 ,       26030 ,   4.29921830E-03 ,   1.41812460E+10
       62917 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       62918 ,       26030 ,   5.39880758E-03 ,   1.41812460E+10
       62919 ,       26030 ,   5.76885031E-05 ,   1.41812460E+10
       63250 ,       26030 ,   1.19972054E-03 ,   1.41812460E+10
       63251 ,       26030 ,   5.63635444E-03 ,   1.41812460E+10
       63252 ,       26030 ,   5.70404064E-03 ,   1.41812460E+10
       63253 ,       26030 ,   1.32255454E-03 ,   1.41812460E+10
       63254 ,       26030 ,   5.62201487E-03 ,   1.41812460E+10
       63255 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63256 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63257 ,       26030 ,   5.23458142E-03 ,   1.41812460E+10
       63258 ,       26030 ,   3.24185891E-03 ,   1.41812460E+10
       63259 ,       26030 ,   4.43114527E-03 ,   1.41812460E+10
       63260 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63261 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63262 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63263 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63264 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63265 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63266 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63267 ,       26030 ,   4.92681796E-03 ,   1.41812460E+10
       63268 ,       26030 ,   3.34197748E-03 ,   1.41812460E+10
       63269 ,       26030 ,   5.08147432E-03 ,   1.41812460E+10
       63270 ,       26030 ,   3.73979867E-03 ,   1.41812460E+10
       63271 ,       26030 ,   2.35145609E-03 ,   1.41812460E+10
       63604 ,       26030 ,   3.62348743E-04 ,   1.41812460E+10
       63605 ,       26030 ,   1.62433274E-03 ,   1.41812460E+10
       63606 ,       26030 ,   1.50296569E-03 ,   1.41812460E+10
       63607 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63608 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63609 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63610 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63611 ,       26030 ,   5.70944045E-03 ,   1.41812460E+10
       63612 ,       26030 ,   4.98870201E-03 ,   1.41812460E+10
       63613 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63614 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63615 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63616 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63617 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63618 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63619 ,       26030 ,   4.27223556E-03 ,   1.41812460E+10
       63620 ,       26030 ,   1.35191658E-03 ,   1.41812460E+10
       63621 ,       26030 ,   1.50871382E-03 ,   1.41812460E+10
       63622 ,       26030 ,   1.61540392E-03 ,   1.41812460E+10
       63623 ,       26030 ,   5.09901252E-03 ,   1.41812460E+10
       63624 ,       26030 ,   1.09450251E-03 ,   1.41812460E+10
       63959 ,       26030 ,   1.25735183E-03 ,   1.41812460E+10
       63960 ,       26030 ,   2.35249987E-03 ,   1.41812460E+10
       63961 ,       26030 ,   2.67944857E-03 ,   1.41812460E+10
       63962 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63963 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63964 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63965 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63966 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63967 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63968 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63969 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63970 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63971 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       63972 ,       26030 ,   2.74894061E-03 ,   1.41812460E+10
       63973 ,       26030 ,   3.50603630E-04 ,   1.41812460E+10
       63976 ,       26030 ,   2.39483226E-04 ,   1.41812460E+10
       64314 ,       26030 ,   2.21108538E-04 ,   1.41812460E+10
       64315 ,       26030 ,   5.60187176E-03 ,   1.41812460E+10
       64316 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64317 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64318 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64319 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64320 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64321 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64322 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64323 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64324 ,       26030 ,   4.38956311E-03 ,   1.41812460E+10
       64325 ,       26030 ,   1.90878753E-03 ,   1.41812460E+10
       64668 ,       26030 ,   3.13388743E-03 ,   1.41812460E+10
       64669 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64670 ,       26030 ,   5.68205770E-03 ,   1.41812460E+10
       64671 ,       26030 ,   5.69587620E-03 ,   1.41812460E+10
       64672 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64673 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64674 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       64675 ,       26030 ,   5.32518327E-03 ,   1.41812460E+10
       64676 ,       26030 ,   3.43576726E-03 ,   1.41812460E+10
       64677 ,       26030 ,   6.80053665E-04 ,   1.41812460E+10
       65021 ,       26030 ,   1.85927143E-04 ,   1.41812460E+10
       65022 ,       26030 ,   5.32081677E-03 ,   1.41812460E+10
       65023 ,       26030 ,   5.68354130E-03 ,   1.41812460E+10
       65024 ,       26030 ,   2.74526351E-03 ,   1.41812460E+10
       65025 ,       26030 ,   4.84696217E-03 ,   1.41812460E+10
       65026 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       65027 ,       26030 ,   5.71176875E-03 ,   1.41812460E+10
       65028 ,       26030 ,   7.27365026E-04 ,   1.41812460E+10
       65374 ,       26030 ,   5.46160845E-05 ,   1.41812460E+10
       65375 ,       26030 ,   2.64773914E-03 ,   1.41812460E+10
       65376 ,       26030 ,   2.38952297E-03 ,   1.41812460E+10
       65377 ,       26030 ,   5.78810868E-05 ,   1.41812460E+10
       65378 ,       26030 ,   8.52892699E-05 ,   1.41812460E+10
       65379 ,       26030 ,   2.35952926E-03 ,   1.41812460E+10
       65380 ,       26030 ,   2.50539673E-03 ,   1.41812460E+10
       65381 ,       26030 ,   2.00528200E-04 ,   1.41812460E+10
       65762 ,       26031 ,   2.04862561E-03 ,   1.19971341E+09
       65763 ,       26031 ,   5.24777686E-04 ,   1.19971341E+09
       66114 ,       26031 ,   3.50844301E-02 ,   1.19971341E+09
       66115 ,       26031 ,   6.43137395E-02 ,   1.19971341E+09
       66116 ,       26031 ,   6.45602420E-02 ,   1.19971341E+09
       66117 ,       26031 ,   8.26100179E-04 ,   1.19971341E+09
       66463 ,       26031 ,   1.03831233E-04 ,   1.19971341E+09
       66464 ,       26031 ,   3.88056859E-02 ,   1.19971341E+09
       66465 ,       26031 ,   5.70700578E-02 ,   1.19971341E+09
       66466 ,       26031 ,   6.39107302E-02 ,   1.19971341E+09
       66467 ,       26031 ,   6.04225434E-02 ,   1.19971341E+09
       66468 ,       26031 ,   6.14449158E-02 ,   1.19971341E+09
       66469 ,       26031 ,   7.87717849E-03 ,   1.19971341E+09
       66470 ,       26031 ,   6.96293428E-05 ,   1.19971341E+09
       66817 ,       26031 ,   2.11847182E-02 ,   1.19971341E+09
       66818 ,       26031 ,   6.75161257E-02 ,   1.19971341E+09
       66819 ,       26031 ,   6.75161257E-02 ,   1.19971341E+09
       66820 ,       26031 ,   6.75161257E-02 ,   1.19971341E+09
