GRIDCODE,CVE_ENT&CVE_MUN,Fa,USs4ginMUNICIPIO (m2)
6992,07020,0.004179441,349944412.8
6992,07020,0.003057786,349944412.8
6992,07020,0.014725896,349944412.8
6992,07107,0.001167528,488077196.5
6993,07020,0.122579714,349944412.8
6993,07020,0.006563734,349944412.8
6994,07020,0.125984519,349944412.8
6995,07020,0.061167654,349944412.8
6999,07104,0.117289254,107489291.9
7000,07019,0.035577646,251962027.5
7000,07019,0.004759291,251962027.5
7000,07104,0.126901713,107489291.9
7000,07104,0.075117894,107489291.9
7001,07099,4.08295E-05,339107701.2
7001,07019,0.010965708,251962027.5
7001,07019,0.004281943,251962027.5
7001,07019,0.033639389,251962027.5
7001,07104,0.002350461,107489291.9
7002,07099,0.092660398,339107701.2
7002,07019,0.001582994,251962027.5
7003,07099,0.076206844,339107701.2
7004,07099,0.031217501,339107701.2
7005,07099,0.067817645,339107701.2
7006,07099,0.000725433,339107701.2
7275,12077,0.115721642,50550804.86
7275,12023,0.00507834,354865692
7276,12077,0.115057866,50550804.86
7276,12077,0.004199909,50550804.86
7276,12080,0.008250282,123408315.3
7276,12080,2.89672E-05,123408315.3
7276,12023,0.090861413,354865692
7276,12023,0.090894741,354865692
7277,12013,0.026155319,132032290.7
7277,12023,0.163988879,354865692
7277,12023,0.036078189,354865692
7278,12023,0.160836468,354865692
7278,12023,0.00269975,354865692
7279,12023,0.111807923,354865692
7279,20180,0.029157601,69576171.03
7280,12023,0.018914256,354865692
7280,20474,0.209456314,49817393.2
7280,20402,0.408942961,56675122.48
7280,20180,0.444733625,69576171.03
7281,20474,0.712002383,49817393.2
7281,20402,0.204446262,56675122.48
7286,20082,0.711497119,40887662.15
7286,20466,1,3861843.359
7286,20225,1,12840.7742
7286,20188,1,78503.12279
7287,20082,0.255462222,40887662.15
7287,20467,0.018400649,305187242.7
7295,20277,0.058736766,262843223.5
7296,20277,0.060059084,262843223.5
7297,20277,0.117896977,262843223.5
7297,20149,0.022475587,18913707.98
7297,20534,0.262578708,25422977.41
7298,20028,0.006863874,201513834.3
7298,20534,0.428755857,25422977.41
7298,20563,0.484952151,42605656.19
7298,20563,0.061730386,42605656.19
7299,20059,0.041710489,294996131.7
7299,20289,0.989903859,27555182.27
7299,20351,0.570043712,40831692.53
7299,20384,0.026686933,36121032.12
7299,20563,0.015502581,42605656.19
7299,20563,0.234178842,42605656.19
7300,20059,0.21360948,294996131.7
7300,20061,0.359555262,22526117.47
7300,20351,0.201969114,40831692.53
7300,20384,0.043398695,36121032.12
7300,20015,0.000643957,112273582.7
7301,20059,0.208258965,294996131.7
7301,20235,0.152138216,79982649.5
7301,20538,0.219619337,18300978.65
7301,20015,0.000247431,112273582.7
7302,20235,0.254625692,79982649.5
7303,20449,0.070055308,42173413.45
7303,20126,0.037080597,46209783.7
7303,20146,0.700914596,30470730.89
7303,20170,0.177278971,51546157.1
7303,20235,0.146729023,79982649.5
7304,20449,0.002343595,42173413.45
7304,20146,0.02617732,30470730.89
7304,20170,0.706391186,51546157.1
7304,20316,0.040797497,2638582.808
7308,20122,0.007708864,15699374.49
7309,20122,0.338938444,15699374.49
7312,20052,0.593076744,23317345.15
7313,20052,0.046343376,23317345.15
7314,20418,0.005701265,76498497.13
7316,20421,0.001131008,28357178
7316,20421,0.069782456,28357178
7316,20515,0.058416577,218165326.5
7317,20124,0.141467839,112546105.6
7317,20124,0.001753903,112546105.6
7317,20421,0.498791313,28357178
7317,20421,0.011630625,28357178
7317,20515,1.74297E-05,218165326.5
7317,20515,0.156639633,218165326.5
7317,20515,0.029550563,218165326.5
7317,20515,0.00204704,218165326.5
7318,20124,0.247182036,112546105.6
7319,20043,0.009183151,236089377.7
7319,20043,0.014358758,236089377.7
7319,20043,6.63983E-05,236089377.7
7319,20124,0.039797314,112546105.6
7319,20441,0.19503511,60447694.56
7319,20441,0.046905631,60447694.56
7319,20441,0.13547056,60447694.56
7320,20043,0.035607484,236089377.7
7320,20043,0.011775556,236089377.7
7320,20441,0.048108205,60447694.56
7320,20441,0.402996633,60447694.56
7322,20043,0.001767481,236089377.7
7322,20130,0.290055679,107902346.7
7323,20130,0.430762689,107902346.7
7324,20141,0.054982879,105724260.9
7324,20130,0.007514386,107902346.7
7325,20141,0.482542167,105724260.9
7325,20143,0.076835687,113469040.6
7326,20075,0.132650426,14910453.44
7326,20141,0.308606203,105724260.9
7326,20143,0.361297731,113469040.6
7327,20141,0.051049841,105724260.9
7327,20525,0.002000147,61082844.48
7327,20525,0.03112578,61082844.48
7328,20525,0.009011961,61082844.48
7329,20025,0.483393308,16527793.4
7329,20327,0.482572447,67651733.04
7330,20327,0.006156424,67651733.04
7334,07009,0.70922859,43498012.12
7335,07009,0.021942762,43498012.12
7335,07108,2.71785E-05,605634238.7
7338,07108,0.030458152,605634238.7
7339,07108,0.057293645,605634238.7
7339,07108,0.006376847,605634238.7
7340,07108,0.086131201,605634238.7
7340,07107,0.000181413,488077196.5
7341,07108,0.055463757,605634238.7
7341,07107,0.005067621,488077196.5
7342,07108,0.002119015,605634238.7
7342,07107,0.002579119,488077196.5
7343,07107,0.004536898,488077196.5
7349,07106,0.010622612,317177571.4
7349,07106,0.015773328,317177571.4
7350,07106,0.080811194,317177571.4
7350,07083,0.138475006,85137945.62
7351,07083,0.50309616,85137945.62
7352,07019,0.005933785,251962027.5
7352,07104,0.117496897,107489291.9
7352,07104,0.288106848,107489291.9
7352,07083,0.170618151,85137945.62
7352,07083,0.10714696,85137945.62
7353,07019,0.002784393,251962027.5
7353,07104,0.255050886,107489291.9
7354,07099,0.00015932,339107701.2
7354,07019,0.191788287,251962027.5
7355,07099,0.066586838,339107701.2
7355,07041,0.017671954,167481430.9
7355,07019,0.19439611,251962027.5
7356,07099,0.08122024,339107701.2
7356,07041,0.268873756,167481430.9
7357,07099,0.097900228,339107701.2
7357,07041,0.204386637,167481430.9
7358,07099,0.079533935,339107701.2
7358,07041,0.057107762,167481430.9
7359,07099,0.001494199,339107701.2
7359,07041,0.008483373,167481430.9
7361,07041,0.045143226,167481430.9
7361,07052,0.029315787,507220817.7
7362,07052,0.06714084,507220817.7
7363,07052,0.003036618,507220817.7
7370,07116,0.07293336,155856226.1
7370,07114,0.072704035,484519987.3
7371,07116,0.020781418,155856226.1
7371,07114,0.103380428,484519987.3
7372,07114,0.004079525,484519987.3
7372,07114,0.034848052,484519987.3
7373,07114,0.009753136,484519987.3
7373,07114,0.012654997,484519987.3
7374,07114,0.035061421,484519987.3
7624,12018,0.030960663,98397790.06
7624,12030,0.003286793,109075870.9
7625,12018,0.089698838,98397790.06
7625,12018,0.147514357,98397790.06
7625,12030,0.000210693,109075870.9
7627,12018,0.217503969,98397790.06
7627,12018,0.000172831,98397790.06
7627,12077,0.113634642,50550804.86
7628,12077,0.179369382,50550804.86
7628,12077,0.04581639,50550804.86
7628,12080,0.029531405,123408315.3
7628,12080,0.000318312,123408315.3
7629,12013,4.64261E-06,132032290.7
7629,12077,0.116361436,50550804.86
7629,12080,0.009460468,123408315.3
7629,12080,0.320047482,123408315.3
7629,12023,0.008534193,354865692
7630,12013,0.248402258,132032290.7
7630,12013,0.018208965,132032290.7
7630,12080,0.265082212,123408315.3
7630,12023,0.006289042,354865692
7630,12023,0.013644043,354865692
7631,12013,0.099687245,132032290.7
7631,12046,0.089122895,51993050.04
7631,12023,0.119298604,354865692
7631,12023,0.040767514,354865692
7632,12046,0.136989475,51993050.04
7632,12023,0.057479095,354865692
7632,20180,0.105129145,69576171.03
7633,12046,0.069927885,51993050.04
7633,20474,0.073172836,49817393.2
7633,20180,0.42097963,69576171.03
7634,20474,0.005368466,49817393.2
7647,20277,0.0153613,262843223.5
7647,20229,0.948218965,911803.4866
7648,20277,0.003712305,262843223.5
7648,20429,0.047803862,30477625.51
7649,20277,0.129325257,262843223.5
7649,20155,0.226009356,20782136.89
7649,20149,0.336836668,18913707.98
7649,20429,0.178427931,30477625.51
7650,20277,0.005171483,262843223.5
7650,20149,0.405986084,18913707.98
7651,20017,0.149432989,44600334.02
7651,20017,0.079533349,44600334.02
7651,20028,0.012583759,201513834.3
7651,20028,0.020272083,201513834.3
7651,20080,0.611314154,29264789.6
7651,20080,0.166614527,29264789.6
7651,20563,0.002598298,42605656.19
7651,20563,0.052917209,42605656.19
7652,20028,0.056252397,201513834.3
7652,20028,0.197522188,201513834.3
7652,20059,0.042014804,294996131.7
7652,20080,0.220047125,29264789.6
7652,20289,0.010096141,27555182.27
7652,20563,0.148120533,42605656.19
7652,20015,0.00207685,112273582.7
7652,20015,0.037452477,112273582.7
7653,20028,0.002358019,201513834.3
7653,20028,0.006128081,201513834.3
7653,20059,0.043580293,294996131.7
7653,20351,0.000408248,40831692.53
7653,20015,0.021198822,112273582.7
7653,20015,0.570367285,112273582.7
7654,20028,0.009067662,201513834.3
7654,20059,0.029422019,294996131.7
7654,20203,0.1585107,84135380.89
7654,20235,0.186625789,79982649.5
7654,20015,0.261249606,112273582.7
7655,20203,0.038890469,84135380.89
7655,20235,0.101394492,79982649.5
7656,20449,0.025353999,42173413.45
7657,20449,0.121182351,42173413.45
7657,20449,0.067805743,42173413.45
7657,20170,0.037097387,51546157.1
7657,20316,0.650715897,2638582.808
7660,20125,0.096218035,40357972.5
7660,20064,0.111375108,112286711
7661,20122,0.192244171,15699374.49
7661,20125,0.016172227,40357972.5
7661,20064,0.008362277,112286711
7662,20122,0.461108521,15699374.49
7662,20125,0.24893813,40357972.5
7662,20204,0.995463269,10347655.94
7665,20052,3.29498E-05,23317345.15
7666,20052,0.36054693,23317345.15
7666,20418,0.068540115,76498497.13
7667,20418,0.084664605,76498497.13
7667,20418,0.205989029,76498497.13
7667,20418,0.210139313,76498497.13
7668,20418,0.055774398,76498497.13
7669,20421,0.004949915,28357178
7670,20305,0.3699871,38458438.95
7670,20053,0.234899776,19416036.81
7670,20124,0.047709206,112546105.6
7670,20124,0.004170296,112546105.6
7670,20421,0.112103422,28357178
7670,20421,0.30161126,28357178
7670,20515,0.012005012,218165326.5
7670,20515,0.001198537,218165326.5
7671,20305,0.458056954,38458438.95
7671,20005,0.000179105,107666564.2
7671,20124,0.118144042,112546105.6
7671,20124,0.038074019,112546105.6
7672,20005,0.000980831,107666564.2
7672,20043,0.092362411,236089377.7
7672,20441,0.152398208,60447694.56
7672,20030,0.435630606,37697683.31
7673,20043,0.220427241,236089377.7
7673,20441,0.019085653,60447694.56
7674,20043,0.008498526,236089377.7
7674,20557,0.075304584,51171619.9
7674,20557,0.006383937,51171619.9
7675,20043,0.007637756,236089377.7
7675,20043,0.078926617,236089377.7
7675,20043,0.000137196,236089377.7
7675,20557,0.013935193,51171619.9
7675,20557,0.037669464,51171619.9
7675,20130,0.005017405,107902346.7
7675,20130,0.050274805,107902346.7
7676,20130,0.136450236,107902346.7
7677,20141,0.00954015,105724260.9
7677,20143,0.030007749,113469040.6
7678,20141,0.057244436,105724260.9
7678,20143,0.176262361,113469040.6
7679,20075,0.867349574,14910453.44
7679,20143,0.162618748,113469040.6
7679,20066,0.028678602,151112396.3
7679,20525,0.114568958,61082844.48
7680,20525,0.106234408,61082844.48
7681,20525,0.01880895,61082844.48
7682,20327,0.363798691,67651733.04
7683,20327,0.008000127,67651733.04
7686,07046,0.028583845,517545623.9
7687,07046,0.057992592,517545623.9
7688,07046,0.007759425,517545623.9
7690,07108,0.041897155,605634238.7
7691,07108,0.089764156,605634238.7
7692,07108,0.058591325,605634238.7
7693,07108,0.02937667,605634238.7
7693,07108,0.013421185,605634238.7
7694,07108,0.02479107,605634238.7
7695,07108,0.064674002,605634238.7
7696,07107,0.007366949,488077196.5
7697,07107,0.088674246,488077196.5
7700,07106,0.009264637,317177571.4
7701,07106,0.087389404,317177571.4
7702,07106,0.14578189,317177571.4
7702,07106,0.038813596,317177571.4
7703,07106,0.182162225,317177571.4
7703,07075,0.008116439,124004961.2
7704,07106,0.000218135,317177571.4
7704,07083,0.052297273,85137945.62
7704,07083,0.006070436,85137945.62
7704,07075,0.205735889,124004961.2
7704,07075,0.042513519,124004961.2
7705,07019,0.012496777,251962027.5
7705,07019,0.000834112,251962027.5
7705,07104,0.017686047,107489291.9
7705,07083,0.00603779,85137945.62
7705,07083,0.009207174,85137945.62
7705,07075,0.038657723,124004961.2
7707,07019,0.197305062,251962027.5
7708,07041,0.111704646,167481430.9
7708,07019,0.092658237,251962027.5
7708,07052,0.011369297,507220817.7
7709,07041,0.24321992,167481430.9
7709,07052,3.58063E-05,507220817.7
7710,07041,0.038813516,167481430.9
7710,07052,0.03309623,507220817.7
7714,07041,0.004595209,167481430.9
7714,07052,0.015970532,507220817.7
7715,07052,0.045587946,507220817.7
7716,07052,0.003529598,507220817.7
7723,07116,4.21138E-05,155856226.1
7723,07114,0.006104264,484519987.3
7724,07116,0.079653946,155856226.1
7724,07114,0.022926119,484519987.3
7725,07116,0.019390753,155856226.1
7725,07114,0.012701494,484519987.3
7725,07114,0.015107243,484519987.3
7725,07114,2.66003E-08,484519987.3
7726,07114,0.007287402,484519987.3
7726,07114,0.000579815,484519987.3
7726,07114,0.004054936,484519987.3
7726,07114,0.015771787,484519987.3
7727,07114,0.076789067,484519987.3
7970,12001,0.013405515,230756976.4
7971,12053,0.007098177,503979025.6
7971,12001,0.000608841,230756976.4
7972,12053,0.009669319,503979025.6
7973,12053,0.003522573,503979025.6
7973,12053,0.005134968,503979025.6
7974,12053,0.003697687,503979025.6
7974,12053,0.002339207,503979025.6
7974,12053,0.002046063,503979025.6
7974,12053,0.001437997,503979025.6
7975,12053,0.094868114,503979025.6
7975,12030,0.001370204,109075870.9
7976,12053,0.004752439,503979025.6
7976,12030,0.33832488,109075870.9
7977,12018,0.048822062,98397790.06
7977,12030,0.090279997,109075870.9
7977,12030,0.004260684,109075870.9
7978,12018,0.172244378,98397790.06
7978,12018,0.178778937,98397790.06
7978,12025,0.033575244,24895355.77
7979,12018,0.028521457,98397790.06
7980,12018,0.085782508,98397790.06
7981,12077,0.030681861,50550804.86
7981,12080,0.076660865,123408315.3
7982,12013,0.080622837,132032290.7
7982,12077,0.203397841,50550804.86
7982,12080,0.290362547,123408315.3
7983,12013,0.061175136,132032290.7
7983,12080,0.000257459,123408315.3
7984,12013,0.224324631,132032290.7
7984,12036,0.989418291,1929202.129
7984,12046,0.136660505,51993050.04
7985,12046,0.567299239,51993050.04
7999,20516,1,11732374.28
7999,20229,0.050024057,911803.4866
8000,20277,0.123280624,262843223.5
8000,20229,0.001756978,911803.4866
8000,20570,7.03896E-05,189587093.5
8001,20277,0.054722765,262843223.5
8001,20535,0.018820958,123392230
8001,20535,0.143825585,123392230
8001,20535,0.177495005,123392230
8001,20429,3.04871E-07,30477625.51
8001,20429,0.221384156,30477625.51
8001,20570,0.047664066,189587093.5
8001,20570,0.000668316,189587093.5
8002,20277,0.042165248,262843223.5
8002,20277,0.055325882,262843223.5
8002,20155,0.016650747,20782136.89
8002,20155,0.690800935,20782136.89
8002,20535,0.05790973,123392230
8002,20535,0.027475309,123392230
8002,20429,0.024514633,30477625.51
8002,20429,0.527869114,30477625.51
8003,20277,0.011297089,262843223.5
8003,20155,0.066538963,20782136.89
8003,20241,0.423655093,6514516.089
8003,20241,0.374472877,6514516.089
8003,20017,0.030711295,44600334.02
8003,20017,0.054098122,44600334.02
8003,20017,0.026221209,44600334.02
8003,20398,0.032957238,55497797.88
8003,20149,0.234701662,18913707.98
8003,20101,0.636924798,4095644.022
8003,20101,0.358080963,4095644.022
8004,20069,0.606156117,21625552.46
8004,20069,0.087855976,21625552.46
8004,20241,0.197265945,6514516.089
8004,20017,0.464067653,44600334.02
8004,20017,0.195935382,44600334.02
8004,20028,0.00047366,201513834.3
8004,20028,0.012029228,201513834.3
8004,20028,0.00280389,201513834.3
8004,20101,0.004994239,4095644.022
8004,20080,0.002024193,29264789.6
8004,20542,0.325795829,10195889.38
8004,20542,0.157659185,10195889.38
8005,20072,0.000828035,62028032.74
8005,20069,0.082404954,21625552.46
8005,20028,0.161901752,201513834.3
8005,20028,0.096452344,201513834.3
8005,20268,0.467137154,10784086.04
8005,20268,0.532862846,10784086.04
8005,20015,0.002303869,112273582.7
8005,20542,0.516544987,10195889.38
8006,20028,1.65182E-06,201513834.3
8006,20028,0.093130164,201513834.3
8006,20015,0.004608038,112273582.7
8006,20015,0.099851666,112273582.7
8007,20328,0.086841678,19288626.34
8007,20028,0.016462529,201513834.3
8007,20203,0.683517009,84135380.89
8008,20328,0.024606913,19288626.34
8008,20203,0.119081822,84135380.89
8010,20449,0.609370499,42173413.45
8010,20316,0.308486606,2638582.808
8011,20449,0.103888504,42173413.45
8011,20125,0.000876633,40357972.5
8013,20125,0.576806266,40357972.5
8013,20064,0.288972644,112286711
8013,20064,0.008681738,112286711
8014,20204,0.004536731,10347655.94
8014,20064,0.146453191,112286711
8014,20064,0.015101378,112286711
8020,20418,0.138482363,76498497.13
8020,20418,0.071535759,76498497.13
8020,20418,0.132624234,76498497.13
8021,20418,0.026548918,76498497.13
8023,20305,0.029911518,38458438.95
8023,20005,0.03154823,107666564.2
8023,20053,0.765100224,19416036.81
8023,20472,0.007488853,11338026.1
8024,20305,0.142044427,38458438.95
