GRIDCODE,CVENTMUN,Suma de Fter
42214,28042,0.061614932
42215,28042,0.374033583
42217,28034,0.032690653
42218,28034,0.083588481
42219,28034,0.054310086
42219,28036,0.143278086
42225,28010,0.503476732
42227,28035,0.19880564
42228,28035,0.00779316
42427,3001,0.004406446
42428,3001,0.007282101
42428,3003,0.000136142
42429,3003,0.000229926
42434,3003,0.005865009
42435,3003,0.009016674
42439,3003,0.012200463
42474,25018,0.063536191
42477,25006,0.004148091
42482,25005,0.032978048
42483,25005,0.073054482
42505,10001,0.031011755
42506,10001,0.046615946
42507,10001,0.076795069
42519,10004,0.009695342
42522,10006,0.143805857
42522,10031,0.019304734
42523,10006,0.052878229
42527,10027,0.093930801
42528,10027,0.131945911
42533,32026,0.013898465
42535,32026,0.001234374
42536,32026,0.014920019
42537,32026,0.00555991
42538,32026,0.011548211
42539,32026,0.020968122
42539,32027,0.024631862
42540,32026,0.011269578
42541,32026,0.011877398
42542,32026,0.01491145
42545,32007,0.017741472
42549,5030,0.056075003
42554,19017,0.042427896
42555,19017,0.038789679
42560,19030,0.119454574
42561,19030,0.288609153
42566,28042,0.069924159
42567,28042,0.35203448
42570,28034,0.107777246
42572,28036,0.439197384
42580,28035,0.105266415
42779,3001,0.005203741
42780,3001,0.015320535
42782,3003,0.001112109
42783,3003,0.011536266
42788,3003,0.013446928
42791,3003,0.001149405
42792,3003,0.011011226
42823,25018,0.113586882
42826,25018,0.006808969
42828,25018,0.271578437
42829,25006,0.02644267
42830,25006,0.020071127
42831,25006,0.000841612
42832,25006,9.64453E-05
42835,25005,0.037032195
42836,25005,0.097764893
42845,10019,0.334881383
42857,10001,0.0111226
42858,10001,0.018808342
42859,10001,0.110776539
42863,10028,0.142058086
42864,10028,0.009432169
42869,10021,0.002831538
42872,10004,0.074174231
42875,10006,0.093626813
42876,10006,0.118068032
42877,10006,0.075339907
42878,10006,0.085558377
42879,5036,0.104169771
42879,10006,0.030287861
42880,5036,0.046460002
42880,10027,0.089666408
42881,10027,0.000982406
42886,32026,0.004526802
42887,32026,0.030274963
42888,32026,0.013912781
42890,32027,0.043072739
42891,32027,0.0795465
42892,32027,0.016374125
42893,32027,0.000888893
42895,5030,0.032877194
42895,32026,0.009605164
42901,5030,0.000235567
42902,5030,0.06585357
42903,5030,0.025264321
42913,19030,0.069948016
42923,28034,0.110440217
42924,28036,0.020817169
42925,28036,0.396707361
42930,28010,0.216394538
42933,28035,0.041157021
42934,28035,0.160655738
43132,3001,0.009660317
43136,3003,0.013269634
43141,3003,0.022988227
43144,3003,0.000551232
43145,3003,0.011145563
43176,25018,0.098693248
43179,25018,0.002077858
43180,25018,0.000203256
43181,25006,0.019173376
43181,25018,0.05645599
43182,25006,0.038264388
43183,25006,0.024299233
43185,25006,0.024283633
43186,25006,0.022121769
43188,25005,0.01560304
43189,10034,0.173993198
43189,25005,0.102603442
43198,10019,0.111063634
43199,10019,0.249519997
43205,10032,0.095744048
43205,10039,0.009452312
43207,10039,0.029225351
43208,10039,0.071747063
43209,10039,0.00773096
43210,10039,0.112311459
43211,10001,0.084180021
43211,10039,0.051025037
43215,10028,0.158403222
43216,10028,0.146968109
43217,10028,0.235545924
43218,10021,0.056401025
43219,10021,0.194824198
43220,10021,0.186457947
43224,10004,0.184986593
43225,10004,0.134742591
43227,10004,0.00437209
43227,10006,0.04874034
43228,10006,0.022149867
43229,10006,0.065284023
43230,10006,0.025355621
43232,5036,0.006356287
43235,10027,0.013058544
43238,32026,0.020742216
43239,32026,0.043617284
43242,32027,0.017203073
43243,32027,0.134974054
43244,32027,0.047882793
43245,32027,0.076688505
43246,32027,0.079340591
43247,5024,0.011115638
43247,5030,0.013867523
43247,32027,0.025154869
43248,5030,0.032582176
43252,5030,0.017977743
43253,5030,0.00942107
43254,5030,0.064772696
43255,5030,0.000530677
43256,19017,0.034452149
43261,19017,0.018358981
43263,19017,0.027268239
43264,19017,0.022382691
43270,19033,0.070156576
43276,28034,0.111765732
43287,28035,0.074736556
43288,28035,0.214587762
43289,28035,0.007974451
43494,3003,0.008579476
43498,3003,0.013143331
43531,25018,0.00670995
43532,25018,0.005203995
43533,25006,0.023805372
43533,25018,0.00037959
43535,25006,0.023301365
43538,25006,0.038493437
43539,25006,0.111307791
43540,25006,0.029222143
43542,10034,0.010925557
43551,10019,0.084947162
43551,10032,0.000472198
43552,10019,0.201697256
43558,10032,0.083146783
43561,10039,0.082642405
43563,10039,0.106403943
43564,10003,0.01081485
43564,10039,0.230943321
43565,10039,0.006338565
43570,10021,0.045143485
43570,10028,0.154632411
43571,10021,0.159574807
43572,10021,0.15088203
43573,10021,0.122881328
43576,10004,0.02236968
43577,10004,0.021546042
43578,10004,0.044748867
43579,10004,0.176648534
43580,10004,0.089901684
43580,10006,0.009348365
43581,10006,0.033408271
43582,10006,0.076262515
43589,32026,0.017847966
43590,32026,0.024721018
43591,32026,0.006467524
43592,32026,0.022804145
43592,32027,0.006690969
43594,32027,0.083336087
43595,32027,0.078538631
43596,32027,0.008774823
43597,32027,0.024315669
43600,5024,0.003592229
43601,5024,0.004682237
43601,5030,0.039395372
43602,5030,0.052620503
43603,5030,0.061449525
43604,5030,0.056654121
43605,5030,0.030964186
43606,5030,0.041204293
43607,5030,0.017498262
43609,19017,0.011843536
43610,19017,0.029975821
43614,19017,0.027807087
43615,19017,0.111056981
43616,19017,0.028299116
43617,19017,0.025535099
43617,19043,0.137119823
43620,19033,0.006209193
43621,19029,1
43624,19033,0.112549291
43625,19033,0.276495779
43626,19033,0.223872056
43627,19033,0.310717103
43627,28005,0.038068557
43628,28005,0.103599145
43629,28005,0.166358789
43629,28034,0.016071191
43630,28005,0.112442635
43631,28005,0.094691302
43633,28005,0.065546171
43846,3003,0.012238212
43847,3003,0.006676043
43851,3003,0.005956774
43852,3003,0.000255032
43886,25006,0.067915602
43887,25006,0.035721432
43888,25006,0.019485995
43889,25006,0.015782535
43893,10034,0.20635237
43893,25006,0.032031106
43894,10034,0.137657502
43897,10032,0.03765933
43898,10002,0.059657177
43898,10032,0.042647252
43904,10019,0.017890567
43904,10032,0.085562822
43905,10032,0.084186954
43910,10032,0.040414633
43911,10032,0.020054439
43916,10039,0.19594711
43917,10003,0.099866733
43917,10039,0.015068582
43918,10003,0.210310242
43919,10003,0.211879562
43920,10003,0.007028122
43920,10024,1
43920,10028,0.152960081
43925,10015,0.047055821
43925,10021,0.061306467
43926,10015,0.110009447
43934,5035,0.157417742
43934,10006,0.009152782
43935,5035,0.321008412
43942,32026,0.026174247
43945,32026,0.00368464
43945,32027,0.083833534
43946,32027,0.09978525
43947,32027,0.022333338
43956,5030,0.050451302
43959,5030,0.004541883
43963,19017,0.004785798
43967,19017,0.008581527
43968,19017,0.041842364
43969,19043,0.000344246
43970,19043,0.180375309
43984,28005,0.119836688
43986,28005,0.029382608
43989,28035,0.012382934
44200,3003,0.030470429
44201,3003,0.023328327
44202,3003,0.028949148
44203,3003,0.025353877
44204,3003,0.014035619
44236,25018,0.260444383
44237,25013,0.03752238
44237,25018,0.092998402
44238,25013,0.001805156
44239,25006,0.012628327
44242,25006,0.055666458
44243,25006,0.086186804
44244,25006,0.015653929
44246,10034,0.047862767
44251,10002,0.135462347
44253,10002,0.015662412
44253,10032,0.007025063
44254,10002,0.13157791
44255,10002,0.005657578
44258,10032,0.043957671
44259,10032,0.012434689
44259,10035,0.008855964
44263,10032,0.031125314
44264,10032,0.002172179
44265,10032,0.036070973
44266,10032,0.000115716
44268,10039,0.004156565
44269,10039,0.010531784
44270,10003,0.21214735
44278,10015,0.070494086
44279,10015,0.175492382
44281,10004,0.001001821
44282,10004,0.050583445
44288,5035,0.179463147
44289,5035,0.301520671
44289,5036,0.039081699
44290,5036,0.114694884
44291,5036,0.089693194
44294,5036,0.00812061
44295,32026,0.003288521
44298,32027,0.046633695
44304,5024,0.016750279
44308,5024,0.011855325
44308,5030,0.031605772
44309,5030,0.056613576
44310,5030,0.051836884
44311,5030,0.050808455
44316,19017,0.001654078
44320,19017,0.046610572
44322,19043,0.283448756
44336,19013,0.021337238
44336,28005,0.096085646
44337,28005,0.102807702
44338,28005,0.010679402
44339,28005,0.060501357
44339,28023,0.181912853
44547,3001,0.003497045
44550,3001,0.013970843
44551,3001,0.003816103
44553,3003,0.013545445
44554,3003,0.005021121
44557,3003,0.010109787
44589,25013,0.020913691
44589,25018,0.021089037
44590,25013,0.025677426
44591,25013,0.016643453
44593,25006,0.000843965
44594,25003,0.006567334
44596,25006,0.081337436
44604,10002,0.254532725
44605,10002,0.131172401
44605,10037,0.112212475
44606,10002,0.12023847
44606,10032,0.014501913
44606,10037,0.039346615
44608,10002,0.08382531
44608,10032,0.00323839
44608,10035,0.008165334
44609,10032,0.004481989
44609,10035,0.071682488
44610,10035,0.017728762
44611,10035,0.034018605
44612,10035,0.030837435
44617,10032,0.003376475
44618,10032,0.108379102
44622,10003,0.19873709
44623,10003,0.049216049
44630,10015,0.014211524
44631,10015,0.247235706
44635,10004,0.003677089
44638,10006,0.008577424
44639,10006,0.0134328
44647,5036,0.11655323
44653,5024,0.021249252
44654,5024,0.035402993
44655,5024,0.028966161
44656,5024,0.033581452
44657,5024,0.011113416
44660,5030,0.051425377
44661,5030,0.015936572
44672,19017,0.057162507
44673,19017,0.009866567
44674,19043,0.023734797
44675,19043,0.258434235
44689,19013,0.180523362
44691,28023,0.00704267
44692,28023,0.400618972
44696,28035,0.081381471
44697,28035,0.025804305
44900,3001,0.001311324
44901,3001,0.013021665
44902,3001,0.017885741
44903,3001,0.016783901
44939,25002,0.243120818
44940,25002,0.040696909
44941,25002,0.179025362
44941,25013,0.033708808
44942,25013,0.088239512
44947,25003,0.001142942
44949,25006,0.058990858
44950,25006,0.004787021
44956,10037,0.017062989
44957,10002,0.044970931
44957,10037,0.557098793
44958,10002,0.01724274
44958,10037,0.274279127
44963,10035,0.053668981
44964,10035,0.104002069
44970,10032,0.081427335
44984,10015,0.223184487
44989,10012,0.08271405
44990,10012,0.183758006
44991,5035,0.040590028
44991,10006,0.070318546
44991,10012,0.008222717
44999,5036,0.066023462
45000,5036,0.163758188
45004,5024,0.008192399
45005,5024,0.008564342
45006,5024,0.010270814
45008,5024,0.014594665
45010,5024,0.009452837
45025,5004,0.236697597
45025,19017,0.003718927
45026,5004,0.168940445
45027,5004,0.191516262
45027,19043,0.116542834
45031,19038,0.98985966
45042,19013,0.150834997
45044,28023,0.000344747
45253,3001,0.001967745
45254,3001,0.001908835
45292,25002,0.318346764
45294,25002,0.031854962
45294,25015,0.264037131
45295,25013,0.011162725
45298,25003,0.011925362
45299,25003,0.007274109
45302,25006,0.011568691
45303,10034,0.061929913
45303,25006,0.039599461
45304,10034,0.096831487
45317,10035,0.061217219
45318,10035,0.036119777
45323,10032,0.011705272
45324,10032,0.091871101
45336,10029,0.06704181
45337,10015,0.112316547
45337,10029,0.102609563
45351,5036,0.031820762
45352,5036,0.152674266
45357,5024,0.009784241
45358,5024,0.037120401
45359,5024,0.002157949
45363,5024,0.017125097
45371,5030,0.009683407
45378,5004,0.116996586
45379,5004,0.093383315
45379,19049,0.341936
45383,19004,1
45395,19013,0.022648134
45397,28023,0.000450891
45602,3001,0.001774956
45603,3001,0.004431762
45607,3001,0.039081363
45608,3001,0.001972589
45647,25013,6.05055E-05
45647,25015,0.189697352
45648,25013,0.048717919
45648,25015,0.080588411
45651,25003,0.014799128
45652,25003,0.018744972
45653,25003,0.050494932
45654,25003,0.037351883
45657,10034,0.01497779
45668,10035,0.025496281
45669,10035,0.035448549
45670,10035,0.001893376
45671,10035,0.045170372
45672,10035,0.021750931
45677,10018,0.041750114
45677,10032,0.058228359
45678,10018,0.016683329
45680,10018,0.033596648
45688,10029,0.340443243
45689,10029,0.397652389
45694,10012,0.10619779
45695,10012,0.042401526
45698,5036,0.017031855
45698,10012,0.021865206
45705,5036,0.026133244
45706,5024,0.028182967
45706,5036,0.017428547
45707,5024,0.015591278
45711,5024,0.019185767
45712,5024,0.002013296
45713,5024,0.015423246
45714,5024,0.014097884
45715,5024,0.028141643
45722,5030,0.003154823
45723,5030,0.021020388
45724,5030,0.001535578
45729,5004,0.054921786
45730,5004,0.136728897
45731,5004,0.000815112
45731,19049,0.638459905
45732,19049,0.019604095
45736,19009,0.246170632
45736,19038,0.01014034
45752,19013,0.022829818
45752,28023,0.135658982
45753,28023,0.26948965
45756,28023,0.004481234
45757,28035,0.023858579
45758,28035,0.045595967
45954,3001,0.014708933
45956,3001,0.011209498
45960,3001,0.020508283
45961,3001,0.024752507
45962,3001,0.03247347
45963,3001,0.002106499
45994,25011,3.01442E-05
45995,25011,0.005868321
45997,25002,0.006032374
45998,25002,0.01350848
45999,25002,0.158410038
46001,25013,0.061844593
46003,25003,0.001173785
46005,25003,0.075794812
46007,25003,0.080051507
46020,10035,0.021934664
46021,10035,0.015315967
46023,10035,0.02394079
46024,10035,0.052800039
46030,10018,0.024266076
46031,10018,0.114355789
46032,10018,0.057318842
46033,10011,0.065413158
46033,10018,0.077658961
46041,10029,0.092252995
46041,10030,0.214371835
46047,10012,0.016922813
46048,10012,0.184840552
46060,5024,0.044318889
46061,5024,0.022631422
46063,5024,0.02882423
46064,5024,0.032086144
46066,5024,0.010011329
46067,5024,0.033644372
46068,5024,0.008832442
46069,5024,0.011473002
46073,5011,0.023468218
46074,5011,0.09191882
46075,5030,0.005470849
46077,5030,0.00476705
46089,19009,0.753829368
46100,19013,0.112693359
46103,19013,0.066450415
46104,19013,0.10072407
46104,28032,0.008573807
46313,3001,0.008327592
46314,3001,0.003121911
46315,3001,0.001631261
46316,3001,0.026965998
46317,3001,0.0292299
46345,25011,0.002911739
46346,25011,0.009217015
46348,25011,0.120754098
46349,25011,0.082930744
46351,25002,0.009004292
46354,25013,0.084267392
46355,25013,0.049288994
46357,25003,0.018616424
46357,25013,0.009343593
46358,25003,0.040627132
46359,25003,0.009097293
46364,10034,0.032791241
46365,10034,0.017473161
46375,10035,0.005861735
46376,10035,0.078645796
46381,10018,0.003921885
46382,10018,0.000684925
46383,10018,0.079251414
46385,10018,0.015236076
46386,10011,0.124555824
46394,10030,0.252040865
46400,10012,0.353077339
46406,5017,0.511205812
46413,5024,0.036786627
46414,5024,0.018877536
46415,5024,0.029962899
46416,5024,0.004641013
46418,5024,0.000603222
46420,5024,0.016142231
46421,5024,0.023763415
46431,5027,0.024949207
46439,19039,1
46453,19013,0.071405386
46456,19013,0.080910908
46457,19013,0.154298969
46457,28032,0.145176354
46458,28032,0.01264993
46468,28022,0.013580596
46666,3001,0.00543089
46667,3001,0.031568116
46668,3001,0.002122221
46670,3001,0.01125476
46671,3001,0.021047338
46696,25001,0.071318313
46698,25011,0.043618828
46699,25011,0.06139572
46700,25011,0.036311911
46701,25011,0.000102469
46702,25011,0.028589382
46703,25011,0.066681258
46705,25015,0.188779879
46706,25013,0.070376059
46706,25015,0.02512463
46707,25013,0.048730877
46708,25013,0.02185922
46709,25013,0.047210276
46710,25003,0.069881966
46710,25013,0.055201024
46712,25003,0.032215349
46713,25003,0.032906156
46717,10034,0.049643375
46718,10034,0.032637999
46726,10035,0.019726122
46727,10035,0.097122472
46728,10035,0.076977774
46731,10009,0.040076518
46732,10009,0.026575541
46734,10018,0.091976713
46735,10018,0.081879638
46739,10011,0.083636426
46747,10030,0.262295701
46756,10007,0.047822464
46762,5033,0.002519379
46765,5024,0.00089948
46766,5024,0.003101821
46768,5024,0.007872348
46770,5024,0.015745361
46773,5024,0.029842408
46775,5011,0.103483664
46784,5027,0.071960295
46786,19018,0.077859493
46787,19018,0.014721689
46806,19013,0.015343343
46806,19020,0.041043251
46811,28032,0.161304773
47019,3001,0.000539675
47025,3009,0.009785198
47049,25001,0.107661987
47051,25011,0.07303807
47053,25011,0.021573013
47054,25011,0.044915637
47056,25011,0.058318921
47056,25017,0.004979154
47057,25011,0.018996464
47057,25015,0.111729993
47057,25017,0.016651947
47058,25013,0.032964615
47058,25015,0.140042603
47058,25017,0.07535346
47059,25013,0.123553653
47059,25017,0.008129922
47060,25013,0.01061078
47061,25013,0.060691942
47062,25013,0.037976683
47063,25003,0.00288474
47064,25003,0.03864819
47066,25003,0.067454465
47070,10034,0.059495648
47070,25003,0.005259042
47071,8029,0.022522218
47071,10034,0.057427992
47079,10035,0.051618497
47085,10009,0.063366274
47086,10009,0.001722838
47087,10018,0.068994773
47091,10011,0.040830926
47092,10011,0.138975638
47100,10013,0.006689886
47100,10030,0.245630403
47108,10007,0.000712948
47109,10007,0.005343717
47110,10007,0.058865676
47111,5017,0.102447179
47112,5009,0.012928924
47112,5017,0.386347009
47121,5024,0.02969325
47123,5024,0.031222084
47125,5024,0.010380899
47126,5024,0.008447335
47128,5011,0.44542825
47132,5027,0.034984562
47133,5027,0.048364791
47135,5027,0.005802953
47140,19018,0.117919466
47151,19042,0.753865181
47152,19042,0.246134819
47158,19020,0.005171824
47159,19020,0.207296601
47161,19020,0.066465136
47164,28032,0.202096877
47165,28032,0.04851476
47166,28032,0.140303575
47167,28032,0.039379963
47170,28033,0.019259677
47171,28040,0.003058488
47172,28040,0.141995806
47369,3001,0.023151701
47370,3001,0.027389704
47375,3009,0.002076859
47376,3009,0.107663208
47377,3009,0.126013078
47378,3009,0.00574986
47402,25001,0.027313936
47402,25011,0.057464695
47403,25011,0.071508085
47404,25011,0.001670285
47404,25017,0.002560039
47406,25011,0.030665695
47407,25011,0.080274581
47408,25011,0.000510757
47408,25017,0.007969587
47409,25011,0.002554445
47409,25017,0.023397137
47410,25017,0.02141922
47411,25017,0.05393719
47412,25017,0.046067178
47413,25017,0.025288542
47415,25013,0.001628723
47417,25003,0.03983723
47419,25003,0.046939023
47421,25003,0.014563675
47424,8029,0.001082308
47425,8029,0.034801785
47436,10009,0.012527853
47439,10009,0.068544761
47439,10018,0.018948481
47440,10009,0.003774369
47440,10018,0.051573474
47442,10018,0.001978718
47444,10011,0.16945149
47445,10011,0.009171007
47453,10013,0.116698416
47453,10030,0.025661195
47459,10013,0.020353139
47461,10007,0.123670511
47463,10007,0.446301822
47464,10007,0.005942679
47474,5024,0.02570586
47474,5033,0.031544799
47476,5024,0.029640134
47481,5011,0.335701048
47481,5027,0.023735373
47486,5027,0.082184911
47488,5027,0.000734225
47493,19018,0.089234128
47494,19018,0.135824899
47495,19018,0.228914634
47496,19010,0.064883572
47496,19018,0.036321533
47496,19021,0.830829543
47497,19021,0.169170458
47510,19020,0.011808084
47511,19020,0.068254152
47512,19020,0.014310625
47514,19020,0.09622584
47516,19020,0.128271731
47516,28032,0.024871042
47517,28032,0.008286465
47526,28022,0.150434768
47723,3001,0.002872344
47724,3001,0.028320306
47725,3001,0.023348114
47725,3009,0.000823049
47750,25001,0.006878199
47752,25001,0.056472068
47754,25001,0.021228745
47757,25011,0.043436447
47757,25017,0.006979184
47758,25017,0.017904378
47759,25011,0.018355367
47759,25017,0.058897448
47760,25017,0.013285838
47763,25017,0.053407357
47764,25017,0.053761603
47766,25017,0.075238181
47767,25017,0.009066106
47770,25003,0.022631837
47772,25003,0.082459885
47774,8029,0.033066356
47774,25003,0.081545366
47778,8029,0.025178418
47780,8029,5.6078E-06
47785,10009,0.037115902
47786,10009,0.05959573
47787,10009,0.023226075
47789,10009,0.02879532
47793,10009,0.002858665
47793,10018,0.0834128
47794,10018,0.04497005
47795,10011,0.076289726
47795,10018,0.024755642
47796,10011,0.131916302
47797,10011,0.102017408
47806,10013,0.016958896
47812,10013,0.028562773
47813,10013,0.000310799
47814,10007,0.221945032
47814,10013,0.022326959
47814,10036,0.111022108
47815,10007,0.068625772
47815,10036,0.015970467
47816,10007,0.020769381
47816,10036,0.024922797
47817,5009,0.246606846
47818,5033,0.003162175
47827,5033,0.234989252
47829,5024,0.029084729
47834,5027,0.075232473
47839,5027,0.076016037
47844,5027,0.109628557
47844,19018,0.005355209
47845,19018,0.074457911
47846,19018,0.07093901
47848,19018,0.040189802
47849,19010,0.935116428
47865,19020,0.00563507
47867,19020,0.059746607
47868,19020,0.110389192
47869,19020,0.006462905
47871,28032,0.069022598
47876,28033,0.008109099
47878,28022,0.018740624
47879,28022,0.070215891
47879,28040,0.677061495
48078,3009,0.083061521
48079,3009,0.046127446
48103,25001,0.028983722
48104,25001,0.019371887
48105,25001,0.043742127
48107,25001,0.054056282
48109,25001,0.019954522
48109,25010,0.002257874
48109,25011,0.000306561
48110,25011,0.017999349
48112,25017,0.000588099
48113,25017,0.02908272
48114,25017,0.019656308
48115,25017,0.043671728
48116,25017,0.028361069
48117,25017,0.051330118
48118,25017,0.014384017
48119,25017,0.029654726
48125,25003,0.060400928
48127,8029,0.012189322
48131,8029,0.022001685
48132,8029,0.012345525
48133,8029,0.06879899
48134,8029,0.031467204
48138,10009,0.031133588
48139,10009,0.015329381
48140,10009,0.063148583
48141,10009,0.014969256
48142,10009,0.065489789
48143,10009,0.002419696
48146,10018,0.027838025
48146,10025,0.080874122
48147,10018,0.038947626
48149,10011,0.057742097
48166,10013,0.000147273
48166,10036,0.001238148
48167,10036,0.142505547
48168,10036,0.024480222
48170,5009,0.74046423
48180,5033,0.016920585
48182,5024,0.029048416
48187,5027,0.092697713
48192,5027,0.001535353
48193,5027,0.03108749
48196,5027,0.023166151
48197,5027,0.002738639
48198,19018,0.03959951
48199,19018,0.032802058
48200,19018,0.035860661
48200,19037,1
48217,19015,0.361914207
48218,19015,0.008959015
48221,19020,0.125272095
48224,28032,0.087444836
48228,28033,0.028197184
48231,28022,0.064530403
48232,28022,0.061187039
48233,28022,0.203088338
48432,3009,0.089612908
48456,25001,0.017196981
48457,25001,0.057659391
48458,25001,0.039348924
48459,25001,0.09826583
48460,25001,0.051427615
48460,25010,0.011910054
48461,25010,0.001958047
48462,25010,0.047324979
48466,25017,0.03581031
48468,25017,0.094174808
48470,25017,0.01510095
48478,25003,0.028710533
48480,8029,0.014966195
48481,8029,0.066231311
48482,8029,0.038397649
48484,8029,0.012317484
48485,8029,0.039163755
48487,8029,0.062805264
48490,10009,0.04341978
48491,10009,0.029837546
48495,10009,0.009188684
48496,10009,0.018737751
48496,10025,0.138486814
48497,10025,0.049152095
48498,10025,0.158475641
48499,10025,0.019118601
48519,10036,0.077828418
48520,10036,0.139750346
48521,10036,0.093804992
48535,5007,0.022842127
48535,5024,0.008509296
48535,5033,0.060604548
48540,5027,0.003069714
48545,5027,0.066946318
48546,5027,0.003300543
48565,19035,0.600323804
48566,19027,1
48566,19035,0.399676196
48568,19003,1
48569,28025,0.033430656
48570,19015,0.601625608
48574,19020,0.053646886
48574,28007,0.000698494
48574,28015,0.229963397
48577,28032,0.051902788
48579,28032,0.000472233
48581,28033,0.448691596
48582,28033,0.347870516
48583,28022,0.317924409
48583,28033,0.147871928
48583,28040,0.177884211
48584,28022,0.100297932
48779,3001,0.009545775
48780,3001,0.001384633
48785,3009,0.090878366
48810,25001,0.036071117
48812,25001,0.016715016
48813,25001,0.042068499
48813,25010,0.031514254
48814,25010,0.072292195
48815,25010,0.007632145
48820,25017,0.03262869
48821,25017,0.001733715
48834,8029,0.041126526
48835,8029,0.08263803
48836,8029,0.031869403
48837,8029,0.035236148
48838,8029,0.026044962
48842,10009,0.007466697
48843,10009,0.02859651
48849,10025,0.004955839
48850,10025,0.094302147
48874,10036,0.091660133
48875,10036,0.092393078
48901,5027,0.00256883
48909,19045,0.581720388
48922,28025,0.270369272
48923,19015,0.027501171
48923,28025,0.113454076
48925,28007,0.397174786
48926,28007,0.308104832
48926,28015,0.169266991
48927,28015,0.343365806
49133,3001,0.016474013
49136,3009,0.022278035
49137,3009,0.099310276
49138,3009,0.095628421
49139,3009,0.02705765
49163,25001,0.019812375
49164,25001,0.012912767
49167,25010,0.064746124
49168,25010,0.020074117
49169,25010,0.013442888
49173,25017,0.008221026
49174,25017,0.016811511
49187,8029,0.051157732
49188,8029,0.012090288
49191,8029,0.01283683
49195,10009,0.033106441
49196,10009,0.067358355
49197,10009,0.059917742
49198,10009,0.026568144
49203,10025,0.193756383
49204,10025,0.007549875
49216,10013,0.067783598
49223,10036,0.060626611
49247,5027,0.011269621
49248,5027,0.079484373
49249,5027,0.069306795
49264,19045,0.418279612
49275,28025,0.263845098
49277,28007,0.123996853
49278,28007,0.145149404
49280,28015,0.012278057
49281,28015,0.042688205
49484,3001,0.010070308
49486,3001,0.000648734
49487,3001,0.019506297
49488,3001,0.017443125
49489,3001,0.031511784
49489,3009,0.008116082
49492,3009,0.02211118
49493,3009,0.011015798
49517,25001,0.006678844
49518,25001,0.003564619
49519,25001,0.029249417
49519,25010,0.025501182
49520,25010,0.032429923
49521,25010,0.001147539
49522,25010,0.069872954
49540,8029,0.052232887
49548,8007,0.034357568
49548,10009,0.023314752
49551,10009,0.021994908
49552,10009,0.039464532
49556,10025,0.130779969
49569,10013,0.026248995
49570,10013,0.174344459
49571,10013,0.004062277
49574,10013,0.003546911
49575,10013,0.00021247
49575,10036,0.001579115
49602,5006,0.017518868
49602,5027,0.007961825
49603,5006,0.092634391
49603,5027,0.042073162
49604,5027,0.009200088
49628,28025,0.045026384
49629,28025,0.180612229
49631,28007,0.024875631
49634,28015,0.202437545
49840,3001,0.026681174
49841,3001,0.035641591
49846,3009,0.018479253
49873,25010,0.037707556
49874,25010,0.052825154
49884,8029,0.002028284
49884,8046,0.008956086
49885,8029,0.024455887
49892,8029,0.020879676
49893,8029,0.040374257
49900,8007,0.023678776
49901,8007,0.035346308
49903,10009,0.030358019
49909,10017,0.052972215
49909,10025,0.09367672
49910,10017,0.008648274
49923,10013,0.002556858
49924,10013,0.067757485
49927,10013,2.80162E-05
49927,10036,0.00164106
49941,5033,0.162998538
49942,5033,0.227701061
49955,5006,0.168859323
49955,5007,0.017088404
49956,5006,0.23918694
49957,5006,0.001705023
49967,19051,1
49982,28025,0.093262286
50189,3001,0.023684586
50190,3001,0.0289863
50191,3001,0.001966141
50192,3001,0.015452351
50193,3001,0.017659585
50225,25001,0.022501266
50226,25001,0.053716675
50226,25010,0.035383964
50230,25010,0.000896519
50231,25010,0.022401399
50232,25010,0.022577746
50237,8029,0.006446314
50237,8046,0.168613558
50244,8029,0.006564888
50245,8029,0.049395558
50254,8007,0.000691972
50262,10017,0.027095807
50263,10017,0.209366564
50264,10017,0.023579108
50279,10013,0.011637142
50280,10013,0.004913294
50293,5033,0.150799791
50294,5033,0.108759873
50303,5007,0.050300066
50307,5007,0.052510883
50308,5007,0.022975743
50328,19040,1
50540,3001,0.00275621
50541,3001,0.037123346
50542,3001,0.00777344
50545,3001,0.024411543
50578,25001,0.035828878
50582,25010,0.010254125
50583,25010,0.061677751
50584,25010,0.043177728
50585,25010,0.109186897
50586,25007,0.030895837
50586,25010,0.020594744
50587,25007,0.114971427
50588,25007,0.032651598
50589,8046,0.059014625
50589,25007,0.091066167
50589,25017,0.004496733
50590,8046,0.143390985
50591,8046,0.069942376
50597,8029,0.007281254
50606,8007,0.011039285
50607,8007,0.136971611
50614,10017,0.088706491
50614,10025,0.028871795
50615,10017,0.102915598
50616,10017,0.007649731
50627,8036,0.045848967
50630,10013,0.016601201
50632,10013,0.056888391
50633,10013,0.049116479
50633,10036,0.070128678
50634,10036,0.05044828
50653,5007,0.008465397
50654,5007,0.029756343
50655,5007,0.011338392
50656,5007,0.046285394
50663,5006,0.021089467
50672,19008,1
50893,3001,0.039935927
50900,3001,0.011145112
50931,26033,0.286508785
50935,25010,0.02188858
50936,25010,0.016916662
50937,25010,0.025882041
50938,25010,0.007729817
50940,25007,0.048748366
50941,25007,0.101966073
50944,8046,0.139406262
50945,8046,0.012605671
50946,8046,0.091968348
50956,8007,0.002073021
50957,8007,0.05991163
50958,8007,0.20857708
50959,8007,0.167143151
50966,10017,0.111262598
50967,10017,0.03924514
50972,8014,0.037342824
