GRIDCODE,LONG,LATITUDE,Huso,Pob
74952,-107.725332,32.055625,6,0
74953,-107.630653,32.058818,6,0
74954,-107.53597,32.061959,6,0
74955,-107.441282,32.065046,6,0
74956,-107.346589,32.06808,6,0
74957,-107.251891,32.071061,6,0
74958,-107.157189,32.073989,6,0
74959,-107.062482,32.076863,6,0
74960,-106.967771,32.079684,6,0
74961,-106.873056,32.082452,6,0
74962,-106.778336,32.085166,6,0
74963,-106.683612,32.087827,6,0
74964,-106.588884,32.090435,6,0
74965,-106.494152,32.092989,6,0
74966,-106.399416,32.095491,6,0
74967,-106.304677,32.097939,6,0
74968,-106.209933,32.100333,6,0
74969,-106.115186,32.102675,6,0
74970,-106.020435,32.104963,6,0
74971,-105.925681,32.107198,6,0
74972,-105.830923,32.109379,6,0
74973,-105.736162,32.111507,6,0
74974,-105.641398,32.113582,6,0
74975,-105.546631,32.115604,6,0
74976,-105.45186,32.117572,6,0
74977,-105.357087,32.119487,6,0
74978,-105.26231,32.121349,6,0
74979,-105.167531,32.123157,6,0
74980,-105.072749,32.124912,6,0
74981,-104.977964,32.126614,6,0
74982,-104.883176,32.128262,6,0
74983,-104.788387,32.129857,6,0
74984,-104.693594,32.131399,6,0
74985,-104.598799,32.132888,6,0
74986,-104.504002,32.134323,6,0
74987,-104.409203,32.135705,6,0
74988,-104.314402,32.137033,6,0
74989,-104.219599,32.138308,6,0
74990,-104.124793,32.13953,6,0
74991,-104.029986,32.140698,6,0
74992,-103.935177,32.141814,6,0
74993,-103.840367,32.142875,6,0
74994,-103.745555,32.143884,6,0
74995,-103.650741,32.144839,6,0
74996,-103.555926,32.145741,6,0
74997,-103.461109,32.14659,6,0
74998,-103.366292,32.147385,6,0
74999,-103.271473,32.148127,6,0
75000,-103.176653,32.148815,6,0
75001,-103.081831,32.14945,6,0
75002,-102.987009,32.150032,6,0
75003,-102.892186,32.150561,6,0
75004,-102.797363,32.151036,6,0
75005,-102.702538,32.151458,6,0
75006,-102.607713,32.151826,6,0
75007,-102.512888,32.152141,6,0
75008,-102.418062,32.152403,6,0
75009,-102.323235,32.152612,6,0
75010,-102.228409,32.152767,6,0
75011,-102.133582,32.152869,6,0
75012,-102.038755,32.152917,6,0
75013,-101.943928,32.152912,6,0
75014,-101.849101,32.152854,6,0
75015,-101.754274,32.152742,6,0
75016,-101.659448,32.152578,6,0
75017,-101.564621,32.152359,6,0
75018,-101.469795,32.152088,6,0
75019,-101.37497,32.151763,6,0
75020,-101.280145,32.151385,6,0
75021,-101.185321,32.150953,6,0
75022,-101.090497,32.150468,6,0
75023,-100.995674,32.14993,6,0
75024,-100.900853,32.149338,6,0
75025,-100.806032,32.148693,6,0
75026,-100.711212,32.147995,6,0
75027,-100.616393,32.147244,6,0
75028,-100.521575,32.146439,6,0
75029,-100.426759,32.14558,6,0
75030,-100.331944,32.144669,6,0
75031,-100.237131,32.143704,6,0
75032,-100.142319,32.142686,6,0
75033,-100.047509,32.141614,6,0
75034,-99.9527,32.140489,6,0
75035,-99.857893,32.139311,6,0
75036,-99.763089,32.138079,6,0
75037,-99.668286,32.136794,6,0
75038,-99.573485,32.135456,6,0
75039,-99.478686,32.134065,6,0
75040,-99.383889,32.13262,6,0
75041,-99.289095,32.131122,6,0
75042,-99.194303,32.12957,6,0
75043,-99.099514,32.127965,6,0
75044,-99.004727,32.126307,6,0
75045,-98.909942,32.124596,6,0
75046,-98.815161,32.122831,6,0
75047,-98.720382,32.121013,6,0
75048,-98.625606,32.119141,6,0
75049,-98.530833,32.117217,6,0
75050,-98.436063,32.115239,6,0
75051,-98.341296,32.113207,6,0
75052,-98.246532,32.111123,6,0
75053,-98.151772,32.108985,6,0
75054,-98.057015,32.106794,6,0
75055,-97.962261,32.104549,6,0
75056,-97.867511,32.102251,6,0
75057,-97.772765,32.0999,6,0
75058,-97.678022,32.097496,6,0
75059,-97.583283,32.095038,6,0
75060,-97.488548,32.092527,6,0
75061,-97.393817,32.089963,6,0
75062,-97.299089,32.087345,6,0
75063,-97.204366,32.084674,6,0
75064,-97.109647,32.08195,6,0
75065,-97.014933,32.079173,6,0
75066,-96.920222,32.076342,6,0
75067,-96.825517,32.073458,6,0
75068,-96.730815,32.070521,6,0
75069,-96.636119,32.06753,6,0
75070,-96.541426,32.064486,6,0
75071,-96.446739,32.061389,6,0
75072,-96.352057,32.058239,6,0
75073,-96.257379,32.055036,6,0
75074,-96.162707,32.051779,6,0
75075,-96.068039,32.048469,6,0
75076,-95.973377,32.045105,6,0
75077,-95.87872,32.041689,6,0
75078,-95.784068,32.038219,6,0
75079,-95.689422,32.034696,6,0
75080,-95.594781,32.03112,6,0
75081,-95.500146,32.02749,6,0
75082,-95.405517,32.023808,6,0
75083,-95.310893,32.020072,6,0
75084,-95.216275,32.016282,6,0
75085,-95.121663,32.01244,6,0
75086,-95.027057,32.008544,6,0
75087,-94.932457,32.004595,6,0
75088,-94.837863,32.000593,6,0
75089,-94.743275,31.996538,6,0
75090,-94.648694,31.99243,6,0
75091,-94.554119,31.988268,6,0
75092,-94.459551,31.984053,6,0
75093,-94.364989,31.979785,6,0
75094,-94.270434,31.975464,6,0
75095,-94.175885,31.971089,6,0
75096,-94.081344,31.966662,6,0
75097,-93.986809,31.962181,6,0
75098,-93.892281,31.957647,6,0
75099,-93.797761,31.95306,6,0
75100,-93.703247,31.948419,6,0
75101,-93.608741,31.943726,6,0
75102,-93.514241,31.938979,6,0
75103,-93.41975,31.934179,6,0
75104,-93.325266,31.929326,6,0
75105,-93.230789,31.92442,6,0
75106,-93.13632,31.919461,6,0
75107,-93.041858,31.914449,6,0
75108,-92.947405,31.909383,6,0
75109,-92.852959,31.904265,6,0
75110,-92.758521,31.899093,6,0
75111,-92.664091,31.893868,6,0
75112,-92.56967,31.88859,6,0
75113,-92.475256,31.883259,6,0
75114,-92.380851,31.877875,6,0
75115,-92.286454,31.872437,6,0
75116,-92.192066,31.866947,6,0
75117,-92.097686,31.861403,6,0
75118,-92.003314,31.855807,6,0
75119,-91.908952,31.850157,6,0
75120,-91.814598,31.844454,6,0
75121,-91.720253,31.838698,6,0
75122,-91.625916,31.832889,6,0
75123,-91.531589,31.827027,6,0
75124,-91.437271,31.821112,6,0
75125,-91.342962,31.815144,6,0
75126,-91.248662,31.809123,6,0
75127,-91.154372,31.803049,6,0
75128,-91.060091,31.796922,6,0
75129,-90.965819,31.790741,6,0
75130,-90.871557,31.784508,6,0
75131,-90.777305,31.778222,6,0
75132,-90.683062,31.771883,6,0
75133,-90.588829,31.76549,6,0
75134,-90.494606,31.759045,6,0
75135,-90.400393,31.752547,6,0
75136,-90.30619,31.745995,6,0
75137,-90.211997,31.739391,6,0
75138,-90.117815,31.732734,6,0
75139,-90.023642,31.726023,6,0
75140,-89.92948,31.71926,6,0
75141,-89.835328,31.712444,6,0
75142,-89.741187,31.705575,6,0
75143,-89.647057,31.698653,6,0
75144,-89.552937,31.691678,6,0
75145,-89.458828,31.684649,6,0
75146,-89.364729,31.677569,6,0
75147,-89.270642,31.670435,6,0
75148,-89.176566,31.663248,6,0
75149,-89.0825,31.656008,6,0
75150,-88.988446,31.648716,6,0
75151,-88.894403,31.64137,6,0
75152,-88.800371,31.633972,6,0
75153,-88.706351,31.62652,6,0
75154,-88.612342,31.619016,6,0
75155,-88.518345,31.611459,6,0
75156,-88.424359,31.603849,6,0
75157,-88.330385,31.596186,6,0
75158,-88.236423,31.588471,6,0
75159,-88.142472,31.580702,6,0
75160,-88.048534,31.572881,6,0
75161,-87.954607,31.565007,6,0
75162,-87.860693,31.55708,6,0
75163,-87.766791,31.5491,6,0
75164,-87.672901,31.541067,6,0
75165,-87.579023,31.532982,6,0
75166,-87.485158,31.524843,6,0
75167,-87.391305,31.516652,6,0
75168,-87.297465,31.508408,6,0
75169,-87.203637,31.500112,6,0
75170,-87.109822,31.491762,6,0
75171,-87.01602,31.48336,6,0
75172,-86.922231,31.474905,6,0
75173,-86.828455,31.466398,6,0
75174,-86.734691,31.457837,6,0
75175,-86.640941,31.449224,6,0
75176,-86.547204,31.440558,6,0
75177,-86.45348,31.43184,6,0
75178,-86.35977,31.423068,6,0
75179,-86.266073,31.414244,6,0
75180,-86.172389,31.405368,6,0
75181,-86.078719,31.396438,6,0
75182,-85.985063,31.387456,6,0
75183,-85.89142,31.378421,6,0
75184,-85.797792,31.369334,6,0
75185,-85.704177,31.360194,6,0
75186,-85.610576,31.351001,6,0
75187,-85.516989,31.341756,6,0
75188,-85.423416,31.332458,6,0
75189,-118.663978,31.40512,6,0
75190,-118.570356,31.414465,6,0
75191,-118.476721,31.423758,6,0
75192,-118.383071,31.432998,6,0
75193,-118.289407,31.442185,6,0
75194,-118.195729,31.451319,6,0
75195,-118.102037,31.460401,6,0
75196,-118.008332,31.46943,6,0
75197,-117.914612,31.478407,6,0
75198,-117.820879,31.48733,6,0
75199,-117.727133,31.496201,6,0
75200,-117.633373,31.50502,6,0
75201,-117.5396,31.513785,6,0
75202,-117.445813,31.522498,6,0
75203,-117.352013,31.531158,6,0
75204,-117.2582,31.539765,6,0
75205,-117.164373,31.54832,6,0
75206,-117.070534,31.556822,6,0
75207,-116.976682,31.565271,6,0
75208,-116.882816,31.573667,6,0
75209,-116.788938,31.58201,6,0
75210,-116.695048,31.590301,8,12
75211,-116.601144,31.598539,8,22
75212,-116.507229,31.606724,8,45
75213,-116.4133,31.614856,8,1439
75214,-116.319359,31.622935,8,1
75215,-116.225406,31.630962,8,0
75216,-116.131441,31.638935,8,0
75217,-116.037463,31.646856,8,0
75218,-115.943474,31.654724,8,11
75219,-115.849472,31.662539,8,164
75220,-115.755458,31.670302,8,20
75221,-115.661433,31.678011,8,0
75222,-115.567396,31.685668,8,0
75223,-115.473347,31.693271,8,0
75224,-115.379286,31.700822,8,0
75225,-115.285214,31.70832,8,0
75226,-115.191131,31.715765,8,0
75227,-115.097036,31.723157,8,3
75228,-115.002929,31.730496,8,0
75229,-114.908812,31.737782,8,0
75230,-114.814683,31.745015,8,0
75231,-114.720544,31.752195,8,0
75232,-114.626393,31.759323,8,0
75233,-114.532231,31.766397,7,16
75234,-114.438059,31.773418,7,0
75235,-114.343876,31.780387,7,3
75236,-114.249682,31.787302,7,0
75237,-114.155477,31.794165,7,0
75238,-114.061262,31.800974,7,0
75239,-113.967037,31.807731,7,0
75240,-113.872801,31.814434,7,0
75241,-113.778555,31.821085,7,0
75242,-113.684299,31.827682,7,0
75243,-113.590032,31.834227,7,0
75244,-113.495756,31.840718,7,0
75245,-113.40147,31.847157,7,0
75246,-113.307173,31.853542,7,0
75247,-113.212867,31.859875,7,0
75248,-113.118552,31.866154,7,0
75249,-113.024226,31.87238,7,9
75250,-112.929891,31.878553,7,271
75251,-112.835547,31.884674,7,13339
75252,-112.741193,31.890741,7,1
75253,-112.64683,31.896755,6,0
75254,-112.552458,31.902716,6,0
75255,-112.458076,31.908624,6,0
75256,-112.363685,31.914479,6,0
75257,-112.269286,31.92028,6,0
75258,-112.174877,31.926029,6,0
75259,-112.08046,31.931725,6,0
75260,-111.986034,31.937367,6,0
75261,-111.891599,31.942956,6,0
75262,-111.797156,31.948493,6,0
75263,-111.702704,31.953976,6,0
75264,-111.608244,31.959406,6,0
75265,-111.513775,31.964783,6,0
75266,-111.419298,31.970106,6,0
75267,-111.324813,31.975377,6,0
75268,-111.23032,31.980594,6,0
75269,-111.135818,31.985759,6,0
75270,-111.041309,31.99087,6,0
75271,-110.946792,31.995928,6,0
75272,-110.852267,32.000933,6,0
75273,-110.757735,32.005884,6,0
75274,-110.663195,32.010783,6,0
75275,-110.568647,32.015628,6,0
75276,-110.474092,32.02042,6,0
75277,-110.379529,32.025159,6,0
75278,-110.28496,32.029845,6,0
75279,-110.190383,32.034478,6,0
75280,-110.095798,32.039057,6,0
75281,-110.001207,32.043583,6,0
75282,-109.906609,32.048056,6,0
75283,-109.812004,32.052476,6,0
75284,-109.717392,32.056843,6,0
75285,-109.622773,32.061156,6,0
75286,-109.528148,32.065416,6,0
75287,-109.433516,32.069623,6,0
75288,-109.338878,32.073777,6,0
75289,-109.244233,32.077878,6,0
75290,-109.149582,32.081925,6,0
75291,-109.054925,32.085919,6,0
75292,-108.960262,32.08986,6,0
75293,-108.865592,32.093747,6,0
75294,-108.770917,32.097582,6,0
75295,-108.676236,32.101363,6,0
75296,-108.581549,32.105091,6,0
75297,-108.486856,32.108765,6,0
75298,-108.392157,32.112387,6,0
75299,-108.297453,32.115955,6,0
75300,-108.202743,32.11947,6,0
75301,-108.108028,32.122931,6,0
75302,-108.013308,32.126339,6,0
75303,-107.918582,32.129695,6,0
75304,-107.823851,32.132996,6,0
75305,-107.729116,32.136245,6,0
75306,-107.634375,32.13944,6,0
75307,-107.539629,32.142582,6,0
75308,-107.444878,32.14567,6,0
75309,-107.350123,32.148706,6,0
75310,-107.255363,32.151688,6,0
75311,-107.160598,32.154617,6,0
75312,-107.065829,32.157492,6,0
75313,-106.971055,32.160314,6,0
75314,-106.876277,32.163083,6,0
75315,-106.781495,32.165799,6,0
75316,-106.686709,32.168461,6,0
75317,-106.591918,32.17107,6,0
75318,-106.497124,32.173626,6,0
75319,-106.402325,32.176128,6,0
75320,-106.307523,32.178577,6,0
75321,-106.212717,32.180973,6,0
75322,-106.117907,32.183315,6,0
75323,-106.023094,32.185604,6,0
75324,-105.928277,32.18784,6,0
75325,-105.833457,32.190022,6,0
75326,-105.738633,32.192151,6,0
75327,-105.643806,32.194227,6,0
75328,-105.548976,32.19625,6,0
75329,-105.454143,32.198219,6,0
75330,-105.359307,32.200135,6,0
75331,-105.264468,32.201997,6,0
75332,-105.169626,32.203806,6,0
75333,-105.074781,32.205562,6,0
75334,-104.979934,32.207264,6,0
75335,-104.885084,32.208914,6,0
75336,-104.790231,32.210509,6,0
75337,-104.695376,32.212052,6,0
75338,-104.600518,32.213541,6,0
75339,-104.505659,32.214977,6,0
75340,-104.410797,32.216359,6,0
75341,-104.315933,32.217688,6,0
75342,-104.221067,32.218964,6,0
75343,-104.126199,32.220186,6,0
75344,-104.031329,32.221355,6,0
75345,-103.936458,32.222471,6,0
75346,-103.841584,32.223533,6,0
75347,-103.74671,32.224542,6,0
75348,-103.651833,32.225498,6,0
75349,-103.556955,32.2264,6,0
75350,-103.462076,32.227249,6,0
75351,-103.367196,32.228044,6,0
75352,-103.272314,32.228786,6,0
75353,-103.177431,32.229475,6,0
75354,-103.082547,32.230111,6,0
75355,-102.987662,32.230693,6,0
75356,-102.892777,32.231222,6,0
75357,-102.79789,32.231697,6,0
75358,-102.703003,32.232119,6,0
75359,-102.608115,32.232488,6,0
75360,-102.513227,32.232803,6,0
75361,-102.418338,32.233065,6,0
75362,-102.323449,32.233273,6,0
75363,-102.22856,32.233429,6,0
75364,-102.13367,32.23353,6,0
75365,-102.038781,32.233579,6,0
75366,-101.943891,32.233574,6,0
75367,-101.849001,32.233516,6,0
75368,-101.754112,32.233404,6,0
75369,-101.659222,32.233239,6,0
75370,-101.564333,32.233021,6,0
75371,-101.469445,32.232749,6,0
75372,-101.374556,32.232424,6,0
75373,-101.279669,32.232046,6,0
75374,-101.184782,32.231614,6,0
75375,-101.089896,32.231129,6,0
75376,-100.99501,32.23059,6,0
75377,-100.900125,32.229999,6,0
75378,-100.805242,32.229353,6,0
75379,-100.710359,32.228655,6,0
75380,-100.615478,32.227903,6,0
75381,-100.520597,32.227098,6,0
75382,-100.425718,32.226239,6,0
75383,-100.330841,32.225327,6,0
75384,-100.235965,32.224362,6,0
75385,-100.14109,32.223343,6,0
75386,-100.046217,32.222271,6,0
75387,-99.951346,32.221146,6,0
75388,-99.856476,32.219967,6,0
75389,-99.761609,32.218735,6,0
75390,-99.666743,32.217449,6,0
75391,-99.57188,32.216111,6,0
75392,-99.477018,32.214718,6,0
75393,-99.382159,32.213273,6,0
75394,-99.287302,32.211774,6,0
75395,-99.192447,32.210222,6,0
75396,-99.097595,32.208616,6,0
75397,-99.002746,32.206958,6,0
75398,-98.907899,32.205245,6,0
75399,-98.813054,32.20348,6,0
75400,-98.718213,32.201661,6,0
75401,-98.623374,32.199789,6,0
75402,-98.528539,32.197863,6,0
75403,-98.433706,32.195884,6,0
75404,-98.338876,32.193852,6,0
75405,-98.24405,32.191767,6,0
75406,-98.149227,32.189628,6,0
75407,-98.054407,32.187436,6,0
75408,-97.959591,32.18519,6,0
75409,-97.864779,32.182891,6,0
75410,-97.76997,32.180539,6,0
75411,-97.675164,32.178134,6,0
75412,-97.580363,32.175675,6,0
75413,-97.485565,32.173163,6,0
75414,-97.390771,32.170598,6,0
75415,-97.295981,32.167979,6,0
75416,-97.201196,32.165307,6,0
75417,-97.106414,32.162582,6,0
75418,-97.011637,32.159803,6,0
75419,-96.916864,32.156971,6,0
75420,-96.822096,32.154086,6,0
75421,-96.727332,32.151147,6,0
75422,-96.632573,32.148156,6,0
75423,-96.537818,32.14511,6,0
75424,-96.443069,32.142012,6,0
75425,-96.348324,32.13886,6,0
75426,-96.253584,32.135656,6,0
75427,-96.158849,32.132397,6,0
75428,-96.064119,32.129086,6,0
75429,-95.969394,32.125721,6,0
75430,-95.874675,32.122303,6,0
75431,-95.779961,32.118832,6,0
75432,-95.685252,32.115307,6,0
75433,-95.590549,32.111729,6,0
75434,-95.495851,32.108098,6,0
75435,-95.40116,32.104414,6,0
75436,-95.306474,32.100676,6,0
75437,-95.211793,32.096886,6,0
75438,-95.117119,32.093042,6,0
75439,-95.022451,32.089144,6,0
75440,-94.927788,32.085194,6,0
75441,-94.833132,32.08119,6,0
75442,-94.738482,32.077133,6,0
75443,-94.643839,32.073023,6,0
75444,-94.549202,32.068859,6,0
75445,-94.454571,32.064642,6,0
75446,-94.359947,32.060373,6,0
75447,-94.26533,32.056049,6,0
75448,-94.170719,32.051673,6,0
75449,-94.076115,32.047244,6,0
75450,-93.981518,32.042761,6,0
75451,-93.886928,32.038225,6,0
75452,-93.792346,32.033636,6,0
75453,-93.69777,32.028993,6,0
75454,-93.603201,32.024298,6,0
75455,-93.50864,32.019549,6,0
75456,-93.414086,32.014747,6,0
75457,-93.31954,32.009892,6,0
75458,-93.225001,32.004984,6,0
75459,-93.13047,32.000023,6,0
75460,-93.035947,31.995008,6,0
75461,-92.941431,31.98994,6,0
75462,-92.846923,31.984819,6,0
75463,-92.752424,31.979645,6,0
75464,-92.657932,31.974418,6,0
75465,-92.563448,31.969138,6,0
75466,-92.468973,31.963805,6,0
75467,-92.374506,31.958418,6,0
75468,-92.280047,31.952978,6,0
75469,-92.185597,31.947486,6,0
75470,-92.091155,31.94194,6,0
75471,-91.996722,31.936341,6,0
75472,-91.902297,31.930688,6,0
75473,-91.807881,31.924983,6,0
75474,-91.713475,31.919225,6,0
75475,-91.619077,31.913413,6,0
75476,-91.524688,31.907549,6,0
75477,-91.430308,31.901631,6,0
75478,-91.335937,31.895661,6,0
75479,-91.241576,31.889637,6,0
75480,-91.147224,31.88356,6,0
75481,-91.052881,31.87743,6,0
75482,-90.958548,31.871247,6,0
75483,-90.864224,31.865011,6,0
75484,-90.76991,31.858722,6,0
75485,-90.675606,31.85238,6,0
75486,-90.581311,31.845985,6,0
75487,-90.487027,31.839537,6,0
75488,-90.392752,31.833036,6,0
75489,-90.298488,31.826481,6,0
75490,-90.204233,31.819874,6,0
75491,-90.109989,31.813214,6,0
75492,-90.015755,31.806501,6,0
75493,-89.921532,31.799735,6,0
75494,-89.827319,31.792916,6,0
75495,-89.733116,31.786043,6,0
75496,-89.638924,31.779118,6,0
75497,-89.544743,31.77214,6,0
75498,-89.450572,31.765109,6,0
75499,-89.356413,31.758025,6,0
75500,-89.262264,31.750888,6,0
75501,-89.168126,31.743698,6,0
75502,-89.074,31.736455,6,0
75503,-88.979884,31.729159,6,0
75504,-88.88578,31.721811,6,0
75505,-88.791687,31.714409,6,0
75506,-88.697606,31.706954,6,0
75507,-88.603536,31.699447,6,0
75508,-88.509477,31.691887,6,0
75509,-88.415431,31.684273,6,0
75510,-88.321395,31.676607,6,0
75511,-88.227372,31.668888,6,0
75512,-88.133361,31.661116,6,0
75513,-88.039361,31.653291,6,0
75514,-87.945374,31.645414,6,0
75515,-87.851399,31.637483,6,0
75516,-87.757435,31.6295,6,0
75517,-87.663485,31.621464,6,0
75518,-87.569546,31.613375,6,0
75519,-87.47562,31.605233,6,0
75520,-87.381706,31.597038,6,0
75521,-87.287805,31.588791,6,0
75522,-87.193917,31.580491,6,0
75523,-87.100041,31.572137,6,0
75524,-87.006178,31.563732,6,0
75525,-86.912329,31.555273,6,0
75526,-86.818492,31.546762,6,0
75527,-86.724668,31.538197,6,0
75528,-86.630857,31.52958,6,0
75529,-86.537059,31.520911,6,0
75530,-86.443275,31.512188,6,0
75531,-86.349504,31.503413,6,0
75532,-86.255746,31.494585,6,0
75533,-86.162002,31.485705,6,0
75534,-86.068272,31.476771,6,0
75535,-85.974555,31.467785,6,0
75536,-85.880852,31.458747,6,0
75537,-85.787163,31.449655,6,0
75538,-85.693488,31.440511,6,0
75539,-85.599826,31.431314,6,0
75540,-85.506179,31.422065,6,0
75541,-85.412546,31.412763,6,0
75542,-118.674911,31.485404,6,0
75543,-118.581229,31.494753,6,0
75544,-118.487533,31.50405,6,0
75545,-118.393823,31.513294,6,0
75546,-118.300099,31.522485,6,0
75547,-118.20636,31.531623,6,0
75548,-118.112608,31.540709,6,0
75549,-118.018842,31.549742,6,0
75550,-117.925062,31.558723,6,0
75551,-117.831269,31.56765,6,0
75552,-117.737462,31.576525,6,0
75553,-117.643641,31.585347,6,0
75554,-117.549807,31.594117,6,0
75555,-117.45596,31.602833,6,0
75556,-117.362099,31.611497,6,0
75557,-117.268225,31.620108,6,0
75558,-117.174338,31.628667,6,0
75559,-117.080438,31.637172,6,0
75560,-116.986525,31.645625,6,0
75561,-116.892599,31.654025,6,0
75562,-116.79866,31.662372,6,0
75563,-116.704709,31.670666,8,11
75564,-116.610745,31.678907,8,7127
75565,-116.516768,31.687096,8,15833
75566,-116.422778,31.695232,8,64
75567,-116.328777,31.703315,8,0
75568,-116.234763,31.711345,8,0
75569,-116.140736,31.719322,8,2
75570,-116.046698,31.727246,8,1
75571,-115.952647,31.735118,8,9
75572,-115.858584,31.742936,8,3
75573,-115.76451,31.750702,8,0
75574,-115.670423,31.758414,8,0
75575,-115.576325,31.766074,8,0
75576,-115.482215,31.773681,8,0
75577,-115.388093,31.781235,8,2
75578,-115.29396,31.788736,8,0
75579,-115.199815,31.796184,8,0
75580,-115.105659,31.80358,8,0
75581,-115.011491,31.810922,8,0
75582,-114.917312,31.818211,8,0
75583,-114.823122,31.825448,8,0
75584,-114.728921,31.832631,8,0
75585,-114.634709,31.839761,7,0
75586,-114.540486,31.846839,7,0
75587,-114.446252,31.853863,7,0
75588,-114.352008,31.860835,7,0
75589,-114.257752,31.867753,7,0
75590,-114.163486,31.874619,7,0
75591,-114.06921,31.881431,7,0
75592,-113.974923,31.888191,7,0
75593,-113.880626,31.894897,7,0
75594,-113.786318,31.90155,7,0
75595,-113.692,31.908151,7,0
75596,-113.597672,31.914698,7,0
75597,-113.503334,31.921192,7,0
75598,-113.408986,31.927634,7,0
75599,-113.314628,31.934022,7,0
75600,-113.220261,31.940357,7,4
75601,-113.125883,31.946639,7,3
75602,-113.031496,31.952868,7,13
75603,-112.9371,31.959044,7,10
75604,-112.842693,31.965167,6,0
75605,-112.748278,31.971237,6,0
75606,-112.653853,31.977253,6,0
75607,-112.559419,31.983217,6,0
75608,-112.464975,31.989127,6,0
75609,-112.370523,31.994985,6,0
75610,-112.276062,32.000789,6,0
75611,-112.181591,32.00654,6,0
75612,-112.087112,32.012238,6,0
75613,-111.992624,32.017883,6,0
75614,-111.898127,32.023475,6,0
75615,-111.803622,32.029013,6,0
75616,-111.709108,32.034499,6,0
75617,-111.614586,32.039931,6,0
75618,-111.520055,32.04531,6,0
75619,-111.425516,32.050636,6,0
75620,-111.330969,32.055909,6,0
75621,-111.236414,32.061129,6,0
75622,-111.141851,32.066295,6,0
75623,-111.047279,32.071409,6,0
75624,-110.9527,32.076469,6,0
75625,-110.858113,32.081476,6,0
75626,-110.763519,32.08643,6,0
75627,-110.668916,32.09133,6,0
75628,-110.574307,32.096178,6,0
75629,-110.479689,32.100972,6,0
75630,-110.385065,32.105713,6,0
75631,-110.290433,32.110401,6,0
75632,-110.195793,32.115035,6,0
75633,-110.101147,32.119617,6,0
75634,-110.006493,32.124145,6,0
75635,-109.911833,32.12862,6,0
75636,-109.817166,32.133042,6,0
75637,-109.722492,32.13741,6,0
75638,-109.627811,32.141725,6,0
75639,-109.533123,32.145987,6,0
75640,-109.438429,32.150196,6,0
75641,-109.343728,32.154352,6,0
75642,-109.249021,32.158454,6,0
75643,-109.154308,32.162503,6,0
75644,-109.059589,32.166499,6,0
75645,-108.964863,32.170441,6,0
75646,-108.870131,32.174331,6,0
75647,-108.775393,32.178167,6,0
75648,-108.680649,32.181949,6,0
75649,-108.5859,32.185679,6,0
75650,-108.491144,32.189355,6,0
75651,-108.396383,32.192978,6,0
75652,-108.301617,32.196548,6,0
75653,-108.206845,32.200064,6,0
75654,-108.112067,32.203527,6,0
75655,-108.017284,32.206937,6,0
75656,-107.922496,32.210293,6,0
75657,-107.827703,32.213596,6,0
75658,-107.732904,32.216846,6,0
75659,-107.638101,32.220043,6,0
75660,-107.543293,32.223186,6,0
75661,-107.44848,32.226276,6,0
75662,-107.353662,32.229313,6,0
75663,-107.258839,32.232296,6,0
75664,-107.164012,32.235226,6,0
75665,-107.06918,32.238103,6,0
75666,-106.974344,32.240926,6,0
75667,-106.879503,32.243696,6,0
75668,-106.784658,32.246413,6,0
75669,-106.689809,32.249076,6,0
75670,-106.594956,32.251686,6,0
75671,-106.500099,32.254243,6,0
75672,-106.405238,32.256746,6,0
75673,-106.310373,32.259196,6,0
75674,-106.215505,32.261593,6,0
75675,-106.120632,32.263937,6,0
75676,-106.025756,32.266227,6,0
75677,-105.930877,32.268463,6,0
75678,-105.835994,32.270647,6,0
75679,-105.741107,32.272777,6,0
75680,-105.646218,32.274853,6,0
75681,-105.551325,32.276877,6,0
75682,-105.456429,32.278847,6,0
75683,-105.36153,32.280763,6,0
75684,-105.266628,32.282627,6,0
75685,-105.171724,32.284436,6,0
75686,-105.076816,32.286193,6,0
75687,-104.981906,32.287896,6,0
75688,-104.886993,32.289546,6,0
75689,-104.792078,32.291142,6,0
75690,-104.69716,32.292686,6,0
75691,-104.60224,32.294175,6,0
75692,-104.507317,32.295612,6,0
75693,-104.412393,32.296995,6,0
75694,-104.317466,32.298324,6,0
75695,-104.222537,32.2996,6,0
75696,-104.127607,32.300823,6,0
75697,-104.032674,32.301993,6,0
75698,-103.93774,32.303109,6,0
75699,-103.842804,32.304172,6,0
75700,-103.747866,32.305181,6,0
75701,-103.652927,32.306137,6,0
75702,-103.557986,32.30704,6,0
75703,-103.463044,32.307889,6,0
75704,-103.368101,32.308685,6,0
75705,-103.273156,32.309427,6,0
75706,-103.178211,32.310116,6,0
75707,-103.083264,32.310752,6,0
75708,-102.988316,32.311335,6,0
75709,-102.893368,32.311863,6,0
75710,-102.798419,32.312339,6,0
75711,-102.703469,32.312761,6,0
75712,-102.608518,32.31313,6,0
75713,-102.513567,32.313445,6,0
75714,-102.418615,32.313708,6,0
75715,-102.323663,32.313916,6,0
75716,-102.228711,32.314071,6,0
75717,-102.133759,32.314173,6,0
75718,-102.038806,32.314222,6,0
75719,-101.943854,32.314217,6,0
75720,-101.848901,32.314159,6,0
75721,-101.753949,32.314047,6,0
75722,-101.658997,32.313882,6,0
75723,-101.564045,32.313664,6,0
75724,-101.469093,32.313392,6,0
75725,-101.374142,32.313067,6,0
75726,-101.279192,32.312688,6,0
75727,-101.184242,32.312256,6,0
