ID_DB,CBM04,Lumped species,,,,,,,,,,,
12,Code,PAR,OLE,TOL,XYL,FORM,ALD2,ETH,ISOP,MEOH,ETOH,UNR,NVOL
1214,45213,0.0004,0,0,0.0004,0,0,0,0,0,0,0,0
1214,43235,0.0027,0,0,0,0,0,0,0,0,0,0,0
1215,43203,0,0,0,0,0,0,0.3602,0,0,0,0,0
1215,43201,0.00221,0,0,0,0,0,0,0,0,0,0.21879,0
1215,43206,0.1546,0,0,0,0,0,0,0,0,0,0.1546,0
1215,43205,0.1009,0.1009,0,0,0,0,0,0,0,0,0,0
1215,43213,0.0534,0.0267,0,0,0,0,0,0,0,0,0,0
1215,45201,0.0193,0,0,0,0,0,0,0,0,0,0.0965,0
1215,45202,0,0,0.0125,0,0,0,0,0,0,0,0,0
1215,43202,0.0046,0,0,0,0,0,0,0,0,0,0.0184,0
1215,43218,0,0.02,0,0,0,0,0,0,0,0,0,0
1215,45102,0.002175,0,0.002175,0.006525,0,0,0,0,0,0,0,0
1215,43224,0.0195,0.0065,0,0,0,0,0,0,0,0,0,0
1215,43231,0.0276,0,0,0,0,0,0,0,0,0,0,0
1215,43261,0.027,0,0,0,0,0,0,0,0,0,0.0045,0
1215,43232,0.028,0,0,0,0,0,0,0,0,0,0,0
1215,43253,0.0304,0,0,0,0,0,0,0,0,0,0,0
1215,43263,0.0252,0,0,0,0,0,0,0,0,0,0,0
1215,43295,0.0252,0,0,0,0,0,0,0,0,0,0,0
1215,43105,0.01983322,0,0,0,0,0,0,0,0,0,0.00056678,0
1215,43107,0.025575,0,0,0,0,0,0,0,0,0,0.000825,0
1215,91011,0,0,0,0,0,0,0,0,0,0,0,0
1215,45208,0.0028,0,0,0.0028,0,0,0,0,0,0,0,0
1215,43230,0.0162,0,0,0,0,0,0,0,0,0,0,0
1215,43229,0.0144,0,0,0,0,0,0,0,0,0,0,0
1215,43262,0.0138,0,0,0,0,0,0,0,0,0,0,0
1215,43235,0.0189,0,0,0,0,0,0,0,0,0,0,0
1215,45220,0,0.00105,0.0021,0,0,0,0,0,0,0,0,0
1215,43296,0.016,0,0,0,0,0,0,0,0,0,0,0
1215,45204,0,0,0,0.002,0,0,0,0,0,0,0,0
1215,46701,0.004,0,0,0.002,0,0,0,0,0,0,0,0
1215,43238,0.019,0,0,0,0,0,0,0,0,0,0,0
1215,43241,0.0198,0,0,0,0,0,0,0,0,0,0,0
1215,45213,0.0018,0,0,0.0018,0,0,0,0,0,0,0,0
1215,45203,0.0017,0,0.0017,0,0,0,0,0,0,0,0,0
1215,43220,0.0075,0,0,0,0,0,0,0,0,0,0,0
1215,43255,0.018,0,0,0,0,0,0,0,0,0,0,0
1215,43204,0.00195,0,0,0,0,0,0,0,0,0,0.00195,0
1215,43258,0.0143,0,0,0,0,0,0,0,0,0,0,0
1215,43259,0.0112,0,0,0,0,0,0,0,0,0,0,0
1215,91004,0,0,0,0,0,0,0,0,0,0,0,0
1216,43203,0,0,0,0,0,0,0.2572,0,0,0,0,0
1216,43201,0.001658,0,0,0,0,0,0,0,0,0,0.164142,0
1216,43206,0.1111,0,0,0,0,0,0,0,0,0,0.1111,0
1216,43205,0.095,0.095,0,0,0,0,0,0,0,0,0,0
1216,43213,0.067,0.0335,0,0,0,0,0,0,0,0,0,0
1216,43218,0,0.0416,0,0,0,0,0,0,0,0,0,0
1216,43261,0.1182,0,0,0,0,0,0,0,0,0,0.0197,0
1216,45102,0.00465,0,0.00465,0.01395,0,0,0,0,0,0,0,0
1216,45202,0,0,0.0183,0,0,0,0,0,0,0,0,0
1216,43253,0.132,0,0,0,0,0,0,0,0,0,0,0
1216,43202,0.00656,0,0,0,0,0,0,0,0,0,0.02624,0
1216,45201,0.0161,0,0,0,0,0,0,0,0,0,0.0805,0
1216,43232,0.1106,0,0,0,0,0,0,0,0,0,0,0
1216,43107,0.1178,0,0,0,0,0,0,0,0,0,0.0038,0
1216,43263,0.1064,0,0,0,0,0,0,0,0,0,0,0
1216,43295,0.084,0,0,0,0,0,0,0,0,0,0,0
1216,43105,0.06766628,0,0,0,0,0,0,0,0,0,0.00193372,0
1216,43235,0.0981,0,0,0,0,0,0,0,0,0,0,0
1216,43296,0.0864,0,0,0,0,0,0,0,0,0,0,0
1216,43238,0.094,0,0,0,0,0,0,0,0,0,0,0
1216,43241,0.1023,0,0,0,0,0,0,0,0,0,0,0
1216,43229,0.0546,0,0,0,0,0,0,0,0,0,0,0
1216,43255,0.1044,0,0,0,0,0,0,0,0,0,0,0
1216,43224,0.0252,0.0084,0,0,0,0,0,0,0,0,0,0
1216,45208,0.0083,0,0,0.0083,0,0,0,0,0,0,0,0
1216,91011,0,0,0,0,0,0,0,0,0,0,0,0
1216,43231,0.0384,0,0,0,0,0,0,0,0,0,0,0
1216,45204,0,0,0,0.0062,0,0,0,0,0,0,0,0
1216,43230,0.036,0,0,0,0,0,0,0,0,0,0,0
1216,43258,0.078,0,0,0,0,0,0,0,0,0,0,0
1216,43262,0.0354,0,0,0,0,0,0,0,0,0,0,0
1216,45220,0,0.00295,0.0059,0,0,0,0,0,0,0,0,0
1216,45213,0.0049,0,0,0.0049,0,0,0,0,0,0,0,0
1216,43220,0.023,0,0,0,0,0,0,0,0,0,0,0
1216,46701,0.0084,0,0,0.0042,0,0,0,0,0,0,0,0
1216,45203,0.0035,0,0.0035,0,0,0,0,0,0,0,0,0
1216,43259,0.0322,0,0,0,0,0,0,0,0,0,0,0
1216,43204,0.0027,0,0,0,0,0,0,0,0,0,0.0027,0
1216,91004,0,0,0,0,0,0,0,0,0,0,0,0
1217,43203,0,0,0,0,0,0,0.2471,0,0,0,0,0
1217,43201,0.001478,0,0,0,0,0,0,0,0,0,0.146322,0
1217,43206,0.1069,0,0,0,0,0,0,0,0,0,0.1069,0
1217,43205,0.0961,0.0961,0,0,0,0,0,0,0,0,0,0
1217,43213,0.0676,0.0338,0,0,0,0,0,0,0,0,0,0
1217,43261,0.1326,0,0,0,0,0,0,0,0,0,0.0221,0
1217,43218,0,0.044,0,0,0,0,0,0,0,0,0,0
1217,45102,0.0051,0,0.0051,0.0153,0,0,0,0,0,0,0,0
1217,45202,0,0,0.0194,0,0,0,0,0,0,0,0,0
1217,43253,0.1488,0,0,0,0,0,0,0,0,0,0,0
1217,43232,0.1239,0,0,0,0,0,0,0,0,0,0,0
1217,43202,0.00692,0,0,0,0,0,0,0,0,0,0.02768,0
1217,43107,0.13175,0,0,0,0,0,0,0,0,0,0.00425,0
1217,43263,0.119,0,0,0,0,0,0,0,0,0,0,0
1217,45201,0.0158,0,0,0,0,0,0,0,0,0,0.079,0
1217,43295,0.0931,0,0,0,0,0,0,0,0,0,0,0
1217,43105,0.07524957,0,0,0,0,0,0,0,0,0,0.00215043,0
1217,43235,0.1107,0,0,0,0,0,0,0,0,0,0,0
1217,43296,0.0976,0,0,0,0,0,0,0,0,0,0,0
1217,43238,0.106,0,0,0,0,0,0,0,0,0,0,0
1217,43241,0.1144,0,0,0,0,0,0,0,0,0,0,0
1217,43255,0.1176,0,0,0,0,0,0,0,0,0,0,0
1217,43229,0.0582,0,0,0,0,0,0,0,0,0,0,0
1217,45208,0.0092,0,0,0.0092,0,0,0,0,0,0,0,0
1217,43224,0.0255,0.0085,0,0,0,0,0,0,0,0,0,0
1217,91011,0,0,0,0,0,0,0,0,0,0,0,0
1217,45204,0,0,0,0.0068,0,0,0,0,0,0,0,0
1217,43231,0.0402,0,0,0,0,0,0,0,0,0,0,0
1217,43258,0.0871,0,0,0,0,0,0,0,0,0,0,0
1217,43230,0.039,0,0,0,0,0,0,0,0,0,0,0
1217,45220,0,0.00325,0.0065,0,0,0,0,0,0,0,0,0
1217,43262,0.0384,0,0,0,0,0,0,0,0,0,0,0
1217,45213,0.0054,0,0,0.0054,0,0,0,0,0,0,0,0
1217,43220,0.0245,0,0,0,0,0,0,0,0,0,0,0
1217,46701,0.0092,0,0,0.0046,0,0,0,0,0,0,0,0
1217,45203,0.0038,0,0.0038,0,0,0,0,0,0,0,0,0
1217,43259,0.035,0,0,0,0,0,0,0,0,0,0,0
1217,43204,0.0027,0,0,0,0,0,0,0,0,0,0.0027,0
1217,91004,0,0,0,0,0,0,0,0,0,0,0,0
1218,43203,0,0,0,0,0,0,0.4359,0,0,0,0,0
1218,43201,0.00162,0,0,0,0,0,0,0,0,0,0.16038,0
1218,43206,0.1206,0,0,0,0,0,0,0,0,0,0.1206,0
1218,43205,0.1008,0.1008,0,0,0,0,0,0,0,0,0,0
1218,43218,0,0.0572,0,0,0,0,0,0,0,0,0,0
1218,43213,0.0512,0.0256,0,0,0,0,0,0,0,0,0,0
1218,45201,0.0177,0,0,0,0,0,0,0,0,0,0.0885,0
1218,43202,0.00588,0,0,0,0,0,0,0,0,0,0.02352,0
1218,91011,0,0,0,0,0,0,0,0,0,0,0,0
1218,43224,0.0243,0.0081,0,0,0,0,0,0,0,0,0,0
1218,43245,0.0284,0.0071,0,0,0,0,0,0,0,0,0,0
1218,45202,0,0,0.0054,0,0,0,0,0,0,0,0,0
1218,43217,0,0,0,0,0,0.0094,0,0,0,0,0,0
1218,90057,0,0,0,0,0,0,0,0,0,0,0,0
1218,91001,0,0,0,0,0,0,0,0,0,0,0,0
1218,43255,0.0384,0,0,0,0,0,0,0,0,0,0,0
1218,43241,0.033,0,0,0,0,0,0,0,0,0,0,0
1218,43258,0.039,0,0,0,0,0,0,0,0,0,0,0
1218,45102,0.0007,0,0.0007,0.0021,0,0,0,0,0,0,0,0
1218,43228,0.0081,0,0,0,0,0.0027,0,0,0,0,0,0
1218,46701,0.0054,0,0,0.0027,0,0,0,0,0,0,0,0
1218,98040,0,0,0,0,0,0,0,0,0,0,0,0
1218,43233,0.0176,0,0,0,0,0,0,0,0,0,0,0
1218,43220,0.0105,0,0,0,0,0,0,0,0,0,0,0
1218,43238,0.021,0,0,0,0,0,0,0,0,0,0,0
1218,45220,0,0.00105,0.0021,0,0,0,0,0,0,0,0,0
1218,43269,0.0162,0.0018,0,0,0,0,0,0,0,0,0,0
1218,43259,0.0224,0,0,0,0,0,0,0,0,0,0,0
1218,45203,0.0016,0,0.0016,0,0,0,0,0,0,0,0,0
1218,45204,0,0,0,0.0014,0,0,0,0,0,0,0,0
1218,45300,0.0014,0,0,0,0,0,0,0,0,0,0.007,0
1218,43950,0,0,0,0,0,0,0,0,0,0,0.0096,0
1218,91010,0,0,0,0,0,0,0,0,0,0,0,0
1218,91002,0,0,0,0,0,0,0,0,0,0,0,0
1218,91003,0,0,0,0,0,0,0,0,0,0,0,0
1218,91009,0,0,0,0,0,0,0,0,0,0,0,0
1218,91012,0,0,0,0,0,0,0,0,0,0,0,0
1218,91016,0,0,0,0,0,0,0,0,0,0,0,0
1218,91013,0,0,0,0,0,0,0,0,0,0,0,0
1218,91014,0,0,0,0,0,0,0,0,0,0,0,0
1218,43108,0.0071,0,0,0,0,0,0,0,0,0,0.0001,0
1218,43260,0.012,0,0,0,0,0,0,0,0,0,0,0
1218,90014,0.0064,0.0008,0,0,0,0,0,0,0,0,0,0
1218,43107,0.005425,0,0,0,0,0,0,0,0,0,0.000175,0
1218,43232,0.0042,0,0,0,0,0,0,0,0,0,0,0
1218,91007,0,0,0,0,0,0,0,0,0,0,0,0
1218,91015,0,0,0,0,0,0,0,0,0,0,0,0
1218,90030,0.0032,0,0,0,0,0,0,0,0,0,0,0
1218,90031,0.0017,0,0,0,0,0,0,0,0,0,0,0
1219,43203,0,0,0,0,0,0,0.4627,0,0,0,0,0
1219,43201,0.001587,0,0,0,0,0,0,0,0,0,0.157113,0
1219,43206,0.12,0,0,0,0,0,0,0,0,0,0.12,0
1219,43205,0.0922,0.0922,0,0,0,0,0,0,0,0,0,0
1219,43213,0.0494,0.0247,0,0,0,0,0,0,0,0,0,0
1219,43218,0,0.0494,0,0,0,0,0,0,0,0,0,0
1219,45201,0.0168,0,0,0,0,0,0,0,0,0,0.084,0
1219,43202,0.00552,0,0,0,0,0,0,0,0,0,0.02208,0
1219,43224,0.0273,0.0091,0,0,0,0,0,0,0,0,0,0
1219,91011,0,0,0,0,0,0,0,0,0,0,0,0
1219,43245,0.0264,0.0066,0,0,0,0,0,0,0,0,0,0
1219,45202,0,0,0.0055,0,0,0,0,0,0,0,0,0
1219,90057,0,0,0,0,0,0,0,0,0,0,0,0
1219,43217,0,0,0,0,0,0.0072,0,0,0,0,0,0
1219,46701,0.007,0,0,0.0035,0,0,0,0,0,0,0,0
1219,98040,0,0,0,0,0,0,0,0,0,0,0,0
1219,91001,0,0,0,0,0,0,0,0,0,0,0,0
1219,43220,0.0105,0,0,0,0,0,0,0,0,0,0,0
1219,43228,0.0063,0,0,0,0,0.0021,0,0,0,0,0,0
1219,45102,0.000525,0,0.000525,0.001575,0,0,0,0,0,0,0,0
1219,45220,0,0.00105,0.0021,0,0,0,0,0,0,0,0,0
1219,43258,0.026,0,0,0,0,0,0,0,0,0,0,0
1219,45300,0.002,0,0,0,0,0,0,0,0,0,0.01,0
1219,43233,0.0152,0,0,0,0,0,0,0,0,0,0,0
1219,43241,0.0209,0,0,0,0,0,0,0,0,0,0,0
1219,43255,0.0228,0,0,0,0,0,0,0,0,0,0,0
1219,43238,0.016,0,0,0,0,0,0,0,0,0,0,0
1219,43259,0.021,0,0,0,0,0,0,0,0,0,0,0
1219,43269,0.0135,0.0015,0,0,0,0,0,0,0,0,0,0
1219,91010,0,0,0,0,0,0,0,0,0,0,0,0
1219,91012,0,0,0,0,0,0,0,0,0,0,0,0
1219,91016,0,0,0,0,0,0,0,0,0,0,0,0
1219,91003,0,0,0,0,0,0,0,0,0,0,0,0
1219,45203,0.0012,0,0.0012,0,0,0,0,0,0,0,0,0
1219,45204,0,0,0,0.0012,0,0,0,0,0,0,0,0
1219,91002,0,0,0,0,0,0,0,0,0,0,0,0
1219,91009,0,0,0,0,0,0,0,0,0,0,0,0
1219,43950,0,0,0,0,0,0,0,0,0,0,0.0072,0
1219,90014,0.0072,0.0009,0,0,0,0,0,0,0,0,0,0
1219,43260,0.0105,0,0,0,0,0,0,0,0,0,0,0
1219,91013,0,0,0,0,0,0,0,0,0,0,0,0
1219,91014,0,0,0,0,0,0,0,0,0,0,0,0
1219,91015,0,0,0,0,0,0,0,0,0,0,0,0
1219,43232,0.0035,0,0,0,0,0,0,0,0,0,0,0
1219,91007,0,0,0,0,0,0,0,0,0,0,0,0
1219,43107,0.002325,0,0,0,0,0,0,0,0,0,0.000075,0
1219,43108,0.0026625,0,0,0,0,0,0,0,0,0,0.0000375,0
1219,90030,0.0016,0,0,0,0,0,0,0,0,0,0,0
1220,43201,0.001917,0,0,0,0,0,0,0,0,0,0.189783,0
1220,43206,0.183,0,0,0,0,0,0,0,0,0,0.183,0
1220,43203,0,0,0,0,0,0,0.1816,0,0,0,0,0
1220,43205,0.1358,0.1358,0,0,0,0,0,0,0,0,0,0
1220,43213,0.0964,0.0482,0,0,0,0,0,0,0,0,0,0
1220,43202,0.0104,0,0,0,0,0,0,0,0,0,0.0416,0
1220,45201,0.0204,0,0,0,0,0,0,0,0,0,0.102,0
1220,43218,0,0.0402,0,0,0,0,0,0,0,0,0,0
1220,45202,0,0,0.0156,0,0,0,0,0,0,0,0,0
1220,45102,0.0033,0,0.0033,0.0099,0,0,0,0,0,0,0,0
1220,43224,0.0333,0.0111,0,0,0,0,0,0,0,0,0,0
1220,43263,0.0763,0,0,0,0,0,0,0,0,0,0,0
1220,43261,0.0606,0,0,0,0,0,0,0,0,0,0.0101,0
1220,43232,0.0679,0,0,0,0,0,0,0,0,0,0,0
1220,43253,0.0728,0,0,0,0,0,0,0,0,0,0,0
1220,43231,0.0522,0,0,0,0,0,0,0,0,0,0,0
1220,43107,0.064325,0,0,0,0,0,0,0,0,0,0.002075,0
1220,43295,0.0574,0,0,0,0,0,0,0,0,0,0,0
1220,43105,0.03849978,0,0,0,0,0,0,0,0,0,0.00110022,0
1220,91011,0,0,0,0,0,0,0,0,0,0,0,0
1220,43229,0.036,0,0,0,0,0,0,0,0,0,0,0
1220,43241,0.0649,0,0,0,0,0,0,0,0,0,0,0
1220,43255,0.0684,0,0,0,0,0,0,0,0,0,0,0
1220,43235,0.0504,0,0,0,0,0,0,0,0,0,0,0
1220,45208,0.0053,0,0,0.0053,0,0,0,0,0,0,0,0
1220,43238,0.052,0,0,0,0,0,0,0,0,0,0,0
1220,45204,0,0,0,0.0047,0,0,0,0,0,0,0,0
1220,43296,0.0352,0,0,0,0,0,0,0,0,0,0,0
1220,43258,0.0546,0,0,0,0,0,0,0,0,0,0,0
1220,45220,0,0.00205,0.0041,0,0,0,0,0,0,0,0,0
1220,43262,0.0222,0,0,0,0,0,0,0,0,0,0,0
1220,43230,0.0204,0,0,0,0,0,0,0,0,0,0,0
1220,45213,0.0034,0,0,0.0034,0,0,0,0,0,0,0,0
1220,45203,0.0031,0,0.0031,0,0,0,0,0,0,0,0,0
1220,46701,0.0058,0,0,0.0029,0,0,0,0,0,0,0,0
1220,43220,0.013,0,0,0,0,0,0,0,0,0,0,0
1220,43259,0.0294,0,0,0,0,0,0,0,0,0,0,0
1220,43204,0.00285,0,0,0,0,0,0,0,0,0,0.00285,0
1220,91004,0,0,0,0,0,0,0,0,0,0,0,0
1221,91008,0,0,0,0,0,0,0,0,0,0,0,0
1221,91003,0,0,0,0,0,0,0,0,0,0,0,0
1221,91002,0,0,0,0,0,0,0,0,0,0,0,0
1221,46701,0.2956,0,0,0.1478,0,0,0,0,0,0,0,0
1221,91005,0,0,0,0,0,0,0,0,0,0,0,0
1221,91006,0,0,0,0,0,0,0,0,0,0,0,0
1221,46703,0.206,0,0,0.0515,0,0,0,0,0,0,0,0
1221,46708,0.1008,0,0,0.0168,0,0,0,0,0,0,0,0
1221,46710,0,0,0,0.0086,0,0,0,0,0,0,0,0
1221,46713,0,0,0,0.0078,0,0,0,0,0,0,0,0
1221,46709,0.004,0.004,0,0.002,0,0,0,0,0,0,0,0
1221,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1221,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1222,91008,0,0,0,0,0,0,0,0,0,0,0,0
1222,91002,0,0,0,0,0,0,0,0,0,0,0,0
1222,46701,0.3232,0,0,0.1616,0,0,0,0,0,0,0,0
1222,91005,0,0,0,0,0,0,0,0,0,0,0,0
1222,91003,0,0,0,0,0,0,0,0,0,0,0,0
1222,46703,0.2684,0,0,0.0671,0,0,0,0,0,0,0,0
1222,91006,0,0,0,0,0,0,0,0,0,0,0,0
1222,46708,0.096,0,0,0.016,0,0,0,0,0,0,0,0
1222,46710,0,0,0,0.0124,0,0,0,0,0,0,0,0
1222,46713,0,0,0,0.0092,0,0,0,0,0,0,0,0
1222,46709,0.0022,0.0022,0,0.0011,0,0,0,0,0,0,0,0
1222,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1222,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1223,46701,0.4654,0,0,0.2327,0,0,0,0,0,0,0,0
1223,91008,0,0,0,0,0,0,0,0,0,0,0,0
1223,91002,0,0,0,0,0,0,0,0,0,0,0,0
1223,91005,0,0,0,0,0,0,0,0,0,0,0,0
1223,91003,0,0,0,0,0,0,0,0,0,0,0,0
1223,46703,0.3264,0,0,0.0816,0,0,0,0,0,0,0,0
1223,91006,0,0,0,0,0,0,0,0,0,0,0,0
1223,46708,0.0528,0,0,0.0088,0,0,0,0,0,0,0,0
1223,46710,0,0,0,0.0042,0,0,0,0,0,0,0,0
1223,46713,0,0,0,0.0026,0,0,0,0,0,0,0,0
1223,46709,0.002,0.002,0,0.001,0,0,0,0,0,0,0,0
1223,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1223,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1224,46701,0.9832,0,0,0.4916,0,0,0,0,0,0,0,0
1224,91003,0,0,0,0,0,0,0,0,0,0,0,0
1224,91002,0,0,0,0,0,0,0,0,0,0,0,0
1224,46703,0.1976,0,0,0.0494,0,0,0,0,0,0,0,0
1224,46708,0.0174,0,0,0.0029,0,0,0,0,0,0,0,0
1224,46713,0,0,0,0.0022,0,0,0,0,0,0,0,0
1224,46710,0,0,0,0.0016,0,0,0,0,0,0,0,0
1224,46709,0.0006,0.0006,0,0.0003,0,0,0,0,0,0,0,0
1224,46724,0,0,0,0,0,0,0,0,0,0,0,0.004
1224,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1224,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1224,46719,0,0,0,0,0,0,0,0,0,0,0,0.002
1225,46701,0.9062,0,0,0.4531,0,0,0,0,0,0,0,0
1225,91002,0,0,0,0,0,0,0,0,0,0,0,0
1225,91003,0,0,0,0,0,0,0,0,0,0,0,0
1225,46703,0.1512,0,0,0.0378,0,0,0,0,0,0,0,0
1225,46708,0.0228,0,0,0.0038,0,0,0,0,0,0,0,0
1225,46713,0,0,0,0.0034,0,0,0,0,0,0,0,0
1225,46710,0,0,0,0.0026,0,0,0,0,0,0,0,0
1225,46709,0.0012,0.0012,0,0.0006,0,0,0,0,0,0,0,0
1225,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1225,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1225,46719,0,0,0,0,0,0,0,0,0,0,0,0.002
1225,46724,0,0,0,0,0,0,0,0,0,0,0,0.002
1226,46701,0.9832,0,0,0.4916,0,0,0,0,0,0,0,0
1226,91003,0,0,0,0,0,0,0,0,0,0,0,0
1226,91002,0,0,0,0,0,0,0,0,0,0,0,0
1226,46703,0.1972,0,0,0.0493,0,0,0,0,0,0,0,0
1226,46708,0.0198,0,0,0.0033,0,0,0,0,0,0,0,0
1226,46713,0,0,0,0.0022,0,0,0,0,0,0,0,0
1226,46710,0,0,0,0.0018,0,0,0,0,0,0,0,0
1226,46709,0.0006,0.0006,0,0.0003,0,0,0,0,0,0,0,0
1226,46716,0.0004,0,0,0.0004,0,0,0,0,0,0,0,0
1226,46724,0,0,0,0,0,0,0,0,0,0,0,0.004
1226,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1226,46719,0,0,0,0,0,0,0,0,0,0,0,0.002
1227,46701,0.9082,0,0,0.4541,0,0,0,0,0,0,0,0
1227,91002,0,0,0,0,0,0,0,0,0,0,0,0
1227,91003,0,0,0,0,0,0,0,0,0,0,0,0
1227,46703,0.1524,0,0,0.0381,0,0,0,0,0,0,0,0
1227,46708,0.0234,0,0,0.0039,0,0,0,0,0,0,0,0
1227,46713,0,0,0,0.0034,0,0,0,0,0,0,0,0
1227,46710,0,0,0,0.0026,0,0,0,0,0,0,0,0
1227,46709,0.0012,0.0012,0,0.0006,0,0,0,0,0,0,0,0
1227,46715,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1227,46716,0.0002,0,0,0.0002,0,0,0,0,0,0,0,0
1227,46719,0,0,0,0,0,0,0,0,0,0,0,0.002
1227,46724,0,0,0,0,0,0,0,0,0,0,0,0.002
1301,43221,1.2965,0,0,0,0,0,0,0,0,0,0,0
1301,43302,0,0,0,0,0,0,0,0,0,0.1672,0,0
1301,43212,0.4664,0,0,0,0,0,0,0,0,0,0,0
1301,90025,0.30135,0.04305,0,0,0,0.064575,0,0,0,0,0,0
1301,43220,0.1615,0,0,0,0,0,0,0,0,0,0,0
1301,43276,0.1848,0,0,0,0,0,0,0,0,0,0,0
1301,43230,0.18,0,0,0,0,0,0,0,0,0,0,0
1301,43291,0.138,0,0,0,0,0,0,0,0,0,0.0276,0
1301,45202,0,0,0.0195,0,0,0,0,0,0,0,0,0
1301,43228,0.057,0,0,0,0,0.019,0,0,0,0,0,0
1301,43250,0.1197,0,0,0,0,0,0,0,0,0,0.0171,0
1301,43226,0.0138,0,0,0,0,0.0276,0,0,0,0,0,0
1301,45201,0.0112,0,0,0,0,0,0,0,0,0,0.056,0
1301,43274,0.0714,0,0,0,0,0,0,0,0,0,0,0
1301,43231,0.0576,0,0,0,0,0,0,0,0,0,0,0
1301,43225,0.036,0,0,0,0.009,0,0,0,0,0,0,0
1301,90021,0.036,0,0,0,0,0,0,0,0,0,0,0
1301,43301,0,0,0,0,0,0,0,0,0.0081,0,0,0
1301,45205,0,0,0,0.008,0,0,0,0,0,0,0,0
1301,43227,0.0073,0,0,0,0,0.0146,0,0,0,0,0,0
1301,43270,0.0232,0,0,0,0,0.0058,0,0,0,0,0,0
1301,43247,0.0357,0,0,0,0,0,0,0,0,0,0,0
1301,43262,0.0294,0,0,0,0,0,0,0,0,0,0,0
1301,43273,0.0094,0,0,0,0,0.0094,0,0,0,0,0,0
1301,43224,0.0135,0.0045,0,0,0,0,0,0,0,0,0,0
1301,43263,0.0315,0,0,0,0,0,0,0,0,0,0,0
1301,45203,0.0045,0,0.0045,0,0,0,0,0,0,0,0,0
1301,43252,0.0312,0,0,0,0,0,0,0,0,0,0,0
1301,45204,0,0,0,0.0039,0,0,0,0,0,0,0,0
1301,90092,0,0,0,0,0,0,0,0,0,0,0,0
1301,99912,0,0,0,0,0,0,0,0,0,0,0,0
1301,45208,0.0031,0,0,0.0031,0,0,0,0,0,0,0,0
1301,98034,0,0,0,0,0,0,0,0,0,0,0,0
1301,43232,0.0203,0,0,0,0,0,0,0,0,0,0,0
1301,99997,0,0,0,0,0,0,0,0,0,0,0,0
1301,43204,0.0039,0,0,0,0,0,0,0,0,0,0.0039,0
1301,43272,0.0052,0,0,0,0,0.0052,0,0,0,0,0,0
1301,43292,0.0025,0,0,0,0,0.005,0,0,0,0,0,0
1301,43245,0.0096,0.0024,0,0,0,0,0,0,0,0,0,0
1301,43284,0.0084,0,0,0,0,0.0021,0,0,0,0,0,0
1301,90029,0.008,0.001,0,0,0,0.002,0,0,0,0,0,0
1301,90064,0,0,0,0,0,0,0,0,0,0,0,0
1301,98035,0,0,0,0,0,0,0,0,0,0,0,0
1301,43277,0.012,0,0,0,0,0,0,0,0,0,0,0
1301,90042,0,0,0,0,0,0,0,0,0,0,0,0
1301,43289,0.0039,0.0006,0,0,0,0.00105,0,0,0,0,0,0
1301,43242,0.0055,0,0,0,0,0,0,0,0,0,0,0
1301,43290,0.0088,0,0,0,0,0,0,0,0,0,0,0
1301,43295,0.0077,0,0,0,0,0,0,0,0,0,0,0
1301,45207,0.001,0,0,0.001,0,0,0,0,0,0,0,0
1301,45238,0.001,0,0,0.001,0,0,0,0,0,0,0,0
1301,90007,0.004,0.001,0,0,0,0,0,0,0,0,0,0
1301,98059,0,0,0,0,0,0,0,0,0,0,0,0
1301,43261,0.0054,0,0,0,0,0,0,0,0,0,0.0009,0
1301,45211,0.0009,0,0,0.0009,0,0,0,0,0,0,0,0
1301,43223,0.0024,0.0008,0,0,0,0,0,0,0,0,0,0
1301,43233,0.0064,0,0,0,0,0,0,0,0,0,0,0
1301,45209,0.0016,0,0.0008,0,0,0,0,0,0,0,0,0
1301,43278,0.0056,0,0,0,0,0,0,0,0,0,0,0
1301,43297,0.0056,0,0,0,0,0,0,0,0,0,0,0
1301,98033,0,0,0,0,0,0,0,0,0,0,0,0
1301,43222,0.002,0,0,0,0,0,0,0,0,0,0.0005,0
1301,43264,0.00166665,0.00008335,0,0,0,0.00083335,0,0,0,0,0,0
1301,45106,0.001,0,0,0.0005,0,0,0,0,0,0,0,0
1301,45225,0.0005,0,0,0.0005,0,0,0,0,0,0,0,0
1301,98041,0,0,0,0,0,0,0,0,0,0,0,0
1301,98054,0,0,0,0,0,0,0,0,0,0,0,0
1301,43248,0.0024,0,0,0,0,0,0,0,0,0,0,0
1301,43265,0.0024,0.0004,0,0,0,0,0,0,0,0,0,0
1301,43287,0.0028,0,0,0,0,0,0,0,0,0,0.0004,0
