GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
47108,10007,404541.552,16120.74941,0.039849428
47108,10007,404541.552,5301.508668,0.013104979
47108,10007,404541.552,46.03962676,0.000113807
47109,10007,404541.552,2205.916944,0.005452881
47109,10007,404541.552,5153.966209,0.012740264
47109,10007,404541.552,30718.27048,0.075933536
47110,10007,404541.552,4672.234247,0.011549454
47110,10007,404541.552,2819.975323,0.006970793
47110,10007,404541.552,3267.097044,0.008076048
47110,10007,404541.552,5814.972311,0.014374228
47110,10007,404541.552,1226.502677,0.003031834
47110,10007,404541.552,258.564623,0.000639155
47110,10007,404541.552,1595.816477,0.003944753
47110,10007,404541.552,2754.315161,0.006808485
47110,10007,404541.552,3751.566761,0.009273625
47110,10007,404541.552,12899.51327,0.031886745
47111,10007,404541.552,3903.811819,0.009649965
47111,05017,316561.207,6169.085022,0.019487811
47111,05017,316561.207,23754.87848,0.075040396
47111,05009,326709.354,10383.35917,0.03178164
47111,05009,326709.354,6233.596563,0.019079945
47111,05009,326709.354,11866.21886,0.036320414
47111,05017,316561.207,841.4793031,0.002658188
47111,05017,316561.207,4119.378601,0.013012898
47111,05017,316561.207,6019.309565,0.019014678
47111,05017,316561.207,7792.61958,0.02461647
47112,05033,653906.186,12944.08651,0.019795021
47112,05017,316561.207,3332.475961,0.010527114
47112,05033,653906.186,724.8991867,0.001108568
47112,05009,326709.354,8797.989796,0.026929103
47112,05033,653906.186,11781.24489,0.01801672
47112,05017,316561.207,1881.959254,0.005945009
47112,05033,653906.186,160.3615696,0.000245236
47112,05033,653906.186,2332.177056,0.003566532
47113,05033,653906.186,3736.036007,0.005713413
47113,05033,653906.186,7484.620878,0.011446016
47113,05033,653906.186,11769.76295,0.017999161
47113,05033,653906.186,23383.25683,0.035759345
47114,05033,653906.186,639.5120022,0.000977987
47114,05033,653906.186,6.131020794,9.37599E-06
47114,05033,653906.186,620.5287656,0.000948957
47114,05033,653906.186,1923.00245,0.002940793
47114,05033,653906.186,1399.352717,0.00213999
47114,05033,653906.186,5970.350472,0.009130286
47114,05033,653906.186,30661.57691,0.046889871
47114,05033,653906.186,24198.49968,0.037006072
47114,05033,653906.186,423.0675294,0.000646985
47115,05033,653906.186,17319.37191,0.026486019
47115,05033,653906.186,1409.876297,0.002156083
47115,05033,653906.186,1610.001777,0.00246213
47115,05033,653906.186,525.5922454,0.000803773
47132,05027,641071.250,1646.440345,0.002568264
47135,05027,641071.250,6878.927328,0.010730363
47135,05027,641071.250,791.3428648,0.001234407
47135,05027,641071.250,10880.78522,0.016972817
47140,19018,421468.398,3175.314325,0.007533932
47140,19048,140507.573,2805.681565,0.019968187
47141,19048,140507.573,2945.677797,0.020964548
47141,19018,421468.398,872.9532783,0.002071219
47141,19048,140507.573,29406.9373,0.209290764
47141,19048,140507.573,3508.41439,0.024969575
47141,19048,140507.573,3335.579346,0.023739499
47141,19018,421468.398,1767.659501,0.00419405
47141,19018,421468.398,7647.332619,0.018144498
47141,19048,140507.573,3328.291041,0.023687627
47142,19018,421468.398,1159.646347,0.002751443
47142,19048,140507.573,6753.410755,0.04806439
47142,19048,140507.573,1119.34844,0.007966463
47142,19048,140507.573,1084.006064,0.00771493
47142,19018,421468.398,7402.959975,0.017564686
47142,19048,140507.573,2119.118843,0.015081883
47142,19048,140507.573,14524.20599,0.10336956
47142,19048,140507.573,8268.879285,0.058850061
47142,19048,140507.573,9411.197645,0.066980003
47142,19018,421468.398,771.0586743,0.001829458
47142,19048,140507.573,54.86241178,0.000390459
47142,19018,421468.398,1431.671929,0.003396867
47142,19018,421468.398,652.4009545,0.001547924
47142,19018,421468.398,664.2207066,0.001575968
47142,19018,421468.398,960.2807845,0.002278417
47142,19048,140507.573,58.08777743,0.000413414
47142,19048,140507.573,15738.85935,0.112014313
47142,19018,421468.398,6491.291548,0.015401609
47142,19018,421468.398,15051.76166,0.03571267
47142,19018,421468.398,1640.335891,0.003891955
47142,19018,421468.398,961.6442923,0.002281652
47142,19018,421468.398,17834.12919,0.042314274
47143,19048,140507.573,3058.053747,0.021764334
47143,19039,212564.549,605.456881,0.002848344
47143,19039,212564.549,25331.54388,0.119171066
47144,19039,212564.549,4481.152505,0.021081373
47144,19046,53512.714,444.4471219,0.008305449
47144,19039,212564.549,3856.585876,0.018143128
47144,19039,212564.549,4324.73269,0.020345503
47144,19039,212564.549,1258.847945,0.005922191
47144,19039,212564.549,661.6708798,0.0031128
47144,19039,212564.549,4935.762473,0.023220064
47144,19039,212564.549,11888.35916,0.055928231
47144,19021,206759.748,1401.674785,0.006779244
47144,19046,53512.714,1185.266916,0.022149258
47144,19046,53512.714,1201.035486,0.022443928
47144,19021,206759.748,1488.8594,0.007200915
47144,19039,212564.549,13852.79154,0.065169811
47144,19039,212564.549,3323.331815,0.015634459
47144,19039,212564.549,4351.92125,0.02047341
47144,19046,53512.714,13824.69627,0.258344143
47144,19046,53512.714,2212.380555,0.041343082
47144,19046,53512.714,4522.529306,0.084513174
47144,19046,53512.714,5487.135406,0.10253891
47145,19046,53512.714,2610.363435,0.048780247
47145,19046,53512.714,7853.36644,0.146757019
47145,19046,53512.714,1754.192972,0.032780863
47145,19006,251903.376,7652.767062,0.030379772
47145,19046,53512.714,225.8682087,0.004220833
47145,19026,122705.212,4240.809936,0.03456096
47145,19006,251903.376,11844.73789,0.047020957
47145,19046,53512.714,10327.81818,0.192997465
47145,19006,251903.376,4078.471815,0.01619062
47145,19026,122705.212,4579.752639,0.037323212
47145,19026,122705.212,509.8353493,0.004154961
47145,19026,122705.212,7301.564478,0.059504925
47145,19046,53512.714,537.1092911,0.010037041
47145,19006,251903.376,4616.359477,0.018325914
47145,19046,53512.714,1066.207237,0.019924372
47145,19026,122705.212,6897.80496,0.056214441
47145,19026,122705.212,24993.00132,0.20368329
47146,19026,122705.212,1509.794136,0.012304238
47146,19006,251903.376,836.8626616,0.003322157
47146,19026,122705.212,2821.28134,0.022992351
47146,19041,141304.010,1057.97008,0.007487191
47146,19006,251903.376,11819.06141,0.046919027
47146,19006,251903.376,14420.30102,0.057245366
47146,19041,141304.010,3800.99385,0.026899405
47146,19031,121112.114,1905.74995,0.01573542
47146,19041,141304.010,9825.370245,0.069533556
47146,19041,141304.010,10345.56901,0.073214971
47146,19006,251903.376,14635.92151,0.058101331
47146,19026,122705.212,26818.97375,0.218564258
47147,19041,141304.010,9711.297713,0.068726271
47147,19041,141304.010,3677.79297,0.02602752
47147,19031,121112.114,7434.302505,0.061383641
47148,19041,141304.010,4899.150234,0.034670992
47148,19009,368849.611,2823.023794,0.00765359
47148,19041,141304.010,190.6886345,0.001349492
47148,19041,141304.010,609.4019998,0.004312701
47148,19041,141304.010,15811.22746,0.111895108
47149,19041,141304.010,6620.460503,0.046852602
47149,19041,141304.010,17281.64025,0.122301132
47149,19041,141304.010,986.0781742,0.006978416
47149,19041,141304.010,885.8286925,0.006268957
47149,19016,111096.020,5281.204624,0.047537298
47150,19041,141304.010,1013.428322,0.007171971
47150,19041,141304.010,14855.30287,0.105130087
47150,19042,336002.101,2651.728857,0.007892001
47150,19041,141304.010,1191.162226,0.008429784
47152,19042,336002.101,4642.83607,0.013817878
47152,19042,336002.101,1214.283264,0.003613916
47152,19042,336002.101,12322.65733,0.036674346
47152,19042,336002.101,23992.96253,0.07140718
47153,19042,336002.101,1885.909271,0.00561279
47153,19042,336002.101,38395.80988,0.114272529
47154,19013,562608.362,17295.68646,0.030741965
47154,19042,336002.101,3195.260088,0.009509643
47154,19013,562608.362,20580.68427,0.036580836
47154,19042,336002.101,13629.8947,0.040564909
47155,19013,562608.362,1788.21122,0.00317843
47155,19013,562608.362,16701.49398,0.029685826
47155,19013,562608.362,7654.081008,0.013604634
47156,19013,562608.362,6372.075019,0.011325951
47156,19013,562608.362,1038.539566,0.001845937
47156,19013,562608.362,4944.757945,0.008788988
47156,19013,562608.362,12355.90034,0.021961814
47156,19013,562608.362,4177.896664,0.007425941
47156,19013,562608.362,7.220537974,1.2834E-05
47156,19013,562608.362,4078.734914,0.007249688
47156,19013,562608.362,8841.051435,0.015714397
47157,19013,562608.362,11772.4353,0.020924743
47157,19020,495975.763,1149.552103,0.002317759
47167,28032,530331.912,18013.61658,0.033966684
47167,28032,530331.912,105.8335947,0.000199561
47168,28033,223764.556,8834.567526,0.039481532
47169,28033,223764.556,25582.72512,0.114328764
47170,28040,177935.818,4640.662445,0.026080541
47170,28033,223764.556,13364.14977,0.059724158
47171,28040,177935.818,21021.75715,0.118142358
47172,28040,177935.818,6948.066461,0.039048161
47172,28040,177935.818,7842.378876,0.0440742
47172,28040,177935.818,3383.430009,0.01901489
47172,28040,177935.818,6860.738208,0.038557376
47172,28040,177935.818,11120.0142,0.062494524
47173,28040,177935.818,4312.792564,0.024237911
47173,28022,629887.613,13695.03505,0.021742029
47174,28022,629887.613,8109.881544,0.012875125
47174,28022,629887.613,1077.765124,0.001711044
47174,28022,629887.613,1468.715702,0.002331711
47174,28022,629887.613,8866.421984,0.014076197
47174,28022,629887.613,13428.48931,0.021318866
47175,28022,629887.613,1739.509036,0.002761618
47175,28022,629887.613,41.36383894,6.56686E-05
47175,28022,629887.613,22764.9816,0.036141339
47368,03001,1410153.158,8379.029411,0.005941929
47369,03001,1410153.158,3733.907174,0.002647873
47369,03001,1410153.158,6924.987207,0.004910805
47373,03001,1410153.158,6767.977951,0.004799463
47374,03009,543527.960,16379.98941,0.030136425
47374,03001,1410153.158,5536.698077,0.00392631
47400,25001,914805.339,1733.917299,0.001895395
47400,25001,914805.339,34350.37893,0.037549386
47403,25011,965447.604,11133.56198,0.011532021
47403,25011,965447.604,9926.11813,0.010281364
47403,25011,965447.604,29.53476713,3.05918E-05
47403,25011,965447.604,2034.756704,0.002107579
47403,25011,965447.604,3960.212211,0.004101944
47403,25011,965447.604,2532.430229,0.002623063
47403,25011,965447.604,5139.774107,0.005323721
47403,25011,965447.604,2812.889596,0.00291356
47403,25011,965447.604,4192.220357,0.004342256
47404,25011,965447.604,2987.195998,0.003094105
47404,25011,965447.604,19921.33768,0.020634302
47404,25011,965447.604,6502.820608,0.00673555
47404,25011,965447.604,4219.048139,0.004370044
47404,25011,965447.604,10909.81135,0.011300262
47404,25011,965447.604,1432.331073,0.001483593
47404,25011,965447.604,973.4078184,0.001008245
47405,25011,965447.604,12281.98985,0.01272155
47405,25011,965447.604,22449.56575,0.023253013
47405,25011,965447.604,792.5550079,0.00082092
47406,25011,965447.604,77.17658474,7.99387E-05
47406,25011,965447.604,8235.341989,0.008530077
47406,25011,965447.604,7164.216542,0.007420617
47406,25011,965447.604,3722.882176,0.00385612
47406,25011,965447.604,1981.342928,0.002052253
47407,25011,965447.604,12491.494,0.012938552
47408,25017,638570.426,995.9691141,0.001559686
47408,25011,965447.604,9889.93693,0.010243888
47408,25011,965447.604,12594.90129,0.01304566
47408,25011,965447.604,22483.72241,0.023288392
47408,25011,965447.604,90.5381613,9.37784E-05
47408,25011,965447.604,683.4888699,0.00070795
47408,25011,965447.604,4854.587693,0.005028328
47409,25017,638570.426,2310.521878,0.003618273
47409,25011,965447.604,1037.291218,0.001074415
47447,10010,432647.307,4586.081826,0.010600047
47447,10010,432647.307,4301.174076,0.009941525
47448,10010,432647.307,8049.205382,0.018604543
47448,10010,432647.307,2632.723009,0.006085148
47448,10010,432647.307,8721.374685,0.020158162
47448,10010,432647.307,14004.37675,0.032369037
47448,10010,432647.307,3425.919252,0.007918504
47449,10010,432647.307,18476.35698,0.042705355
47450,10010,432647.307,19551.10823,0.045189483
47451,10010,432647.307,10802.06158,0.024967361
47451,10030,147012.383,7971.932259,0.054226264
47452,10030,147012.383,18240.40824,0.124073958
47453,10013,767930.930,2077.5135,0.002705339
47453,10030,147012.383,4724.260252,0.032135118
47457,10013,767930.930,8296.791782,0.010804086
47457,10013,767930.930,2522.603783,0.003284936
47457,10012,541552.612,382.7487922,0.000706762
47458,10013,767930.930,3006.491162,0.003915054
47458,10013,767930.930,4860.991094,0.006329985
47458,10013,767930.930,7881.978939,0.010263916
47458,10013,767930.930,5409.705641,0.007044521
47461,10007,404541.552,619.7604282,0.001532007
47461,10013,767930.930,3188.500003,0.004152066
47461,10007,404541.552,21681.02449,0.053594061
47461,10007,404541.552,1701.405346,0.004205762
47461,10007,404541.552,10897.53225,0.02693798
47463,10007,404541.552,5484.041974,0.01355619
47463,10007,404541.552,17605.9637,0.04352078
47464,10007,404541.552,402.6806469,0.0009954
47464,10007,404541.552,160.7027231,0.000397247
47464,05009,326709.354,8233.566872,0.025201503
47464,05009,326709.354,3094.004256,0.009470204
47464,05009,326709.354,1048.146352,0.003208192
47464,05009,326709.354,452.1008606,0.001383801
47464,05009,326709.354,16032.72826,0.049073368
47464,05009,326709.354,2935.727092,0.008985745
47464,05009,326709.354,1460.806159,0.004471271
47464,05009,326709.354,439.4700421,0.001345141
47465,05033,653906.186,1422.003751,0.00217463
47465,05033,653906.186,2723.214149,0.004164533
47465,05033,653906.186,14777.91773,0.022599446
47466,05033,653906.186,9665.774441,0.014781592
47466,05033,653906.186,7157.42879,0.010945651
47466,05033,653906.186,20016.26481,0.0306103
47466,05033,653906.186,212.9328687,0.000325632
47467,05033,653906.186,1880.689768,0.002876085
47468,05033,653906.186,380.419944,0.000581765
47468,05033,653906.186,21201.26001,0.03242248
47468,05033,653906.186,912.9351947,0.001396126
47488,05027,641071.250,1383.849045,0.002158651
47488,05027,641071.250,17449.23166,0.027218865
47488,05027,641071.250,180.0058829,0.000280789
47493,19018,421468.398,7640.300176,0.018127813
47494,19018,421468.398,13253.02331,0.03144488
47494,19018,421468.398,8465.806441,0.020086456
47494,19018,421468.398,2625.620585,0.006229697
47494,19018,421468.398,3852.987374,0.009141818
47494,19018,421468.398,197.6975188,0.000469068
47494,19018,421468.398,5481.725909,0.013006256
47494,19018,421468.398,2574.215546,0.006107731
47495,19018,421468.398,4599.602968,0.010913281
47495,19018,421468.398,122.8071612,0.000291379
47495,19018,421468.398,192.1087839,0.000455808
47495,19018,421468.398,1326.26614,0.003146775
47495,19018,421468.398,4205.688185,0.009978656
47495,19018,421468.398,9459.483293,0.02244411
47495,19018,421468.398,6762.943377,0.016046146
47496,19018,421468.398,1586.236334,0.003763595
47496,19018,421468.398,7504.23119,0.017804968
47496,19021,206759.748,6803.677384,0.032906199
47496,19021,206759.748,4569.9955,0.022102926
47496,19021,206759.748,8476.916281,0.040998871
47496,19039,212564.549,6954.828845,0.032718668
47496,19021,206759.748,3739.403046,0.01808574
47496,19021,206759.748,852.579077,0.004123525
47496,19021,206759.748,131.47474,0.000635882
47496,19021,206759.748,765.4834833,0.003702285
47496,19018,421468.398,12444.08758,0.029525553
47496,19039,212564.549,2870.805247,0.013505569
47496,19018,421468.398,3081.975837,0.007312472
47496,19018,421468.398,6440.839597,0.015281904
47496,19018,421468.398,418.5390754,0.00099305
47496,19018,421468.398,8741.0845,0.020739596
47496,19021,206759.748,12836.02489,0.062081837
47496,19021,206759.748,7482.386303,0.036188796
47496,19021,206759.748,3675.680364,0.017777543
47497,19021,206759.748,4357.080935,0.021073159
47497,19021,206759.748,2158.989119,0.010442019
47497,19021,206759.748,7319.748125,0.035402191
47497,19010,47512.438,72.63467162,0.001528751
47497,19021,206759.748,4062.55664,0.019648683
47497,19021,206759.748,960.2916646,0.004644481
47497,19021,206759.748,438.6293836,0.002121445
47497,19021,206759.748,1241.734771,0.006005689
47497,19021,206759.748,552.9796988,0.002674504
47497,19021,206759.748,1415.669502,0.00684693
47497,19021,206759.748,586.927062,0.002838691
47497,19021,206759.748,3434.470501,0.016610924
47497,19021,206759.748,5585.131689,0.027012664
47497,19021,206759.748,1125.939627,0.005445642
47497,19021,206759.748,7476.923207,0.036162373
47497,19021,206759.748,2798.821355,0.013536587
47497,19021,206759.748,963.2291572,0.004658688
47497,19021,206759.748,1257.162534,0.006080306
47497,19021,206759.748,1928.781415,0.009328612
47497,19021,206759.748,15.27227138,7.38648E-05
47497,19046,53512.714,260.2974139,0.004864216
47497,19021,206759.748,14985.1393,0.072476096
47497,19021,206759.748,4679.44592,0.022632287
47497,19021,206759.748,2896.649898,0.014009738
47497,19021,206759.748,8187.58639,0.039599518
47497,19021,206759.748,12044.9523,0.058255789
47497,19021,206759.748,12063.26049,0.058344337
47497,19021,206759.748,5107.993983,0.024704973
47497,19021,206759.748,557.44529,0.002696102
47497,19021,206759.748,6991.672136,0.033815441
47498,19021,206759.748,2505.850877,0.012119626
47498,19006,251903.376,1717.346687,0.006817482
47498,19006,251903.376,7517.038972,0.029840962
47498,19006,251903.376,3109.329045,0.01234334
47498,19006,251903.376,5390.31978,0.021398363
47498,19006,251903.376,3272.025041,0.012989207
47498,19006,251903.376,2717.809958,0.010789097
47498,19006,251903.376,13124.56774,0.052101595
47498,19006,251903.376,11248.43562,0.044653771
47498,19021,206759.748,3737.988374,0.018078898
47498,19006,251903.376,7654.353899,0.030386071
47498,19006,251903.376,29973.87923,0.118989589
47499,19041,141304.010,1457.569624,0.010315133
47499,19006,251903.376,7675.591708,0.03047038
47499,19041,141304.010,886.1352658,0.006271126
47499,19006,251903.376,858.2950174,0.003407239
47499,19006,251903.376,2687.551984,0.01066898
47499,19006,251903.376,2560.358096,0.010164048
47499,19006,251903.376,520.4621768,0.002066118
47499,19006,251903.376,8088.894068,0.032111098
47499,19006,251903.376,2312.263962,0.00917917
47499,19006,251903.376,7701.246563,0.030572225
47499,19006,251903.376,115.040998,0.000456687
47499,19006,251903.376,220.4536462,0.000875152
47499,19006,251903.376,3063.717996,0.012162274
47499,19006,251903.376,6195.981744,0.02459666
47499,19025,58221.843,193.8707347,0.003329863
47499,19006,251903.376,14750.77308,0.058557266
47499,19041,141304.010,293.3617026,0.002076103
47499,19006,251903.376,2031.790316,0.008065753
47499,19006,251903.376,14530.27429,0.057681936
47499,19006,251903.376,3959.348068,0.015717725
47499,19006,251903.376,3408.345238,0.013530367
47499,19006,251903.376,1937.120529,0.007689935
47500,19041,141304.010,7090.022284,0.050175662
47500,19034,55304.708,9064.246692,0.163896475
47500,19041,141304.010,5440.569755,0.038502586
47500,19041,141304.010,10076.4515,0.071310443
47500,19041,141304.010,10079.41509,0.071331416
47501,19041,141304.010,3217.12109,0.022767373
47501,19016,111096.020,2499.658937,0.022499986
47502,19016,111096.020,24126.69212,0.217169725
47504,19042,336002.101,1529.9945,0.004553527
47505,19042,336002.101,21351.12908,0.06354463
47507,19027,77855.033,6149.441765,0.078985796
47507,19013,562608.362,4683.904664,0.008325338
47508,19013,562608.362,842.1075445,0.001496792
47508,19013,562608.362,9127.037673,0.01622272
47508,19027,77855.033,1986.870212,0.025520125
47508,19013,562608.362,1445.016179,0.002568423
47508,19013,562608.362,36449.84746,0.064787248
47509,19013,562608.362,2756.331793,0.004899202
47509,19020,495975.763,480.9055093,0.000969615
47509,19013,562608.362,37941.8261,0.067439144
47510,19020,495975.763,7401.15658,0.014922416
47510,19020,495975.763,14544.28308,0.029324584
47510,19020,495975.763,2142.567633,0.004319904
47510,19020,495975.763,4840.765017,0.009760084
47510,19020,495975.763,4438.950729,0.008949935
47510,19013,562608.362,2998.671444,0.005329945
47510,19020,495975.763,6503.311975,0.013112157
47510,19020,495975.763,1099.043298,0.002215921
47510,19020,495975.763,21167.07863,0.042677647
47510,19020,495975.763,4854.917845,0.009788619
47511,19020,495975.763,16473.31244,0.033213946
47511,19020,495975.763,19547.30771,0.03941182
47520,28032,530331.912,18105.61176,0.034140151
47521,28033,223764.556,18012.15986,0.080496036
47525,28040,177935.818,16000.96424,0.089925482
47525,28040,177935.818,13815.85586,0.077645164
47525,28040,177935.818,5970.357887,0.033553435
47528,28022,629887.613,12598.15696,0.020000643
47528,28022,629887.613,4628.437822,0.007348038
47528,28022,629887.613,9976.57568,0.01583866
47528,28022,629887.613,1564.439002,0.00248368
47721,03001,1410153.158,19027.9515,0.013493535
47727,03009,543527.960,4732.189434,0.008706432
47728,03009,543527.960,22068.45129,0.040602237
47729,03009,543527.960,9406.127954,0.017305693
47752,25001,914805.339,390.7308664,0.000427119
47753,25001,914805.339,19796.02218,0.021639601
47753,25001,914805.339,10711.99596,0.011709591
47754,25001,914805.339,84.86366588,9.27669E-05
47754,25001,914805.339,5300.096612,0.005793688
47754,25001,914805.339,8017.232511,0.008763867
47754,25001,914805.339,3276.755872,0.003581916
47754,25001,914805.339,4968.016474,0.005430682
47754,25001,914805.339,1236.81937,0.001352003
47754,25001,914805.339,22869.41481,0.024999214
47755,25001,914805.339,21607.64515,0.023619938
47756,25011,965447.604,940.2853423,0.000973937
47756,25011,965447.604,21829.3234,0.022610573
47756,25011,965447.604,6162.056382,0.00638259
47756,25001,914805.339,5651.218065,0.006177509
47756,25011,965447.604,8852.360974,0.009169178
47756,25011,965447.604,6749.801674,0.00699137
47757,25011,965447.604,12086.1223,0.012518672
47757,25011,965447.604,5404.926388,0.005598363
47757,25017,638570.426,12230.8036,0.019153414
47757,25011,965447.604,80.55912138,8.34423E-05
47758,25017,638570.426,8921.24956,0.013970659
47759,25011,965447.604,1651.524949,0.001710631
47759,25017,638570.426,5458.205504,0.008547539
47759,25011,965447.604,1654.498923,0.001713712
47760,25017,638570.426,8753.779376,0.013708401
47760,25011,965447.604,480.013177,0.000497192
47760,25017,638570.426,976.3247101,0.001528923
47761,25011,965447.604,4.769057885,4.93974E-06
47761,25017,638570.426,8818.948822,0.013810456
47761,25011,965447.604,6153.550295,0.00637378
47762,25017,638570.426,4207.124163,0.006588348
47762,25017,638570.426,7340.51052,0.011495225
47762,25017,638570.426,20422.35418,0.031981365
47763,25017,638570.426,1356.834612,0.0021248
47763,25017,638570.426,184.6436023,0.000289152
47763,25017,638570.426,2333.099683,0.003653629
47800,10010,432647.307,21392.07769,0.049444611
47806,10013,767930.930,3926.955975,0.005113684
47806,10013,767930.930,9664.551895,0.012585184
47807,10013,767930.930,18237.62264,0.02374904
47808,10013,767930.930,18082.23858,0.023546699
47809,10013,767930.930,9704.993288,0.012637847
47809,10013,767930.930,9386.136121,0.012222631
47810,10013,767930.930,9992.025131,0.01301162
47811,10013,767930.930,3710.584968,0.004831925
47812,10013,767930.930,13372.23705,0.017413333
47812,10013,767930.930,5198.569183,0.006769579
47813,10013,767930.930,16715.31788,0.021766694
47813,10013,767930.930,3486.760972,0.004540462
47813,10013,767930.930,123.638047,0.000161002
47813,10013,767930.930,1574.462548,0.002050266
47813,10013,767930.930,3254.700398,0.004238272
47813,10036,654711.511,5594.006289,0.008544231
47813,10013,767930.930,810.7307878,0.001055734
47813,10013,767930.930,1365.806462,0.001778554
47813,10013,767930.930,893.7124971,0.001163793
47813,10036,654711.511,1923.852977,0.002938474
47813,10036,654711.511,8682.830279,0.013262071
47814,10013,767930.930,9523.662436,0.012401717
47814,10013,767930.930,1165.856152,0.001518178
47814,10013,767930.930,1696.010911,0.002208546
47814,10013,767930.930,8284.561943,0.01078816
47816,10007,404541.552,5036.14999,0.01244903
47816,10036,654711.511,13680.7047,0.020895775
47816,10036,654711.511,672.1480709,0.001026632
47816,10036,654711.511,13959.83606,0.021322118
47816,05009,326709.354,354.2335359,0.001084247
47817,05009,326709.354,704.8690296,0.00215748
47817,05009,326709.354,21511.75348,0.065843702
47817,05009,326709.354,21348.19585,0.065343081
47818,05033,653906.186,12553.94251,0.019198385
47818,05009,326709.354,6796.844643,0.020803949
47819,05033,653906.186,24914.52424,0.038101068
47821,05033,653906.186,12303.22895,0.018814976
47822,05033,653906.186,13802.12771,0.021107199
47840,05027,641071.250,10773.02069,0.016804717
47841,05027,641071.250,13384.79631,0.020878797
47841,05027,641071.250,2842.793555,0.004434442
47841,05027,641071.250,4748.798153,0.007407598
47841,05027,641071.250,15927.99276,0.024845901
47842,05027,641071.250,8993.259001,0.014028486
47846,19018,421468.398,4570.13499,0.010843363
47846,19018,421468.398,16586.86149,0.039354935
47848,19018,421468.398,2099.072995,0.004980381
47849,19010,47512.438,3586.633316,0.075488302
47849,19001,19445.671,1946.676745,0.10010849
47849,19018,421468.398,1099.965366,0.002609841
47849,19021,206759.748,10674.2698,0.05162644
47850,19010,47512.438,12727.86232,0.267884848
47850,19010,47512.438,1582.427985,0.033305552
47850,19010,47512.438,3700.941802,0.077894167
47850,19010,47512.438,1930.992144,0.040641824
47850,19010,47512.438,6444.114332,0.135630049
47851,19025,58221.843,8757.2724,0.150412146
47851,19012,31361.785,31.6090502,0.001007884
47851,19012,31361.785,3067.90527,0.097823044
47851,19006,251903.376,2318.814806,0.009205176
47851,19025,58221.843,10640.87327,0.18276428
47851,19006,251903.376,5628.590339,0.022344243
47851,19045,228179.238,11910.30196,0.052197133
47851,19025,58221.843,619.483658,0.010640056
47851,19006,251903.376,5708.872317,0.022662945
47851,19025,58221.843,744.2527154,0.01278305
47851,19012,31361.785,1475.81259,0.047057672
47852,19025,58221.843,12424.3907,0.213397412
47852,19025,58221.843,16745.76204,0.287619921
47852,19025,58221.843,3423.45429,0.05880017
47853,19034,55304.708,3208.317791,0.058011658
47853,19034,55304.708,3427.718203,0.061978778
47853,19025,58221.843,4672.483632,0.080253104
47853,19034,55304.708,10042.29349,0.181581169
47853,19034,55304.708,5947.10111,0.107533361
47853,19034,55304.708,10411.50605,0.188257139
47854,19034,55304.708,7399.106814,0.13378801
47854,19016,111096.020,6996.618782,0.062978123
47854,19016,111096.020,6687.560567,0.060196221
47854,19016,111096.020,5009.355336,0.045090322
47854,19034,55304.708,5804.417702,0.10495341
47854,19028,12318.428,1851.028902,0.150265026
47855,19016,111096.020,22188.89823,0.199727211
47856,19016,111096.020,19663.48002,0.176995359
47857,19016,111096.020,3514.270923,0.031632735
47857,19042,336002.101,15792.10648,0.047000023
47857,19016,111096.020,6851.733017,0.061673974
47860,19027,77855.033,15072.39758,0.193595673
47860,19027,77855.033,588.6719572,0.007561129
47860,19027,77855.033,5332.263132,0.068489639
47860,19027,77855.033,5613.629938,0.072103623
47861,19027,77855.033,7731.124529,0.099301538
47863,19020,495975.763,7704.622031,0.015534271
47863,19015,175663.549,10967.19904,0.062432981
47864,19020,495975.763,2614.806263,0.005272044
47864,19020,495975.763,15967.75358,0.032194625
47864,19015,175663.549,1992.623186,0.011343407
47865,19020,495975.763,1346.330811,0.002714509
47865,19020,495975.763,17492.82729,0.03526952
47865,19020,495975.763,831.4842465,0.001676461
47865,19015,175663.549,1055.056008,0.006006118
47865,19015,175663.549,15528.09678,0.088396807
47865,19015,175663.549,2605.912656,0.014834681
47865,19020,495975.763,28846.40038,0.058160907
47865,19015,175663.549,6379.472097,0.036316425
47866,19020,495975.763,18840.32957,0.037986392
47866,19020,495975.763,37408.09343,0.075423229
47867,19020,495975.763,4766.43083,0.009610209
47867,19020,495975.763,14065.43997,0.028359128
47867,19020,495975.763,29510.84118,0.059500571
47868,19020,495975.763,1772.535285,0.003573834
47873,28032,530331.912,18112.49154,0.034153124
47874,28033,223764.556,18003.69675,0.080458215
47878,28040,177935.818,7169.856095,0.04029462
47878,28040,177935.818,17584.46348,0.098824754
47878,28022,629887.613,533.6402592,0.000847199
47879,28040,177935.818,66.03396863,0.000371111
47879,28040,177935.818,36.15697313,0.000203202
47879,28022,629887.613,18500.46199,0.029371052
47880,28022,629887.613,11169.3438,0.01773228
47880,28022,629887.613,7216.589207,0.011456947
47880,28022,629887.613,7419.659463,0.011779339
47881,28022,629887.613,1886.724627,0.002995335
47881,28022,629887.613,1254.048719,0.001990909
47881,28022,629887.613,4644.064438,0.007372846
47881,28022,629887.613,34574.74047,0.054890332
47881,28022,629887.613,12728.24057,0.020207161
47882,28022,629887.613,19863.74924,0.031535386
47883,28022,629887.613,4299.754673,0.006826225
