GRIDCODE,CVENTMUN,Suma de Fpv
49231,5033,0.011074981
49235,5033,0.019783517
49236,5033,0.014971194
49251,5027,0.045510477
49258,19037,0.134983449
49261,19045,0.022901438
49262,19045,0.062212471
49264,19045,0.160284577
49268,19002,0.023374018
49269,19002,0.16939254
49269,19011,0.12145973
49271,19011,0.002327469
49271,19023,0.461575686
49272,19023,0.034725951
49277,28007,0.051735851
49278,28007,0.097981367
49280,28015,0.062295714
49281,28015,0.451952092
49282,28015,0.040797414
49282,28032,0.038961148
49283,28032,0.050295871
49284,28032,0.017453731
49484,3001,0.0067548
49485,3001,0.021808855
49493,3009,0.079486174
49518,25001,0.035429146
49519,25001,0.018336953
49522,25010,0.051761233
49546,8029,0.315377672
49547,8007,0.007066697
49547,8029,0.321261916
49561,10010,0.008948074
49561,10017,0.022109366
49562,10010,0.038095918
49564,10010,0.036303262
49565,10010,0.052697689
49566,10010,0.004026177
49568,10010,0.000346326
49568,10013,0.015520079
49569,10013,0.0069579
49575,10036,0.055857599
49576,10036,0.059829354
49584,5009,0.012347835
49585,5009,0.05256486
49589,5033,0.035262329
49603,5006,0.029228637
49604,5006,0.036712971
49604,5027,0.01912356
49609,19037,0.044205927
49610,19037,0.128049797
49611,19037,0.022817878
49614,19045,0.083588769
49617,19044,0.01995801
49617,19045,0.075842148
49618,19044,0.060140136
49618,19045,0.091745131
49620,19002,0.020704162
49621,19002,0.176812697
49622,19002,0.035008837
49623,19002,0.161510145
49624,19002,0.142955372
49624,19023,0.080601545
49625,19023,0.324184577
49626,19023,0.098912242
49626,28024,0.033088555
49629,28025,0.033768333
49631,28007,0.22473635
49632,28007,0.116748582
49633,28007,0.068033664
49633,28015,0.080641935
49838,3001,0.026723765
49845,3009,0.060387612
49846,3009,0.018158661
49871,25001,0.032080489
49872,25001,0.028114665
49872,25010,0.039964103
49873,25010,0.053615587
49874,25010,0.05044956
49875,25010,0.052028641
49900,8007,0.093077196
49900,8029,0.030292841
49912,10017,0.028439356
49913,10017,0.131678917
49914,10017,0.101439424
49919,10010,0.039848158
49920,10010,0.042014907
49921,10010,0.025541817
49922,10013,0.026345872
49923,10013,0.032995728
49924,10013,0.025146067
49927,10013,0.009092452
49927,10036,0.01426027
49928,10036,0.090190419
49938,5009,0.057449225
49942,5033,0.012829593
49943,5033,0.033196516
49956,5006,0.005821853
49957,5006,0.080152641
49961,19037,0.111802592
49962,19037,0.083725765
49967,19045,0.021903442
49967,19051,0.136865333
49970,19044,0.104716692
49971,19044,0.275388343
49972,19002,0.020838366
49972,19044,0.085347927
49973,19002,0.124488871
49977,19002,0.124914994
49977,19040,0.018067934
49979,28024,0.076572947
49980,28024,0.135318324
49981,28024,0.02265959
49981,28025,0.045609522
49982,28025,0.51073963
49983,28007,0.041419101
49983,28025,0.235305715
49984,28007,0.198563923
49985,28007,0.037370476
50191,3001,0.043865248
50198,3009,0.067009417
50225,25001,0.055262432
50227,25010,0.019984531
50228,25010,0.052790088
50229,25010,0.043957993
50253,8007,0.01300486
50254,8007,0.060033441
50264,10017,0.154953444
50265,10017,0.106111353
50277,10013,0.026009872
50278,10013,0.020445245
50279,10013,0.012986818
50280,10013,0.043903184
50281,10013,0.031602262
50281,10036,0.015040467
50291,5009,0.056569667
50296,5033,0.015180496
50297,5007,0.010598702
50297,5033,0.015862953
50310,5006,0.081814049
50312,5006,0.03881326
50313,5006,0.017289127
50313,19037,0.105407342
50314,19037,0.016276133
50320,19051,0.261832146
50321,19051,0.157980951
50322,19044,0.032785281
50322,19051,0.113902684
50323,19044,0.102899183
50324,19044,0.136104757
50324,19050,0.047108195
50325,19050,0.05087948
50326,19050,0.062928218
50327,19050,0.037129949
50330,19040,0.196287568
50333,28024,0.017116697
50334,28024,0.216304609
50544,3001,0.008979335
50545,3001,7.99259E-05
50550,3009,0.036023474
50551,3009,0.030962071
50578,25001,0.028843873
50578,26033,0.053381798
50581,25010,0.033895522
50582,25010,0.095419807
50583,25010,0.016106083
50607,8007,0.06036233
50617,8044,0.094272259
50617,10017,0.065374567
50631,10013,0.016160159
50632,10013,0.064988772
50633,10013,0.080334653
50643,5009,0.022978881
50644,5009,0.045625811
50650,5007,0.057818865
50651,5007,0.049160893
50651,5033,0.005883371
50663,5006,0.082227321
50664,5006,0.090617611
50665,5006,0.058928116
50671,19008,0.248291333
50672,19008,0.446719216
50672,19051,0.120352135
50673,19051,0.161919891
50674,19051,0.047146858
50675,19044,0.024761185
50676,19044,0.139377277
50677,19044,0.001591824
50677,19050,0.067961858
50678,19050,0.088368874
50680,19050,0.028039363
50681,19040,0.197473627
50681,19050,0.001712862
50682,19040,0.213284831
50683,19040,0.257776645
50684,19040,0.117109394
50684,28024,0.055798168
50685,28024,0.125620804
50686,28014,0.052194625
50686,28024,0.159017109
50687,28014,0.00738332
50687,28024,0.148208347
50903,3009,0.078446857
50930,26033,0.071144349
50931,26033,0.049213367
50936,25010,0.042870386
50937,25007,0.016996287
50937,25010,0.043558312
50960,8007,0.007621297
50961,8007,0.089262386
50969,8044,0.022719648
50970,8044,0.216870145
50984,10013,0.035464013
50985,10013,0.065259025
50986,10013,0.026625919
50995,5009,0.014434697
50996,5009,0.062966561
51004,5033,0.004781311
51005,5007,0.054027207
51005,5033,0.006098366
51006,5007,0.068243212
51007,5007,0.025174975
51015,5006,0.077236064
51016,5006,0.127861305
51017,5006,0.007062629
51025,19008,0.304989451
51025,19032,0.034449709
51030,19044,0.016929384
51030,19050,0.074851484
51031,19050,0.176232203
51038,28014,0.08068731
51039,28014,0.000514355
51039,28024,0.010294849
51255,3009,0.070076938
51256,3009,0.001196066
51282,26033,0.021179524
51283,26033,0.099555163
51290,25007,0.041519042
51290,25010,0.012605457
51291,25007,0.145341902
51291,25010,0.015157076
51314,8007,0.017421667
51315,8007,0.077867965
51315,10017,0.038803399
51316,8007,0.00109359
51316,10017,0.029339878
51317,10017,0.001566945
51322,8044,0.237587433
51336,8036,0.009021299
51336,10013,0.017216984
51337,10013,0.08780096
51338,10013,0.006801854
51348,5009,0.045724806
51348,5034,0.059600157
51360,5007,0.068767334
51368,5006,0.1209064
51375,5005,0.106104578
51375,19037,0.00118594
51378,19032,0.102106579
51384,19050,0.101072275
51385,19050,0.032723179
51390,28014,0.057077753
51391,28014,0.027859934
51607,3009,0.045384233
51608,3009,0.045660334
51634,26033,0.049740605
51635,26033,0.117381111
51635,26042,0.002201234
51644,25007,0.18475359
51645,25007,0.147855337
51668,8007,0.006334974
51669,8007,0.022421661
51669,10017,0.065962544
51670,10017,0.136882508
51675,8044,0.223542578
51679,8014,0.217607996
51680,8014,0.252992172
51688,8036,0.046672058
51689,8036,0.044211331
51689,10013,0.033668448
51690,10013,0.002598845
51700,5034,0.060790468
51701,5034,0.288365659
51713,5007,0.06928437
51721,5006,0.145328015
51721,5018,0.010258646
51724,5018,0.023476396
51725,5005,0.091146603
51725,5018,0.066455337
51726,5005,0.212970022
51727,5005,0.198099413
51728,5005,0.16474862
51729,5005,0.205433008
51731,19032,0.101393658
51738,19050,0.133094746
51743,28014,0.07072215
51959,3002,0.004546979
51960,3001,0.000664321
51960,3002,0.016723221
51960,3009,0.014981728
51984,26033,0.033308996
51985,26033,0.013293423
51987,26033,0.12481376
51987,26042,0.007614053
51988,26033,0.031910613
51997,25007,0.0545981
51998,25007,0.243919718
52012,8027,0.014454906
52014,8007,0.000218875
52022,8007,0.003820742
52022,8059,0.171599334
52023,8059,0.195347657
52023,10017,0.117338299
52024,8059,0.032018438
52025,8059,0.056560992
52025,8060,0.105640142
52026,8059,0.004893703
52026,8060,0.278437088
52028,8032,0.009845593
52028,8044,0.205007937
52033,8014,0.529399833
52033,8039,0.007249261
52039,8036,0.006881596
52040,8036,0.089947844
52041,8036,0.03835066
52052,5034,0.083272051
52053,5034,0.28387807
52066,5007,0.064831135
52073,5010,0.012688422
52074,5010,0.00647003
52074,5018,0.226932684
52076,5018,0.040843314
52077,5018,0.115666462
52082,5005,0.021497755
52084,19032,0.101624012
52091,19005,0.025827665
52091,19050,0.097897313
52096,28014,0.067633798
52311,3002,0.006601795
52312,3002,0.032054352
52336,26033,0.072868527
52337,26033,0.003585137
52339,26042,0.013016283
52340,26033,0.057027163
52340,26042,0.02910798
52350,25007,0.165016022
52364,8027,0.057322262
52365,8027,0.061089975
52366,8027,0.067182523
52367,8007,0.035853791
52367,8027,0.041875532
52368,8007,0.075399773
52373,8007,0.081779438
52374,8007,0.060498696
52374,8064,1
52375,8007,0.007642951
52375,8059,7.79049E-05
52377,8059,0.241065379
52378,8059,0.243741422
52379,8032,0.039028755
52379,8059,0.054695168
52379,8060,0.61592277
52380,8032,0.16893889
52381,8032,0.201848599
52382,8032,0.019980197
52383,8003,0.066684943
52386,8039,0.186417766
52387,8039,0.017739225
52391,8036,0.048281928
52392,8036,0.081734579
52405,5034,0.092197166
52406,5023,0.053467309
52406,5034,0.13189643
52419,5007,0.05759596
52420,5007,0.081586938
52421,5007,0.023712898
52426,5010,0.644684576
52427,5018,0.275525892
52428,5018,0.086443048
52429,5018,0.048179044
52437,19032,0.10166159
52444,19005,0.002023553
52445,19005,0.08552951
52448,28014,0.02891658
52449,28014,0.047143022
52664,3002,0.019501806
52665,3002,0.010492555
52688,26033,0.011262577
52689,26026,0.028065518
52689,26033,0.088762019
52690,26026,0.009197168
52690,26033,0.055587408
52690,26042,0.002909551
52691,26026,0.004363977
52691,26033,0.039514757
52691,26042,0.047137352
52692,26042,0.112838107
52717,8027,0.063957325
52721,8007,0.003689326
52722,8007,0.070387528
52723,8007,0.058365535
52724,8007,0.066261307
52725,8007,0.066408198
52726,8007,0.014105775
52733,8032,0.107466201
52735,8003,0.131280586
52735,8032,0.022751261
52736,8003,0.248626346
52737,8003,0.194890091
52738,8003,0.024147574
52738,8039,0.12375974
52740,8036,0.001957513
52740,8039,0.238707931
52741,8036,0.003471405
52743,8036,0.06987735
52744,8036,0.043923742
52758,5023,0.263127523
52759,5023,0.047307421
52772,5007,0.084332993
52773,5007,0.013654424
52774,5007,0.040800025
52775,5007,0.056238912
52775,5016,0.405230035
52776,5007,0.00097646
52776,5016,0.457888572
52776,5029,0.982563131
52777,5016,0.136881393
52777,5021,0.384046541
52777,5029,0.017436869
52778,5021,0.374389283
52778,5031,0.251609082
52779,5010,0.336156972
52779,5031,0.207474422
52780,5018,0.025956291
52781,5001,0.107681669
52781,5018,0.080262889
52790,19032,0.114271446
52798,19005,0.087443068
52801,28014,0.07503875
53017,3002,0.005168818
53018,3002,0.022126915
53041,26026,0.081913197
53041,26033,0.006469702
53042,26026,0.096017541
53043,26026,0.142158094
53043,26042,0.000528808
53044,26026,0.016281594
53044,26042,0.001170126
53045,26042,0.076481837
53069,8027,0.029456747
53070,8027,0.050608596
53086,8032,0.069641336
53087,8032,0.060328042
53091,8039,0.083718873
53092,8039,0.180821528
53093,8036,0.003983852
53093,8039,0.161585679
53094,8036,0.07804997
53095,8036,0.079763111
53096,8036,0.021468303
53124,5007,0.077512353
53125,5007,0.004612188
53130,5031,0.118676801
53131,5031,0.178241133
53132,5001,0.066360899
53132,5031,0.212490308
53133,5001,0.009501895
53134,5001,0.204789884
53135,5001,0.045966916
53143,19032,0.046606904
53144,19032,0.166054057
53145,19032,0.046945705
53151,19005,0.017933174
53152,19005,0.051560479
53152,28014,0.030573603
53154,28014,0.06773462
53369,3002,0.014295886
53370,3002,0.030845528
53393,26026,0.047973864
53393,26071,0.022494597
53394,26026,0.132103838
53395,26026,0.148006128
53396,26026,0.0680683
53397,26042,0.044022102
53398,26042,0.094956869
53399,26042,0.033459754
53402,26003,0.299448835
53403,26003,0.250384228
53421,8027,0.062234168
53422,8027,0.035071303
53439,8032,0.122085332
53447,8036,0.090479813
53448,8036,0.029995317
53464,5023,0.089766114
53476,5007,0.067169957
53477,5007,0.02041704
53483,5021,0.241564176
53483,5031,0.031508254
53486,5001,0.160471805
53486,5008,0.265043916
53487,5001,0.225404207
53488,5001,0.179822724
53488,5008,0.182570826
53497,19032,0.019836847
53498,19032,0.07048634
53499,19005,0.006252815
53499,19032,0.094563155
53500,19005,0.015774583
53505,28014,0.148132584
53507,28014,0.074758338
53722,3002,0.026513977
53746,26071,0.438795547
53747,26071,0.214427471
53748,26026,0.147067494
53748,26071,0.022705209
53749,26026,0.0661079
53749,26042,0.010570664
53750,26042,0.04465689
53751,26042,0.098388733
53752,26042,0.004334775
53753,26003,0.153050381
53753,26042,0.017351012
53754,26003,0.287901245
53755,26003,0.00921531
53773,8027,0.040560407
53774,8027,0.03251492
53792,8032,0.12108873
53798,8003,0.058748025
53799,8003,0.147331376
53799,8036,0.012669034
53800,8036,0.048684074
53801,8036,0.024463004
53828,5023,0.420290572
53829,5007,0.003483159
53829,5023,0.126041061
53841,5008,0.253295545
53842,5008,0.166100009
53842,5026,0.06235864
53843,5026,0.09813547
53844,5026,0.006800355
53851,19005,0.022478573
53852,19005,0.052662519
53853,19005,0.061090656
53854,19005,0.040781219
53858,28014,0.056843039
53859,28014,0.045939168
53859,28027,0.120246186
53860,28014,0.060847051
54074,3002,0.010763266
54075,3002,0.021659577
54098,26018,0.020655038
54098,26071,0.046509813
54099,26018,0.008979165
54099,26071,0.255067363
54102,26026,0.012675385
54102,26042,0.056778089
54103,26042,0.066078008
54125,8027,0.065852838
54126,8027,0.055927747
54144,8067,0.048526213
54145,8032,0.056997066
54145,8067,0.04733859
54151,8003,0.12829106
54153,8036,0.048222625
54154,8036,0.025830765
54194,5008,0.132989703
54194,5026,0.092694246
54195,5026,0.019328129
54197,5026,0.091357346
54198,5026,0.098079454
54199,5026,0.087013706
54203,19005,0.042059313
54204,19005,0.033589932
54207,19005,0.010414712
54208,19005,0.073267835
54209,19005,0.006827675
54212,28027,0.172564871
54427,3002,0.026917994
54428,3002,0.001204112
54449,26012,0.093775723
54449,26072,0.000206396
54450,26012,0.014175455
54450,26018,0.041958013
54451,26018,0.06126518
54452,26018,0.053222762
54453,26042,0.029423722
54454,26042,0.050971487
54455,26042,0.059858004
54478,8027,0.082806356
54497,8067,0.185994868
54506,8011,0.029093734
54506,8036,0.031527466
54507,8011,0.004957371
54507,8036,0.02053136
54547,5026,0.097260389
54549,5026,0.002035788
54550,5026,0.105260358
54551,5015,0.025156551
54551,5026,0.027571743
54555,5015,0.096679226
54556,5015,0.039402628
54556,19005,0.019951019
54560,19005,0.039253767
54561,19005,0.005457053
54562,19005,0.038444034
54563,19005,0.014383775
54563,28027,0.055401507
54564,28027,0.046338131
54565,28027,0.097711532
54566,28027,0.089551969
54779,3002,0.01819066
54780,3002,0.011523883
54801,26072,0.168496543
54802,26072,0.036689475
54803,26012,0.028239659
54803,26018,0.022349
54804,26018,0.058171058
54805,26018,0.058791489
54806,26018,0.018706659
54806,26042,0.02569293
54807,26042,0.070451627
54831,8027,0.073080057
54849,8067,0.13510809
54850,8067,0.074256879
54858,8011,0.036454977
54859,8011,0.067966769
54900,5026,0.100047829
54904,5015,0.095407943
54905,5015,0.045491923
54906,5015,0.049929347
54907,5015,0.137079867
54908,5015,0.037770777
54914,19005,0.045338353
54917,28027,0.036832444
54918,28027,0.154845121
54919,28027,0.039409455
55125,3002,0.000376149
55132,3002,0.025582005
55153,26072,0.081196887
55154,26072,0.308231906
55155,26012,0.048665889
55155,26072,0.05664662
55156,26012,0.081470546
55157,26018,0.02908813
55158,26018,0.082743919
55159,26018,0.047752454
55180,8065,0.380724618
55181,8065,0.22036355
55184,8027,0.074421801
55201,8067,0.077892243
55202,8067,0.12532962
55207,8058,0.238607471
55208,8058,0.715911059
55209,8011,0.005584726
55209,8058,0.045481471
55210,8011,0.016522983
55211,8011,0.072939495
55212,8011,0.029632124
55252,5020,0.006640747
55252,5028,0.008813593
55253,5026,0.112056549
55253,5028,0.051987699
55258,5015,0.120677438
55259,5015,0.117637572
55267,19005,0.033365079
55268,19005,0.019214353
55269,28027,0.003250695
55270,28027,0.094675832
55271,28027,0.043704867
55475,3002,0.002349588
55476,3002,0.030009913
55477,3002,0.0250465
55478,3002,0.033086968
55479,3002,0.026645706
55480,3002,0.026403995
55483,3002,0.021946758
55484,3002,0.026994469
55485,3002,0.030030722
55506,26072,0.151600377
55507,26072,0.118612746
55508,26012,0.133658778
55508,26072,0.076531957
55509,26012,0.221473894
55509,26018,0.030779911
55510,26012,0.024500233
55510,26018,0.110416263
55511,26018,0.086555685
55534,8009,0.040680886
55534,8065,0.398911832
55537,8027,0.066157341
55553,8067,0.056505776
55554,8067,0.178654957
55562,8011,0.025872531
55563,8011,0.106463779
55564,8011,0.049028965
55565,8011,0.030353695
55605,5020,0.059893078
55605,5028,0.035372548
55606,5028,0.052446665
55607,5028,0.022064596
55609,5015,0.003051633
55610,5015,0.112685262
55611,5015,0.111319264
55621,19005,0.046044324
55622,19005,0.076610451
55622,28027,0.045467389
55827,3002,0.008272781
55828,3002,0.029071494
55833,3002,0.000575878
55834,3002,0.027563082
55835,3002,0.025764723
55836,3002,0.003073213
55859,26029,0.024399256
55859,26072,0.001787093
55860,26029,0.000247223
55861,26012,0.027249787
55862,26012,0.227120136
55863,26012,0.060568978
55863,26018,0.040207253
55864,26018,0.091212063
55887,8009,0.035624812
55888,8009,0.124548387
55889,8009,0.084697926
55890,8009,0.016201714
55890,8027,0.025425196
55906,8061,0.123806447
55906,8067,0.070392764
55915,8011,0.012460381
55916,8011,0.080857624
55916,8016,0.029584856
55918,8011,0.003031464
55919,8011,0.038411721
55920,8011,0.003477736
55957,5020,0.044008879
55958,5020,0.016287561
55960,5028,0.073856611
55961,5028,0.070640572
55962,5015,0.007710571
55962,5028,0.067703898
55973,5013,0.092299272
55974,5013,0.103677335
55974,19005,0.026420513
56180,3002,0.02617386
56211,26029,0.021113542
56212,26029,0.029403661
56213,26029,0.083288111
56214,26012,0.039100921
56214,26029,0.029001757
56216,26018,0.00827791
56217,26018,0.030053523
56241,8009,0.035492138
56242,8009,0.186856234
56258,8061,0.154984798
56259,8061,0.043944195
56265,8062,0.005998867
56268,8016,0.214795515
56269,8016,0.355681914
56273,8011,0.034876495
56274,8011,0.010262466
56309,5020,0.081890357
56310,5020,0.093569467
56313,5028,0.205575266
56314,5028,0.026942276
56326,5013,0.223408645
56529,3002,0.01851744
56530,3002,0.008559579
56532,3002,0.006798775
56533,3002,0.019392998
56565,26029,0.066317111
56570,26018,0.045844289
56571,26018,0.030073103
56572,26018,0.006308322
56572,26049,0.245460389
56573,26049,0.277661957
56574,26049,0.305211822
56575,26049,0.042139461
56595,8009,0.151308933
56596,8009,0.024710922
56605,8057,0.136679232
56611,8061,0.184440887
56618,8062,0.095226082
56619,8062,0.089231971
56620,8062,0.037362528
56621,8016,0.399937717
56621,8062,0.075871096
56627,8011,0.029761694
56628,8011,0.009655424
56661,5020,0.048425351
56662,5020,0.001673092
56663,5020,0.008793753
56664,5020,0.00738924
56664,5032,0.351021503
56665,5028,0.09930669
56665,5032,0.428788311
56666,5028,0.019823559
56678,5013,0.0937008
56679,5013,0.144112741
56883,3002,0.018155277
56884,3002,0.030614683
56885,3002,0.039447865
56917,26029,0.041801047
56918,26029,0.012485725
56923,26018,0.016588808
56928,26049,0.129526371
56928,26051,0.093833534
56929,26051,0.163178802
56948,8009,0.118726525
56954,8012,0.309009079
56955,8012,0.063686399
56958,8057,0.198986522
56959,8022,0.067329228
56959,8057,0.648684126
56964,8061,0.215151451
56965,8061,0.015737432
56971,8021,0.009510474
56971,8062,0.066941416
56973,8062,0.145267873
56974,8062,0.211768901
56981,8011,0.029844153
57013,5020,0.000272331
57014,5020,0.045898275
57018,5028,0.043947808
57019,5028,0.032163675
57030,5013,0.010786087
57031,5013,0.249953977
57237,3002,0.008441888
57238,3002,0.023640244
57269,26029,0.026889882
57270,26029,0.046232216
57282,26051,0.064444796
57283,26051,0.08877323
57301,8009,0.122696935
57308,8012,0.499279448
57312,8022,0.198303775
57312,8057,0.015650119
57313,8022,0.296770312
57316,8061,0.035152127
57317,8061,0.18045981
57324,8021,0.08694847
57325,8021,0.04237724
57326,8021,0.057867077
57326,8062,0.19368757
57327,8062,0.010189076
57334,8011,0.029843508
57366,5020,0.020081507
57367,5020,0.025765741
57372,5028,0.074064751
57382,5012,0.080558609
57383,5012,0.09519591
57383,5013,0.082061143
57588,3002,0.001673495
57589,3002,0.027471479
57590,3002,0.019436628
57617,26029,0.033715384
57618,26029,0.048424753
57619,26025,0.043377979
57619,26029,0.015249042
57620,26025,0.255073625
57621,26025,0.168512581
57622,26025,0.07358804
57622,26029,0.005393418
57636,26051,0.152444497
57654,8009,0.058454588
57654,8031,0.007942807
57655,8031,0.069460523
57661,8012,0.128025074
57661,8018,0.198615812
57666,8022,0.251509885
57667,8022,0.080245358
57669,8019,0.014860934
57669,8061,0.046322855
57676,8055,0.248538454
57677,8021,0.157720452
57677,8055,0.079735922
57678,8021,0.273108916
57679,8021,0.026384056
57679,8062,0.068454618
57687,8011,0.029895631
57720,5020,0.019465661
57720,5032,0.18520968
57725,5028,0.062771174
57726,5028,0.028563961
57734,5012,0.055500012
57735,5012,0.119818437
57940,3002,0.024076942
57941,3002,0.025705684
57970,26029,0.007159127
57971,26029,0.09613829
57972,26029,0.054678531
57973,26025,0.179484213
57973,26029,0.000218818
57974,26025,0.138045251
57975,26025,0.012938266
57989,26051,0.169922028
58001,8051,0.035668164
58008,8031,0.005475169
58009,8031,0.076269171
58014,8018,0.342721029
58019,8026,0.009658466
58020,8022,0.105841442
58020,8026,0.130839158
58022,8019,0.014133189
58022,8024,0.037093452
58030,8021,0.011955988
58030,8045,0.024488575
58030,8055,0.222055135
58031,8021,0.310770206
58031,8045,0.133370186
58032,8021,0.023357121
58040,8011,0.032087258
58072,5020,0.022049006
58073,5020,0.023100979
58073,5032,0.034980505
58079,5003,0.053920594
58079,5019,0.172031868
58079,5028,0.023954657
58080,5003,0.198750653
58081,5037,0.022135939
58082,5037,0.679612805
58086,5012,0.003265622
58087,5012,0.169801678
58291,3002,0.012903747
58292,3002,0.02835383
58293,3002,0.003060881
58324,26029,0.049572901
58327,26025,0.128980047
58327,26029,0.001562632
58342,26051,0.15240818
58353,8051,0.169221369
58354,8051,0.287630303
58355,8051,0.180371713
58362,8031,0.070041517
58367,8018,0.0950815
58368,8018,0.197640732
58372,8026,0.283264308
58373,8024,0.095276243
58373,8026,0.10368864
58375,8024,0.115797402
58383,8045,0.278740579
58384,8045,0.164209453
58393,8011,0.016469207
58394,8011,0.019832887
58425,5020,0.046832821
58433,5003,0.272191387
58434,5003,0.475137367
58434,5019,0.101169769
58434,5037,0.298251256
58439,5012,0.188367833
58643,3002,0.009757473
58644,2001,0.002007269
58644,3002,0.025891966
58676,26029,0.017767034
58677,26029,0.033933334
58680,26029,0.034190521
58695,26051,0.114994934
58695,26069,0.019359406
58706,8051,0.319817474
58715,8031,0.06846175
58721,8017,0.038986824
58721,8018,0.09625245
58722,8017,0.016940504
58723,8017,0.143762414
58724,8017,0.016546911
58724,8018,0.069688476
58724,8026,0.23435165
58725,8026,0.238197779
58726,8024,0.085515023
58727,8024,0.2451034
58728,8019,0.000220171
58728,8024,0.35869147
58735,8045,0.231454512
58735,8055,0.182511799
58736,8045,0.120358338
58737,8038,1.000000001
58737,8045,0.047378358
58747,8011,0.032222407
58777,5020,0.01343403
58778,5020,0.036649007
58786,5019,0.107173256
58786,5038,0.06453339
58787,5019,0.619625106
58787,5022,0.04881431
58788,5022,0.209379354
58791,5012,0.03782027
58792,5012,0.110354337
58997,2001,0.009114089
59029,26029,0.049650167
59033,26029,0.017083078
59048,26069,0.030702713
59049,26069,0.038748457
59050,26069,0.017401125
59051,26069,0.07109408
59052,26069,0.060417977
59053,26069,0.086217619
59054,26069,0.095480138
59055,26069,0.066462149
59056,26069,0.038177533
59058,8063,0.03853067
59059,8051,0.007290976
59059,8063,0.134084969
59067,8031,0.069763684
59068,8031,0.091230169
59069,8031,0.009723252
59070,8031,0.019842381
59071,8031,0.066364618
59072,8017,0.005500617
59072,8031,0.062582598
59073,8017,0.05401405
59073,8031,0.010737678
59074,8017,0.068704718
59075,8017,0.169083618
59076,8017,0.097677907
59079,8024,0.062523011
59079,8054,0.086512696
59081,8019,0.002909371
59082,8019,0.041835149
59085,8019,0.014165416
59086,8004,0.013093158
59086,8019,0.042101651
59087,8004,0.025271574
59087,8019,0.011870445
59087,8055,0.266923628
59088,8055,0.000235063
59100,8011,0.01001421
59101,8011,0.020737694
59128,5020,0.032033979
59129,5020,0.047247925
59130,5020,0.038030016
59139,5038,0.281477518
59141,5022,0.137783562
59142,5022,0.098362094
59144,5012,0.139317292
59144,5022,0.01316044
59350,2001,0.008357984
59379,26030,0.008038395
59380,26029,0.011296068
59380,26030,0.005870534
59381,26029,0.023386157
59381,26030,0.000612571
59382,26029,0.064057178
59394,26062,0.210285308
59395,26062,0.145281957
59401,26069,0.032283637
59402,26069,0.159683578
59403,26069,0.062281064
59407,26069,0.00600664
59408,26069,0.009318071
59409,26069,0.050065285
59410,8063,0.147904129
59410,26069,0.01126355
59411,8063,0.104506411
59421,8031,0.000749406
59422,8031,0.072988138
59423,8031,0.05591803
59429,8017,0.061042394
59430,8017,0.061517788
59430,8054,0.003905416
59431,8017,0.017818883
59431,8054,0.17488307
59432,8054,0.134880462
59435,8019,0.04453659
59436,8019,0.003647476
59437,8004,0.124294165
59438,8004,0.39958156
59438,8019,0.0097884
59454,8011,0.029211876
59479,5020,0.044176649
59480,5020,0.046953319
59481,5020,0.013399903
59492,5038,0.275003298
59495,5022,0.120702571
59496,5022,0.216535274
59497,5022,0.069409941
59703,2001,0.008330731
59732,26030,0.011197457
59735,26029,0.035521709
59735,26030,0.005381298
59747,26062,0.470907979
59752,26044,0.176026725
59753,26044,0.6000355
59754,26044,0.093612568
59754,26069,0.024974276
59755,26069,0.012485625
59756,26069,0.052682899
59773,8031,0.031959608
59774,8031,0.077210074
59775,8031,0.009632539
59789,8019,0.071395295
59790,8004,0.023254816
59790,8019,0.097374168
59791,8004,0.232511138
59791,8019,0.004119493
59792,8004,0.181993591
59807,8011,0.029796142
59829,5020,0.031084944
59830,5020,0.048500487
59831,5020,0.044445049
59832,5020,0.006996865
59845,5038,0.273459226
59849,5022,0.085852452
59849,5025,0.219756174
60056,2001,0.01169901
60084,26030,0.008941449
60085,26030,0.00140224
60088,26029,0.019822327
60088,26030,0.013191866
60100,26021,0.052264694
60100,26062,0.173524756
60102,26054,0.488085853
60103,26054,0.328645041
60103,26061,0.022590888
60104,26061,0.171087054
60105,26044,0.130325207
60105,26061,0.106846225
60109,26052,0.069026789
60109,26069,0.054894179
60126,8031,0.068208649
60141,8019,0.009532254
60142,8019,0.051376002
60143,8019,0.033019763
60160,8011,0.022378875
60160,8052,0.014829231
60181,5020,0.010422307
60182,5020,0.014587675
60198,5014,0.049741095
60198,5038,0.086565879
60201,5025,0.012698994
60202,5025,0.331661142
60203,5025,0.010411145
60409,2001,0.00852061
60437,26030,0.018442557
60438,26030,0.012880655
60441,26030,0.011239046
60442,26030,0.010573913
60450,26021,0.040469857
60451,26021,0.079651029
60452,26021,0.075296332
60453,26021,0.112008822
60454,26021,0.073837792
60454,26054,0.037614116
60455,26054,0.14565499
60462,26052,0.276768663
60478,8031,0.023241014
60478,8043,0.312719769
60479,8031,0.032197226
60482,8006,0.09438117
60483,8006,0.065917223
60484,8017,0.05844425
60485,8017,0.063127958
60486,8017,0.067417623
60486,8054,0.009112982
60487,8017,0.005220624
60487,8054,0.063094958
60494,8019,0.040690766
60496,8002,0.054729556
60496,8019,0.000139366
60497,8002,0.058279165
60513,8052,0.063374944
60551,5014,0.072758859
60554,5025,0.217154908
60762,2001,0.008826256
60790,26030,0.010218038
60791,26030,0.011706303
60792,26030,0.002386331
60795,26030,0.021923684
