GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fter
7340,07108,320959.842,3132.969,0.009761251
7340,07108,320959.842,1648.164,0.005135111
7341,07108,320959.842,3466.023,0.010798929
7350,07083,58566.909,173.212,0.002957514
7356,07099,438485.668,3768.600,0.00859458
7356,07041,75347.811,6377.994,0.084647367
7356,07041,75347.811,4165.994,0.055290183
7356,07041,75347.811,3517.258,0.046680293
7356,07041,75347.811,151.451,0.002010024
7356,07041,75347.811,1035.463,0.01374244
7356,07041,75347.811,1154.479,0.015321994
7357,07099,438485.668,2354.160,0.005368841
7357,07041,75347.811,3110.271,0.041278853
7357,07041,75347.811,6467.895,0.085840513
7357,07099,438485.668,6439.100,0.014684858
7357,07041,75347.811,3089.109,0.040997989
7358,07041,75347.811,15379.254,0.204110162
7358,07099,438485.668,1702.425,0.00388251
7362,07099,438485.668,923.648,0.002106449
7362,07052,185969.068,37247.244,0.200287306
7363,07115,24573.110,6373.939,0.259386746
7363,07052,185969.068,16996.752,0.091395589
7364,07115,24573.110,14032.381,0.571046207
7631,12023,152406.752,1157.835,0.007597008
7632,12023,152406.752,16109.616,0.105701458
7632,20180,14799.681,1344.202,0.090826447
7632,12046,126066.663,15958.671,0.126589146
7632,12023,152406.752,699.470,0.004589492
7632,12023,152406.752,2304.237,0.015118995
7633,20180,14799.681,6055.151,0.4091406
7633,20474,13411.840,3834.388,0.285895745
7633,12046,126066.663,10439.763,0.082811452
7634,20474,13411.840,2321.931,0.173125476
7634,20056,6185.147,6185.147,1
7641,20466,32091.777,12558.600,0.391333907
7641,20466,32091.777,11191.395,0.348730931
7641,20466,32091.777,887.228,0.027646576
7643,20386,28353.894,14642.306,0.516412519
7644,20386,28353.894,13711.588,0.483587481
7644,20158,20314.488,5291.330,0.260470735
7644,20158,20314.488,6270.477,0.308670199
7645,20516,52975.049,15011.108,0.283361861
7645,20158,20314.488,8752.681,0.430859066
7645,20516,52975.049,7772.191,0.14671418
7645,20516,52975.049,2073.550,0.03914201
7647,20277,201648.542,5772.069,0.0286244
7647,20229,22180.606,8584.560,0.387030013
7648,20277,201648.542,6332.102,0.031401677
7648,20429,21931.466,1622.252,0.073969157
7649,20277,201648.542,2815.833,0.013964061
7649,20155,17908.769,1613.228,0.090080329
7649,20429,21931.466,3274.671,0.149313804
7651,20028,59514.646,4383.734,0.073658067
7651,20080,11520.851,5085.193,0.441390408
7651,20563,17844.242,3357.359,0.188148014
7651,20080,11520.851,3969.848,0.344579441
7652,20028,59514.646,8859.310,0.148859328
7652,20080,11520.851,2465.810,0.214030151
7653,20015,6257.587,1865.448,0.298109875
7653,20015,6257.587,1134.731,0.181336778
7659,20125,107114.522,22445.888,0.209550378
7659,20125,107114.522,1126.363,0.010515503
7661,20204,36795.514,366.116,0.009950012
7662,20122,33123.176,13865.006,0.418589282
7662,20125,107114.522,2289.579,0.021375059
7662,20204,36795.514,1799.001,0.048891847
7663,20122,33123.176,645.183,0.019478292
7666,20052,123021.015,4467.125,0.036311885
7666,20052,123021.015,10172.209,0.082686762
7666,20418,163291.418,12972.662,0.079444851
7667,20418,163291.418,5943.227,0.036396446
7667,20418,163291.418,9145.322,0.056006141
7668,20418,163291.418,21412.383,0.131129876
7670,20124,66994.428,6386.859,0.095334178
7670,20515,225058.841,851.589,0.003783851
7671,20124,66994.428,679.487,0.010142439
7671,20305,11309.539,7011.928,0.620001246
7671,20005,177353.702,1034.539,0.005833197
7671,20124,66994.428,9720.268,0.145090687
7672,20043,246013.958,5561.712,0.022607303
7673,20043,246013.958,8435.519,0.034288783
7675,20557,33085.894,2776.980,0.083932446
7676,20130,30799.951,8993.168,0.291986428
7676,20066,74516.464,7097.911,0.09525293
7676,20130,30799.951,4337.594,0.1408312
7684,07017,225816.920,4958.581,0.021958414
7690,07108,320959.842,12596.751,0.039247125
7691,07108,320959.842,1626.744,0.005068374
7692,07108,320959.842,126.890,0.000395344
7694,07108,320959.842,9294.517,0.028958504
7703,07106,198655.355,4971.818,0.025027353
7704,07106,198655.355,6274.027,0.03158247
7704,07083,58566.909,9454.434,0.16142962
7708,07041,75347.811,2787.362,0.036993274
7709,07041,75347.811,9128.079,0.121145903
7709,07041,75347.811,225.467,0.002992347
7709,07041,75347.811,82.392,0.001093484
7710,07041,75347.811,7285.323,0.096689251
7710,07041,75347.811,610.345,0.008100373
7711,07041,75347.811,5310.912,0.070485288
7717,07115,24573.110,4166.790,0.169567047
7986,12046,126066.663,16200.221,0.128505195
7986,12046,126066.663,6692.865,0.053089887
7989,20415,3097.130,1630.330,0.526400317
7989,20300,28475.526,2438.552,0.085636764
7992,20076,670.647,670.647,1
7998,20516,52975.049,7150.259,0.134974088
7999,20516,52975.049,16943.467,0.319838638
7999,20516,52975.049,4024.473,0.075969223
7999,20229,22180.606,2241.910,0.101075218
7999,20229,22180.606,4077.436,0.183828873
8000,20229,22180.606,7276.700,0.328065897
8001,20277,201648.542,3852.247,0.01910377
8001,20429,21931.466,10563.921,0.481678751
8002,20429,21931.466,1287.044,0.058684792
8002,20429,21931.466,4495.278,0.204969328
8002,20429,21931.466,688.301,0.031384168
8002,20277,201648.542,4143.402,0.02054764
8002,20155,17908.769,7025.801,0.392310669
8003,20017,42041.930,2758.619,0.065615909
8003,20398,26641.879,7452.452,0.279726986
8004,20241,9473.031,3567.748,0.376621633
8004,20017,42041.930,8778.572,0.20880517
8004,20017,42041.930,7641.950,0.181769728
8004,20542,10798.692,3489.145,0.32310814
8005,20542,10798.692,4601.602,0.426125864
8005,20028,59514.646,2672.659,0.044907579
8005,20542,10798.692,2707.945,0.250765996
8005,20028,59514.646,9943.585,0.167077949
8005,20015,6257.587,595.289,0.095130687
8006,20015,6257.587,2662.119,0.425422659
8009,20449,18986.332,6441.351,0.339262535
8010,20449,18986.332,10193.644,0.536893792
8014,20204,36795.514,6642.719,0.180530676
8014,20064,76908.146,307.894,0.004003402
8015,20204,36795.514,1860.843,0.050572544
8018,20418,163291.418,5704.676,0.03493555
8018,20440,8432.197,3160.904,0.374861214
8019,20418,163291.418,20110.722,0.123158473
8019,20440,8432.197,1015.670,0.120451395
8020,20418,163291.418,8941.052,0.054755186
8020,20418,163291.418,20998.657,0.128596204
8021,20418,163291.418,5127.193,0.031399035
8024,20005,177353.702,211.560,0.00119287
8025,20005,177353.702,4971.590,0.02803206
8025,20005,177353.702,13402.330,0.075568371
8026,20005,177353.702,6359.891,0.035859928
8028,20557,33085.894,4503.975,0.136129761
8029,20066,74516.464,1687.620,0.022647609
8029,20066,74516.464,371.417,0.004984359
8029,20557,33085.894,946.678,0.028612749
8029,20066,74516.464,1667.165,0.022373113
8030,20066,74516.464,8046.872,0.107987835
8036,07017,225816.920,10302.763,0.045624405
8036,20265,111057.698,4980.609,0.04484704
8036,20525,70445.752,3510.557,0.049833485
8037,07017,225816.920,12724.351,0.056348085
8040,07046,191881.202,10464.582,0.054536775
8043,07108,320959.842,7126.771,0.022204556
8044,07108,320959.842,14662.468,0.045683184
8048,07108,320959.842,3490.436,0.010874993
8053,07106,198655.355,13948.271,0.070213416
8053,07106,198655.355,3803.071,0.019144066
8054,07106,198655.355,4482.941,0.022566424
8054,07058,21297.361,7973.216,0.37437578
8055,07106,198655.355,22454.906,0.113034484
8062,07052,185969.068,10389.251,0.055865477
8063,07052,185969.068,2442.841,0.013135738
8063,07052,185969.068,7168.146,0.038544827
8064,07052,185969.068,1239.209,0.006663521
8331,12025,49243.593,6318.009,0.128301135
8336,12013,52321.300,4366.790,0.083461045
8337,12036,12475.412,273.656,0.02193565
8339,12046,126066.663,4906.292,0.038918235
8339,12046,126066.663,1582.968,0.012556596
8339,12046,126066.663,1742.445,0.01382162
8339,12062,64535.757,71.091,0.001101577
8340,12046,126066.663,1220.731,0.00968322
8340,12062,64535.757,1413.625,0.021904517
8341,12071,55364.122,2232.279,0.040319958
8342,20300,28475.526,194.669,0.006836379
8347,20377,70709.188,17523.107,0.247819379
8348,20377,70709.188,1389.021,0.019644136
8350,20491,59143.117,8052.809,0.136158015
8351,20491,59143.117,1926.158,0.032567754
8351,20448,19250.752,9130.634,0.474300116
8351,20448,19250.752,1025.930,0.053292956
8351,20491,59143.117,3878.875,0.065584549
8351,20448,19250.752,9094.189,0.472406928
8351,20491,59143.117,781.805,0.013218873
8351,20491,59143.117,3624.125,0.061277214
8352,20491,59143.117,8579.986,0.145071585
8352,20491,59143.117,1284.246,0.021714205
8352,20277,201648.542,132.847,0.000658803
8352,20491,59143.117,16826.012,0.284496541
8352,20277,201648.542,1829.182,0.00907114
8352,20491,59143.117,2559.158,0.043270598
8352,20277,201648.542,5983.987,0.029675332
8352,20491,59143.117,591.028,0.009993182
8353,20277,201648.542,1536.864,0.007621499
8353,20570,91523.105,4904.583,0.053588468
8353,20570,91523.105,1010.860,0.011044861
8353,20570,91523.105,3675.851,0.040163089
8354,20535,27010.001,6272.062,0.232212566
8354,20535,27010.001,2941.543,0.108905715
8355,20535,27010.001,9134.868,0.33820318
8355,20535,27010.001,2378.377,0.088055415
8355,20535,27010.001,606.625,0.02245929
8355,20277,201648.542,10952.674,0.054315662
8355,20155,17908.769,112.449,0.006278989
8355,20535,27010.001,5339.632,0.197690923
8356,20277,201648.542,746.929,0.003704113
8356,20155,17908.769,2313.277,0.129170067
8356,20398,26641.879,1599.141,0.060023567
8358,20072,19423.490,5603.591,0.288495579
8358,20049,5620.386,265.887,0.047307565
8360,20162,31523.773,15643.069,0.496230871
8360,20328,8984.481,8984.481,1
8363,20449,18986.332,2351.337,0.123843672
8363,20333,112160.196,14248.129,0.127033738
8363,20333,112160.196,1370.828,0.012222053
8366,20064,76908.146,5827.156,0.075767729
8367,20064,76908.146,8064.436,0.104858017
8367,20357,13365.865,8907.939,0.666469308
8367,20064,76908.146,7289.966,0.09478796
8368,20357,13365.865,4457.926,0.333530692
8371,20440,8432.197,4255.624,0.504687391
8372,20470,70806.125,9735.965,0.137501736
8373,20418,163291.418,14673.479,0.089860686
8373,20470,70806.125,2918.874,0.041223471
8375,20472,36465.633,3180.833,0.08722824
8376,20472,36465.633,18338.732,0.50290453
8378,20005,177353.702,2062.515,0.011629387
8379,20005,177353.702,5167.442,0.029136365
8379,20043,246013.958,3843.309,0.015622322
8379,20005,177353.702,5031.463,0.028369651
8379,20043,246013.958,3262.315,0.01326069
8380,20005,177353.702,4229.297,0.02384668
8380,20043,246013.958,16078.329,0.065355353
8381,20043,246013.958,1372.232,0.005577863
8381,20043,246013.958,3138.431,0.012757125
8381,20043,246013.958,4501.304,0.018296946
8381,20265,111057.698,1236.438,0.011133291
8383,20066,74516.464,3264.648,0.0438111
8388,20265,111057.698,19657.163,0.176999556
8389,20265,111057.698,1970.709,0.017744909
8391,07017,225816.920,3634.714,0.016095846
8392,07017,225816.920,4500.056,0.019927897
8393,07046,191881.202,699.418,0.003645057
8393,07017,225816.920,2675.809,0.011849464
8393,07046,191881.202,1000.799,0.005215724
8394,07046,191881.202,15162.546,0.079020489
8394,07046,191881.202,4637.156,0.024166807
8394,07046,191881.202,779.861,0.004064291
8394,07046,191881.202,779.634,0.00406311
8394,07046,191881.202,405.099,0.002111196
8395,07046,191881.202,165.135,0.000860609
8396,07061,259486.484,1666.086,0.006420704
8396,07046,191881.202,7222.055,0.03763816
8397,07061,259486.484,8660.653,0.033376122
8406,07106,198655.355,535.973,0.002698007
8406,07106,198655.355,6246.311,0.031442954
8406,07098,19093.568,14283.576,0.748083098
8406,07106,198655.355,536.180,0.002699049
8406,07106,198655.355,1021.951,0.005144343
8407,07106,198655.355,3016.725,0.015185721
8407,07058,21297.361,13324.145,0.62562422
8409,07106,198655.355,2715.011,0.013666943
8416,07052,185969.068,4017.314,0.021602056
8416,07052,185969.068,803.056,0.004318221
8679,12053,198960.521,7635.237,0.038375638
8679,12053,198960.521,3820.486,0.019202231
8680,12053,198960.521,1906.514,0.009582371
8680,12053,198960.521,1253.326,0.006299372
8684,12012,136372.131,4981.093,0.036525739
8684,12025,49243.593,5003.981,0.101616894
8685,12012,136372.131,322.599,0.002365582
8685,12025,49243.593,3133.315,0.063628884
8685,12052,92482.280,905.419,0.009790184
8687,12052,92482.280,430.680,0.004656893
8687,12052,92482.280,7078.821,0.076542459
8687,12052,92482.280,9805.665,0.1060275
8688,12052,92482.280,3896.990,0.042137692
8689,12013,52321.300,1221.926,0.023354272
8692,12062,64535.757,13626.072,0.211139881
8692,12062,64535.757,8007.580,0.124079736
8693,12046,126066.663,6901.549,0.054745237
8693,12071,55364.122,1710.005,0.03088652
8693,12062,64535.757,3015.433,0.046725002
8693,12071,55364.122,13885.177,0.250797378
8693,12071,55364.122,997.228,0.018012174
8693,12071,55364.122,10393.885,0.18773684
8694,12071,55364.122,2464.415,0.044512845
8694,12071,55364.122,22366.291,0.403985292
8695,12071,55364.122,1314.842,0.023748993
8695,20447,90549.322,10209.196,0.112747344
8696,20447,90549.322,7867.740,0.086888995
8697,20447,90549.322,11589.252,0.127988284
8697,20447,90549.322,7753.753,0.085630165
8698,20088,45353.555,758.958,0.01673425
8698,20073,172523.697,3173.321,0.018393538
8700,20377,70709.188,12168.432,0.172091241
8700,20377,70709.188,9370.075,0.132515662
8702,20500,57670.856,73.341,0.001271715
8705,20277,201648.542,2577.252,0.012780913
8705,20491,59143.117,11038.914,0.186647484
8706,20570,91523.105,17001.913,0.18576635
8707,20420,29662.529,15610.322,0.526264033
8707,20570,91523.105,4955.949,0.054149701
8707,20535,27010.001,336.893,0.012472911
8707,20420,29662.529,1763.749,0.059460516
8707,20420,29662.529,2423.660,0.081707792
8707,20420,29662.529,9864.798,0.332567659
8707,20570,91523.105,8291.911,0.090599099
8707,20570,91523.105,1181.526,0.012909597
8707,20570,91523.105,1703.826,0.018616349
8709,20358,16468.904,6435.864,0.390788866
8709,20378,16223.534,2664.047,0.164208781
8709,20271,92.782,92.782,1
8709,20378,16223.534,681.895,0.042031243
8710,20387,12139.474,3556.658,0.292982866
8711,20301,5633.056,1029.564,0.182771837
8711,20301,5633.056,1736.237,0.308222942
8711,20068,41628.717,852.358,0.020475231
8711,20007,3919.396,1989.032,0.50748436
8711,20068,41628.717,8097.710,0.194522213
8711,20007,3919.396,1930.364,0.49251564
8711,20132,12880.686,523.373,0.040632399
8712,20068,41628.717,530.236,0.012737259
8712,20132,12880.686,6542.274,0.507913473
8712,20068,41628.717,701.659,0.016855166
8712,20132,12880.686,3397.149,0.263739766
8712,20162,31523.773,9988.254,0.316848293
8712,20368,8433.082,314.420,0.037284119
8712,20368,8433.082,3781.563,0.448419988
8712,20284,22519.961,1031.999,0.045825974
8712,20368,8433.082,3407.633,0.404079243
8713,20162,31523.773,1302.311,0.041312034
8713,20162,31523.773,3881.853,0.123140483
8713,20162,31523.773,708.286,0.022468319
8713,20284,22519.961,3057.593,0.135772553
8713,20112,19141.445,1006.818,0.052598856
8713,20284,22519.961,18430.369,0.818401473
8714,20112,19141.445,545.760,0.028511955
8714,20112,19141.445,6550.360,0.342208204
8714,20561,5158.586,5158.586,1
8714,20112,19141.445,4385.233,0.229096226
8714,20112,19141.445,5359.381,0.279988342
8717,20131,45085.216,1177.808,0.026124037
8717,20333,112160.196,7422.369,0.066176501
8717,20551,67444.366,16387.860,0.242983381
8725,20470,70806.125,7164.960,0.101191246
8725,20470,70806.125,19733.789,0.278701727
8727,20412,62421.619,13837.282,0.221674508
8727,20412,62421.619,6835.939,0.10951237
8728,20412,62421.619,8509.765,0.136327214
8728,20472,36465.633,10782.151,0.295679785
8732,20005,177353.702,4507.198,0.025413613
8733,20005,177353.702,6300.996,0.035527852
8734,20265,111057.698,21010.001,0.189180948
8734,20265,111057.698,3099.661,0.02791037
8741,20265,111057.698,20473.683,0.184351771
8746,07017,225816.920,12709.932,0.056284234
8748,07046,191881.202,333.441,0.001737748
8748,07046,191881.202,8219.505,0.042836425
8749,07046,191881.202,5927.864,0.030893406
8749,07046,191881.202,579.896,0.003022163
8750,07061,259486.484,1298.123,0.005002661
8755,07027,180266.430,4364.355,0.02421058
8755,07086,57354.691,355.503,0.006198326
8758,07028,16422.713,4539.133,0.276393643
8758,07098,19093.568,2604.907,0.136428484
8758,07028,16422.713,1324.167,0.080630209
8758,07028,16422.713,3013.568,0.183500034
8759,07098,19093.568,2205.086,0.115488418
8759,07028,16422.713,670.489,0.040826932
9027,12001,672454.682,3188.843,0.004742094
9032,12053,198960.521,21995.005,0.110549594
9037,12012,136372.131,8499.720,0.062327394
9040,12052,92482.280,28155.715,0.304444429
9045,12062,64535.757,21257.734,0.329394663
9050,20088,45353.555,18182.401,0.400903559
9050,20447,90549.322,6571.014,0.07256834
9050,20073,172523.697,3854.910,0.022344237
9051,20088,45353.555,23492.722,0.517990765
9051,20392,15399.743,1102.338,0.071581575
9053,20377,70709.188,15172.940,0.214582298
9053,20088,45353.555,2919.473,0.064371426
9053,20377,70709.188,2143.360,0.030312323
9053,20377,70709.188,5973.150,0.084474883
9054,20500,57670.856,7373.665,0.127857728
9054,20510,8378.320,4389.042,0.523857052
9055,20500,57670.856,20538.866,0.356139439
9055,20444,3004.845,1161.581,0.386569489
9055,20500,57670.856,1538.363,0.026674872
9055,20510,8378.320,978.978,0.11684663
9055,20444,3004.845,1843.264,0.613430511
9057,20566,20033.730,5518.356,0.275453266
9057,20137,5317.953,4632.899,0.871180844
9058,20277,201648.542,19590.965,0.097154012
9058,20108,73752.100,2591.828,0.035142431
9058,20566,20033.730,475.529,0.023736436
