GRIDCODE,CVENTMUN,Fpv,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
59774,8031,0.037460092,288728.7233,10815.80448
59774,8031,0.039749982,288728.7233,11476.96168
59775,8031,0.006762402,288728.7233,1952.499786
59775,8031,0.002870137,288728.7233,828.6909615
59789,8019,0.038905881,921290.6492,35843.62406
59789,8019,0.019007656,921290.6492,17511.57547
59789,8019,0.013481758,921290.6492,12420.61789
59790,8019,0.007108317,921290.6492,6548.82579
59790,8019,0.001308272,921290.6492,1205.298639
59790,8019,0.004088309,921290.6492,3766.520585
59790,8019,0.019210996,921290.6492,17698.91086
59790,8019,0.004201168,921290.6492,3870.49665
59790,8019,0.000831365,921290.6492,765.9287466
59790,8019,0.008334827,921290.6492,7678.798579
59790,8019,0.001694445,921290.6492,1561.076412
59790,8019,0.025908092,921290.6492,23868.88297
59790,8019,0.003613823,921290.6492,3329.381187
59790,8004,0.023254816,74453.69451,1731.406952
59790,8019,0.004609954,921290.6492,4247.107852
59790,8019,0.00184446,921290.6492,1699.28355
59790,8019,0.004048205,921290.6492,3729.572967
59790,8019,0.001634361,921290.6492,1505.721891
59790,8019,0.006266627,921290.6492,5773.385063
59790,8019,0.002670947,921290.6492,2460.718851
59791,8019,0.004119493,921290.6492,3795.250063
59791,8004,0.154915175,74453.69451,11534.00709
59791,8004,0.077595963,74453.69451,5777.306098
59792,8004,0.181993591,74453.69451,13550.0952
59807,8011,0.010708264,616309.6092,6599.605711
59807,8011,0.019087878,616309.6092,11764.04262
59829,5020,0.031084944,431725.106,13420.15059
59830,5020,0.048500487,431725.106,20938.87783
59831,5020,0.002342179,431725.106,1011.177365
59831,5020,0.04210287,431725.106,18176.86603
59832,5020,0.006996865,431725.106,3020.72217
59845,5038,0.273459226,65872.5695,18013.46187
59849,5022,0.02913991,163332.1588,4759.48441
59849,5022,0.010638499,163332.1588,1737.608981
59849,5025,0.090681071,85590.48055,7761.436426
59849,5022,0.005050193,163332.1588,824.8589464
59849,5025,0.04979407,85590.48055,4261.898409
59849,5025,0.044136593,85590.48055,3777.672206
59849,5022,0.04102385,163332.1588,6700.51401
59849,5025,0.03514444,85590.48055,3008.02949
60056,2001,0.001308769,2173683.751,2844.85023
60056,2001,0.007005158,2173683.751,15226.99819
60056,2001,0.001313008,2173683.751,2854.063496
60056,2001,0.002072075,2173683.751,4504.035688
60084,26030,0.008941449,1765148.988,15782.98985
60085,26030,0.00140224,1765148.988,2475.163176
60088,26029,0.01825944,752734.1278,13744.50401
60088,26029,0.001562887,752734.1278,1176.438104
60088,26030,0.013191866,1765148.988,23285.60877
60100,26021,0.052264694,239153.2621,12499.27212
60100,26062,0.173524756,42125.32546,7309.786826
60102,26054,0.219376407,64926.21098,14243.2789
60102,26054,0.113906799,64926.21098,7395.536895
60102,26054,0.154802647,64926.21098,10050.74929
60103,26061,0.022590888,117166.9093,2646.904495
60103,26054,0.328645041,64926.21098,21337.67728
60104,26061,0.082564837,117166.9093,9673.866778
60104,26061,0.038234547,117166.9093,4479.823678
60104,26061,0.05028767,117166.9093,5892.05086
60105,26044,0.0677993,46699.06327,3166.163811
60105,26061,0.063379402,117166.9093,7425.968592
60105,26044,0.062525907,46699.06327,2919.901303
60105,26061,0.012901085,117166.9093,1511.580313
60105,26061,0.030565738,117166.9093,3581.293079
60109,26069,0.054894179,364014.6376,19982.28463
60109,26052,0.069026789,114575.9402,7908.80919
60126,8031,0.050367497,288728.7233,14542.54297
60126,8031,0.017841152,288728.7233,5151.253164
60141,8019,0.009532254,921290.6492,8781.976625
60142,8019,0.013343207,921290.6492,12292.97215
60142,8019,0.010887789,921290.6492,10030.8181
60142,8019,0.010688668,921290.6492,9847.369602
60142,8019,0.016456338,921290.6492,15161.07035
60143,8019,0.004566194,921290.6492,4206.792194
60143,8019,0.004430454,921290.6492,4081.735439
60143,8019,0.001255239,921290.6492,1156.439621
60143,8019,0.007271254,921290.6492,6698.938605
60143,8019,0.011503489,921290.6492,10598.05716
60143,8019,0.001512704,921290.6492,1393.64027
60143,8019,0.002480429,921290.6492,2285.196418
60160,8011,0.022378875,616309.6092,13792.31567
60160,8052,0.014829231,284138.3659,4213.553405
60181,5020,0.010422307,431725.106,4499.571652
60182,5020,0.014587675,431725.106,6297.865412
60198,5038,0.057238168,65872.5695,3770.425196
60198,5038,0.029327711,65872.5695,1931.891706
60198,5014,0.049741095,247595.4183,12315.66728
60201,5025,0.012698994,85590.48055,1086.913016
60202,5025,0.24436436,85590.48055,20915.26303
60202,5025,0.087296782,85590.48055,7471.773558
60203,5025,0.010411145,85590.48055,891.0948848
60409,2001,0.00747691,2173683.751,16252.43817
60409,2001,0.0010437,2173683.751,2268.673375
60437,26030,0.006391883,1765148.988,11282.62605
60437,26030,0.008583566,1765148.988,15151.27341
60437,26030,0.003467108,1765148.988,6119.96189
60438,26030,0.006191326,1765148.988,10928.61246
60438,26030,0.000558368,1765148.988,985.6027301
60438,26030,0.006130961,1765148.988,10822.05961
60441,26030,0.011239046,1765148.988,19838.59012
60442,26030,0.010573913,1765148.988,18664.53121
60450,26021,0.019171386,239153.2621,4584.899479
60450,26021,0.021298471,239153.2621,5093.598844
60451,26021,0.079651029,239153.2621,19048.80335
60452,26021,0.075296332,239153.2621,18007.36331
60453,26021,0.054894428,239153.2621,13128.18156
60453,26021,0.027757624,239153.2621,6638.326276
60453,26021,0.02935677,239153.2621,7020.767407
60454,26021,0.073837792,239153.2621,17658.5489
60454,26054,0.037614116,64926.21098,2442.142017
60455,26054,0.14565499,64926.21098,9456.826595
60462,26052,0.060711793,114575.9402,6956.110811
60462,26052,0.049222925,114575.9402,5639.762931
60462,26052,0.166833945,114575.9402,19115.15613
60478,8043,0.312719769,47030.76004,14707.4484
60478,8031,0.023241014,288728.7233,6710.348223
60479,8031,0.032197226,288728.7233,9296.26408
60482,8006,0.030765149,82543.34546,2539.458355
60482,8006,0.00637611,82543.34546,526.305452
60482,8006,0.057239911,82543.34546,4724.773756
60483,8006,0.065917223,82543.34546,5441.028105
60484,8017,0.05844425,295606.6148,17276.5068
60485,8017,0.049364102,295606.6148,14592.3552
60485,8017,0.013763856,295606.6148,4068.686812
60486,8017,0.067417623,295606.6148,19929.09523
60486,8054,0.009112982,126185.1187,1149.922653
60487,8017,0.005220624,295606.6148,1543.250942
60487,8054,0.033669332,126185.1187,4248.56864
60487,8054,0.029425626,126185.1187,3713.07605
60494,8019,0.040690766,921290.6492,37488.02192
60496,8019,0.000139366,921290.6492,128.3962697
60496,8002,0.054729556,200700.3951,10984.2436
60497,8002,0.058279165,200700.3951,11696.65138
60513,8052,0.063374944,284138.3659,18007.25291
60551,5014,0.072758859,247595.4183,18014.76017
60554,5025,0.217154908,85590.48055,18586.39293
60762,2001,0.003343971,2173683.751,7268.734395
60762,2001,0.000451956,2173683.751,982.4090223
60762,2001,0.002396211,2173683.751,5208.605109
60762,2001,0.002634118,2173683.751,5725.740196
60790,26030,0.010218038,1765148.988,18036.35995
60791,26030,0.010590059,1765148.988,18693.03198
60791,26030,0.001116244,1765148.988,1970.337538
60792,26030,0.001084216,1765148.988,1913.802176
60792,26030,0.00067124,1765148.988,1184.838735
60792,26030,0.000630875,1765148.988,1113.589041
60795,26030,0.008521063,1765148.988,15040.9458
60795,26030,0.013402621,1765148.988,23657.62213
60802,26021,0.079475384,239153.2621,19006.79726
60803,26021,0.070691645,239153.2621,16906.13753
60815,26052,0.134601067,114575.9402,15422.04376
60815,26052,0.079978488,114575.9402,9163.610495
60830,8043,0.055663299,47030.76004,2617.887236
60830,8043,0.29496619,47030.76004,13872.48408
60830,8043,0.021337499,47030.76004,1003.518793
60831,8043,0.065564319,47030.76004,3083.539769
60835,8006,0.244265468,82543.34546,20162.48892
60836,8006,0.155429631,82543.34546,12829.68176
60836,8017,0.019137717,295606.6148,5657.235858
60837,8017,0.004825002,295606.6148,1426.302542
60840,8017,0.030230197,295606.6148,8936.246272
60840,8054,0.076662698,126185.1187,9673.691684
60841,8054,0.039171507,126185.1187,4942.861262
60846,8019,0.004797572,921290.6492,4419.957809
60847,8019,0.025847413,921290.6492,23812.97964
60847,8019,0.004498276,921290.6492,4144.219687
60847,8019,0.013800794,921290.6492,12714.54231
60850,8002,0.014952794,200700.3951,3001.031643
60850,8002,0.046607223,200700.3951,9354.087993
60851,8002,0.099322001,200700.3951,19933.96486
60852,8002,0.045668332,200700.3951,9165.652351
60866,8052,0.064160881,284138.3659,18230.56801
60904,5014,0.073033337,247595.4183,18082.71961
60907,5025,0.208317636,85590.48055,17830.0066
60907,5014,0.015639805,247595.4183,3872.343937
61115,2001,0.001713086,2173683.751,3723.707779
61115,2001,0.00753735,2173683.751,16383.81604
61140,26030,0.000752345,1765148.988,1328.000358
61143,26030,0.003245994,1765148.988,5729.662947
61143,26030,0.007614448,1765148.988,13440.63435
61143,26030,0.006972056,1765148.988,12306.71842
61144,26030,0.009477285,1765148.988,16728.81924
61145,26030,0.009905152,1765148.988,17484.06917
61145,26030,0.003073303,1765148.988,5424.837571
61148,26030,0.021392021,1765148.988,37760.1038
61152,26021,0.013941954,239153.2621,3334.263747
61153,26021,0.000820866,239153.2621,196.3128562
61153,26021,0.086729336,239153.2621,20741.60374
61154,26021,0.083845475,239153.2621,20051.91882
61155,26021,0.016479849,239153.2621,3941.209597
61155,26021,0.007288071,239153.2621,1742.966001
61168,26005,0.251724449,33641.04757,8468.274177
61168,26052,0.064053116,114575.9402,7338.945937
61168,26005,0.036712955,33641.04757,1235.062266
61168,26005,0.090547813,33641.04757,3046.1233
61183,8043,0.249748925,47030.76004,11745.88176
61183,8063,0.047609537,173273.3134,8249.462261
61187,8006,0.010113383,82543.34546,834.7924477
61188,8006,0.231055351,82543.34546,19072.08162
61194,8054,0.212898845,126185.1187,26864.66598
61199,8019,0.044039949,921290.6492,40573.59361
61205,8002,0.081505345,200700.3951,16358.15488
61206,8002,0.047265184,200700.3951,9486.141017
61218,8052,0.049507657,284138.3659,14067.02471
61219,8052,0.015465297,284138.3659,4394.284076
61257,5014,0.067286572,247595.4183,16659.84704
61257,5014,0.006546512,247595.4183,1620.886262
61257,5014,0.004046157,247595.4183,1001.809918
61257,5014,0.012873907,247595.4183,3187.520477
61258,5014,0.080566481,247595.4183,19947.89163
61259,5014,0.09700089,247595.4183,24016.97584
61260,5014,0.05901655,247595.4183,14612.22744
61260,5014,0.014219377,247595.4183,3520.652613
61260,5014,0.018226192,247595.4183,4512.721577
61468,2001,0.005626977,2173683.751,12231.2687
61468,2001,0.004619069,2173683.751,10040.39483
61493,26030,0.010218779,1765148.988,18037.66675
61494,26030,0.001961621,1765148.988,3462.553407
61495,26030,0.005925646,1765148.988,10459.6477
61496,26030,0.010378392,1765148.988,18319.40748
61496,26030,3.25E-06,1765148.988,5.738725025
61496,26030,0.006715982,1765148.988,11854.70899
61497,26030,0.002141784,1765148.988,3780.567305
61497,26030,0.002872563,1765148.988,5070.501804
61497,26030,0.000981068,1765148.988,1731.731198
61498,26030,0.0018188,1765148.988,3210.453614
61498,26030,0.006223697,1765148.988,10985.75269
61498,26030,5.45E-05,1765148.988,96.18091729
61498,26030,0.003833019,1765148.988,6765.849919
61499,26030,0.009218608,1765148.988,16272.21717
61499,26030,0.00259188,1765148.988,4575.055239
61501,26030,0.020623975,1765148.988,36404.38934
61504,26021,0.08144792,239153.2621,19478.53586
61505,26021,0.072617059,239153.2621,17366.60647
61512,26068,0.09084632,84057.05365,7636.274015
61513,26068,0.240029806,84057.05365,20176.19824
61514,26068,0.02600606,84057.05365,2185.992767
61514,26061,0.124245205,117166.9093,14557.42661
61514,26061,0.056761023,117166.9093,6650.513664
61515,26061,0.016032916,117166.9093,1878.527247
61516,26061,0.009802622,117166.9093,1148.542963
61516,26061,0.034478534,117166.9093,4039.743272
61517,26009,0.059821386,74427.07916,4452.330995
61518,26009,0.013741082,74427.07916,1022.708597
61521,26005,0.219226117,33641.04757,7374.996227
61521,26005,0.367441735,33641.04757,12361.12488
61535,8063,0.001376744,173273.3134,238.5529325
61535,8063,0.035012235,173273.3134,6066.685988
61535,8063,0.057197349,173273.3134,9910.774176
61536,8063,0.028103763,173273.3134,4869.63206
61539,8048,1.85E-05,179565.3794,3.3175163
61539,8048,0.001343695,179565.3794,241.2810465
61539,8048,2.12E-05,179565.3794,3.814025997
61540,8006,0.198837774,82543.34546,16412.73504
61540,8048,0.048775127,179565.3794,8758.324153
61540,8048,0.001165798,179565.3794,209.3368951
61547,8054,0.142663027,126185.1187,18001.95098
61552,8019,0.00845698,921290.6492,7791.336295
61552,8019,0.004607892,921290.6492,4245.207757
61552,8019,0.020308368,921290.6492,18709.90965
61559,8002,0.087207534,200700.3951,17502.58656
61559,8002,0.019662189,200700.3951,3946.20908
61560,8002,0.007489202,200700.3951,1503.085805
61571,8052,0.064958987,284138.3659,18457.34036
61610,5014,0.07785386,247595.4183,19276.25897
61612,5014,0.029092708,247595.4183,7203.221302
61613,5014,0.05797154,247595.4183,14353.48774
61820,2001,0.003909834,2173683.751,8498.743689
61821,2001,0.006624018,2173683.751,14398.52043
61843,26030,0.006578454,1765148.988,11611.95218
61844,26030,0.011635963,1765148.988,20539.20883
61845,26030,0.007917552,1765148.988,13975.65949
61845,26030,0.002294833,1765148.988,4050.72295
61846,26030,0.007704966,1765148.988,13600.41206
61846,26030,0.000604228,1765148.988,1066.553228
61846,26030,0.000156626,1765148.988,276.4685879
61846,26030,0.002350479,1765148.988,4148.945913
61846,26030,0.009625669,1765148.988,16990.73941
61847,26030,0.008251595,1765148.988,14565.29542
61848,26030,0.00434059,1765148.988,7661.788488
61848,26030,0.004089825,1765148.988,7219.150308
61849,26030,0.000309582,1765148.988,546.4582297
61849,26030,0.003195491,1765148.988,5640.517888
61849,26030,0.000427306,1765148.988,754.2593759
61849,26030,0.009352378,1765148.988,16508.34132
61849,26030,0.004143531,1765148.988,7313.950342
61849,26030,0.000801697,1765148.988,1415.115017
61849,26030,0.006088974,1765148.988,10747.94605
61850,26030,0.001846934,1765148.988,3260.113855
61850,26030,0.003952088,1765148.988,6976.024077
61850,26030,0.002997624,1765148.988,5291.252189
61850,26030,0.01008412,1765148.988,17799.9745
61851,26030,0.007534887,1765148.988,13300.19829
61851,26030,0.002551305,1765148.988,4503.434293
61851,26030,0.004551471,1765148.988,8034.023889
61852,26030,0.003766697,1765148.988,6648.782002
61853,26030,0.009715779,1765148.988,17149.79683
61854,26030,0.005836645,1765148.988,10302.54753
61855,26030,0.015425867,1765148.988,27228.95316
61856,26021,0.042875703,239153.2621,10253.86428
61856,26030,0.006932569,1765148.988,12237.01655
61857,26021,0.010258211,239153.2621,2453.284698
61863,26037,0.007014106,82574.08094,579.1833184
61864,26037,0.115225625,82574.08094,9514.650065
61864,26068,0.106433833,84057.05365,8946.514411
61864,26037,0.041710972,82574.08094,3444.245157
61865,26068,0.161030586,84057.05365,13535.75657
61868,26061,0.197797429,117166.9093,23175.31346
61869,26061,0.041462262,117166.9093,4858.005033
61869,26061,0.003369828,117166.9093,394.8323882
61869,26061,0.007245672,117166.9093,848.9529526
61869,26061,0.08891995,117166.9093,10418.47573
61869,26009,0.007600181,74427.07916,565.6592626
61869,26061,0.119360392,117166.9093,13985.08817
61870,26009,0.247769654,74427.07916,18440.77164
61871,26009,0.329192853,74427.07916,24500.86255
61871,26009,0.069848355,74427.07916,5198.609068
61872,26009,0.221627326,74427.07916,16495.07457
61872,26009,0.050399163,74427.07916,3751.06248
61872,26052,0.027199388,114575.9402,3116.395406
61873,26052,0.13194077,114575.9402,15117.23774
61873,26052,0.109322832,114575.9402,12525.7662
61874,26005,0.03434693,33641.04757,1155.466717
61874,26052,0.042700565,114575.9402,4892.457335
61888,8063,0.131809988,173273.3134,22839.15331
61892,8048,0.140732432,179565.3794,25270.67257
61893,8048,0.120250996,179565.3794,21592.91569
61900,8054,0.056214341,126185.1187,7093.41323
61904,8019,0.023689617,921290.6492,21825.02298
61905,8019,0.016383872,921290.6492,15094.30797
61913,8002,0.021169851,200700.3951,4248.79739
61913,8002,0.085869638,200700.3951,17234.07034
61914,8002,0.045985272,200700.3951,9229.262283
61924,8052,0.043728268,284138.3659,12424.87851
61925,8052,0.030017953,284138.3659,8529.252033
61963,5014,0.053693266,247595.4183,13294.20656
61963,5014,0.010468297,247595.4183,2591.902435
61963,5014,0.008788497,247595.4183,2175.991472
61964,5014,0.02015761,247595.4183,4990.931997
61965,5014,0.081594394,247595.4183,20202.39813
62173,2001,0.008679678,2173683.751,18866.87595
62198,26030,1.84E-06,1765148.988,3.240784825
62199,26030,0.008406192,1765148.988,14838.18067
62199,26030,0.006908321,1765148.988,12194.215
62199,26030,0.000963056,1765148.988,1699.936838
62199,26030,0.001899785,1765148.988,3353.403676
62199,26030,0.002352104,1765148.988,4151.814058
62200,26030,0.016657749,1765148.988,29403.40803
62201,26030,0.00629705,1765148.988,11115.23215
62202,26030,0.004374516,1765148.988,7721.67283
62202,26030,0.005842201,1765148.988,10312.35582
62204,26030,0.005660829,1765148.988,9992.205812
62205,26030,0.007705347,1765148.988,13601.08578
62205,26030,0.004252914,1765148.988,7507.026184
62206,26030,0.00665303,1765148.988,11743.58856
62206,26030,0.001670577,1765148.988,2948.817855
62207,26030,0.007873822,1765148.988,13898.46866
62207,26030,0.014687302,1765148.988,25925.27555
62208,26030,0.011659276,1765148.988,20580.35891
62208,26030,0.005982027,1765148.988,10559.169
62208,26030,0.00155969,1765148.988,2753.084998
62208,26030,0.006683078,1765148.988,11796.62801
62209,26030,0.000592911,1765148.988,1046.575523
62209,26030,0.0018637,1765148.988,3289.708998
62209,26030,8.30E-05,1765148.988,146.5025415
62209,26030,0.003828965,1765148.988,6758.693695
62209,26030,9.89E-05,1765148.988,174.5959496
62209,26030,0.006376485,1765148.988,11255.44685
62209,26030,0.00083193,1765148.988,1468.479894
62210,26030,0.007220633,1765148.988,12745.49337
62210,26030,0.003015207,1765148.988,5322.288768
62210,26030,0.000640618,1765148.988,1130.786885
62211,26030,0.004307423,1765148.988,7603.243914
62212,26066,0.019167902,107597.8339,2062.424717
62213,26066,0.025931539,107597.8339,2790.177373
62213,26030,0.009570867,1765148.988,16894.00546
62214,26037,0.116969854,82574.08094,9658.678209
62214,26030,0.001895498,1765148.988,3345.836871
62214,26037,0.0804256,82574.08094,6641.070017
62215,26037,0.224035301,82574.08094,18499.50904
62216,26037,0.204495617,82574.08094,16886.03763
62216,26037,0.058078417,82574.08094,4795.77189
62216,26037,0.026747848,82574.08094,2208.678929
62217,26037,0.125296662,82574.08094,10346.25668
62217,26068,0.129655657,84057.05365,10898.47252
62218,26068,0.073380803,84057.05365,6168.174088
62226,26052,0.006263362,114575.9402,717.6305873
62226,26052,0.029621321,114575.9402,3393.890664
62226,26052,0.028523641,114575.9402,3268.122972
62240,8063,0.039138976,173273.3134,6781.740042
62241,8063,0.046456352,173273.3134,8049.646065
62241,8063,0.009734156,173273.3134,1686.669379
62241,8040,0.057379308,138479.6097,7945.864221
62241,8063,0.024658477,173273.3134,4272.656051
62244,8025,0.040137607,84379.5002,3386.79124
62244,8063,0.039796222,173273.3134,6895.623221
62244,8048,0.09208828,179565.3794,16535.8669
62245,8048,0.004972414,179565.3794,892.8734683
62246,8048,0.113282926,179565.3794,20341.6915
62257,8019,0.007598051,921290.6492,7000.013758
62257,8019,0.014075955,921290.6492,12968.04588
62257,8019,0.011588048,921290.6492,10675.96016
62267,8002,0.021969691,200700.3951,4409.325641
62267,8002,0.045698562,200700.3951,9171.719398
62268,8002,0.03342506,200700.3951,6708.422724
62268,8002,0.036379437,200700.3951,7301.36744
62278,8052,0.001726591,284138.3659,490.5908354
62278,8052,0.070417461,284138.3659,20008.3023
62312,5038,0.018960688,65872.5695,1248.989269
62312,5002,0.1169588,146384.1156,17120.91054
62313,5002,0.124509599,146384.1156,18226.2276
62316,5014,0.029716485,247595.4183,7357.665613
62316,5002,1.47E-05,146384.1156,2.147413147
62316,5002,0.07685831,146384.1156,11250.83577
62317,5014,0.059707608,247595.4183,14783.33026
62317,5002,0.000367742,146384.1156,53.83164414
62317,5002,3.86E-05,146384.1156,5.653601568
62526,2001,0.001834543,2173683.751,3987.71603
62526,2001,0.00792418,2173683.751,17224.66119
62532,2001,0.000293627,2173683.751,638.2522931
62552,26030,0.010580815,1765148.988,18676.71499
62555,26030,0.004754848,1765148.988,8393.015563
62558,26030,0.00064786,1765148.988,1143.568987
62559,26030,0.000694151,1765148.988,1225.279282
62559,26030,0.010713882,1765148.988,18911.59844
62559,26030,0.000940287,1765148.988,1659.746999
62559,26030,0.001071966,1765148.988,1892.179077
62560,26030,0.007842548,1765148.988,13843.26615
62560,26030,0.010426774,1765148.988,18404.80992
62561,26030,0.001754357,1765148.988,3096.701717
62561,26030,0.002914187,1765148.988,5143.974071
62561,26030,0.010322007,1765148.988,18219.88011
62561,26030,0.001045499,1765148.988,1845.461844
62561,26030,0.002907048,1765148.988,5131.373703
62561,26030,0.011661782,1765148.988,20584.78222
62561,26030,0.011157779,1765148.988,19695.14175
62561,26030,0.00432817,1765148.988,7639.864253
62562,26030,0.009540182,1765148.988,16839.84278
62563,26030,0.001706766,1765148.988,3012.695784
62564,26030,0.005952944,1765148.988,10507.83316
62565,26066,0.074916376,107597.8339,8060.839749
62565,26030,0.005683296,1765148.988,10031.86457
62571,26068,0.172616936,84057.05365,14509.67104
62591,8040,0.025807291,138479.6097,3573.78365
62591,8040,0.064133317,138479.6097,8881.156657
62594,8040,0.03535646,138479.6097,4896.148807
62594,8040,0.131177458,138479.6097,18165.4032
62594,8063,0.037409791,173273.3134,6482.118372
62595,8025,0.081536915,84379.5002,6880.044107
62595,8063,0.076670233,173273.3134,13284.90527
62596,8025,0.034252769,84379.5002,2890.231541
62596,8025,0.223311963,84379.5002,18842.95186
62597,8025,0.063285835,84379.5002,5340.027156
62599,8048,0.138710789,179565.3794,24907.6555
62600,8048,0.07842607,179565.3794,14082.607
62610,8019,0.039451635,921290.6492,36346.42207
62621,8002,0.076017547,200700.3951,15256.75166
62622,8002,0.046712115,200700.3951,9375.139922
62631,8052,0.04598094,284138.3659,13064.94912
62632,8052,0.011675078,284138.3659,3317.337664
62632,8052,0.011058151,284138.3659,3142.044817
62666,5002,0.023932342,146384.1156,3503.314737
62667,5002,0.143232961,146384.1156,20967.03029
62668,5002,0.049277138,146384.1156,7213.390243
62668,5002,0.052823241,146384.1156,7732.483422
62668,5002,0.088905684,146384.1156,13014.3799
62669,5002,0.0983092,146384.1156,14390.90531
62669,5002,0.033506468,146384.1156,4904.814672
62879,2001,0.002259696,2173683.751,4911.864493
62879,2001,0.006472757,2173683.751,14069.72623
62883,2001,0.005168964,2173683.751,11235.69197
62884,2001,0.009088116,2173683.751,19754.68979
62885,2001,0.004204991,2173683.751,9140.320128
62885,2001,0.006263337,2173683.751,13614.51401
62905,26030,0.010629508,1765148.988,18762.66558
62914,26030,0.002736246,1765148.988,4829.881244
62914,26030,0.000524353,1765148.988,925.5603434
62914,26030,0.002728201,1765148.988,4815.681947
62914,26030,4.70E-05,1765148.988,82.87436307
62914,26030,0.01244341,1765148.988,21964.47235
62914,26030,0.008703379,1765148.988,15362.75985
62915,26030,0.003573446,1765148.988,6307.663836
62915,26030,0.00707744,1765148.988,12492.73665
62915,26030,0.003177781,1765148.988,5609.256301
62916,26030,0.002079461,1765148.988,3670.557942
62944,8040,0.142917971,138479.6097,19791.22482
62949,8025,0.036495678,84379.5002,3079.487071
62949,8025,0.009740266,84379.5002,821.8788078
62949,8025,0.213565208,84379.5002,18020.52549
62953,8048,0.103067298,179565.3794,18507.31854
62963,8019,0.005280555,921290.6492,4864.926135
62963,8019,0.004161492,921290.6492,3833.943859
62963,8019,0.017299427,921290.6492,15937.79989
62963,8019,0.007991391,921290.6492,7362.393775
62975,8002,0.024084303,200700.3951,4833.729179
62975,8015,0.1124716,139093.0857,15644.02189
62976,8015,0.152787085,139093.0857,21251.62706
62977,8015,9.69E-05,139093.0857,13.47194983
62984,8052,0.0251541,284138.3659,7147.244798
62985,8052,0.041306362,284138.3659,11736.72209
63020,5002,0.099376347,146384.1156,14547.11867
63021,5002,0.046809891,146384.1156,6852.224522
63232,2001,0.005988026,2173683.751,13016.07433
63232,2001,0.002586696,2173683.751,5622.659978
63232,2001,0.002940328,2173683.751,6391.3427
63233,2001,0.008939482,2173683.751,19431.60713
63234,2001,0.002978601,2173683.751,6474.53627
63234,2001,0.006249369,2173683.751,13584.1508
63235,2001,0.005728532,2173683.751,12452.01606
63235,2001,0.003270878,2173683.751,7109.853526
63236,2001,0.005806315,2173683.751,12621.09322
63258,26030,0.010331236,1765148.988,18236.17128
63259,26030,0.004501249,1765148.988,7945.375174
63265,26030,0.002585052,1765148.988,4563.001578
63266,26030,0.008575431,1765148.988,15136.91385
63266,26030,0.005467471,1765148.988,9650.901758
63267,26030,0.00286804,1765148.988,5062.518582
63267,26030,0.006332152,1765148.988,11177.19191
63267,26030,0.00564537,1765148.988,9964.91887
63267,26030,0.015073555,1765148.988,26607.07038
63268,26030,0.007366454,1765148.988,13002.8891
63268,26030,0.00283986,1765148.988,5012.775291
63269,26030,0.002646103,1765148.988,4670.766773
63269,26030,0.003762091,1765148.988,6640.650952
63269,26030,0.004259538,1765148.988,7518.718818
63270,26030,0.012143205,1765148.988,21434.56575
63271,26030,0.000214994,1765148.988,379.4973072
63297,8040,0.03384121,138479.6097,4686.317537
63297,8040,0.083196383,138479.6097,11521.0027
63298,8040,0.02621277,138479.6097,3629.934103
63302,8025,0.052931427,84379.5002,4466.32732
63302,8025,0.196438858,84379.5002,16575.41266
63305,8048,0.015690565,179565.3794,2817.482243
63306,8048,0.131948226,179565.3794,23693.33318
63316,8019,0.015474411,921290.6492,14256.43044
63316,8019,0.009352552,921290.6492,8616.418709
63330,8015,0.205887564,139093.0857,28637.53661
63337,8052,0.062610817,284138.3659,17790.13526
63338,8052,0.002130519,284138.3659,605.3620515
63373,5002,0.039011006,146384.1156,5710.591541
63374,5002,0.006067979,146384.1156,888.2557422
63585,2001,0.008427292,2173683.751,18318.26785
63610,26030,0.010662721,1765148.988,18821.29062
63611,26030,0.001526658,1765148.988,2694.778837
63611,26030,0.001173779,1765148.988,2071.89507
63616,26030,0.002797218,1765148.988,4937.506383
63617,26030,0.012892502,1765148.988,22757.18624
63618,26030,0.01068344,1765148.988,18857.86347
63620,26056,0.232068412,90748.50662,21059.86181
63620,26030,0.008786997,1765148.988,15510.35917
63621,26056,0.084975945,90748.50662,7711.440128
63621,26030,0.005875718,1765148.988,10371.51783
63624,26066,0.119982429,107597.8339,12909.84945
63624,26030,0.004920648,1765148.988,8685.676874
63625,26066,0.202097496,107597.8339,21745.25278
63650,8040,0.144089876,138479.6097,19953.5098
63655,8025,0.048303473,84379.5002,4075.822949
63655,8034,0.122247565,117746.6367,14394.23957
63658,8048,0.009505669,179565.3794,1706.889128
63668,8019,0.003383561,921290.6492,3117.243364
63669,8019,0.003954878,921290.6492,3643.592476
63669,8019,0.002244738,921290.6492,2068.056577
63669,8019,0.030895339,921290.6492,28463.5872
63669,8019,0.016077636,921290.6492,14812.17548
63683,8015,0.003757226,139093.0857,522.6041809
63684,8015,0.162970921,139093.0857,22668.12825
63685,8015,0.109960934,139093.0857,15294.80566
63686,8015,0.058923848,139093.0857,8195.899776
63686,8052,0.01161014,284138.3659,3298.886166
63686,8015,0.075603859,139093.0857,10515.97409
63687,8052,0.093831525,284138.3659,26661.1363
63688,8052,0.069518881,284138.3659,19752.98127
63689,8052,0.071039015,284138.3659,20184.90966
63690,8052,0.011934525,284138.3659,3391.056541
63690,8052,0.047949755,284138.3659,13624.365
63690,8052,0.036272118,284138.3659,10306.30022
