GRIDCODE,CVENTMUN,Fter,,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
38677,19014,0.036679076,,307696.216,11286.013
38685,28041,0.077356326,,44076.408,3409.589
38685,28041,0.002793739,,44076.408,123.138
38685,28041,0.004254793,,44076.408,187.536
38687,28041,0.041448182,,44076.408,1826.887
38690,28008,0.03229886,,77223.407,2494.228
38690,28008,0.052687976,,77223.407,4068.745
38691,28008,0.024988628,,77223.407,1929.707
38696,28037,0.011432766,,323861.171,3702.629
38912,3003,0.007972447,,854440.532,6811.982
38912,3003,0.004705313,,854440.532,4020.41
38913,3003,0.011654151,,854440.532,9957.779
38914,3003,0.002507395,,854440.532,2142.42
38920,3008,0.007253224,,447382.834,3244.968
38920,3003,0.002350351,,854440.532,2008.235
38955,25016,0.005182079,,116553.017,603.987
38956,25016,0.002100246,,116553.017,244.79
38968,10023,0.000570614,,334814.653,191.05
38969,10023,8.43273E-05,,334814.653,28.234
38969,10023,0.003866017,,334814.653,1294.399
38980,10016,0.03231901,,35305.63,1141.043
38981,10016,0.592797976,,35305.63,20929.106
38991,32039,0.058763532,,137911.008,8104.138
38991,32042,0.016668722,,257990.984,4300.38
38995,32039,0.007271254,,137911.008,1002.786
38995,32039,0.076375665,,137911.008,10533.045
38995,32039,0.00893664,,137911.008,1232.461
38996,32039,0.136489155,,137911.008,18823.357
38997,32039,0.13929524,,137911.008,19210.347
38998,32039,0.042973973,,137911.008,5926.584
38998,32014,0.03721072,,361155.222,13438.846
38999,32014,0.006071952,,361155.222,2192.917
39000,32051,0.002161403,,488741.416,1056.367
39000,32014,0.003509175,,361155.222,1267.357
39001,32051,0.037188375,,488741.416,18175.499
39001,32051,0.009631447,,488741.416,4707.287
39001,32051,0.028429357,,488741.416,13894.604
39005,32051,0.008796547,,488741.416,4299.237
39005,32051,0.001128425,,488741.416,551.508
39005,32051,0.030404951,,488741.416,14860.159
39007,32051,0.005304427,,488741.416,2592.493
39009,32026,0.00093582,,808878.946,756.965
39009,32051,0.001500106,,488741.416,733.164
39019,24044,0.002858552,,102725.442,293.646
39020,24044,0.01330464,,102725.442,1366.725
39020,24007,0.016824328,,156468.183,2632.472
39021,24007,0.012551178,,156468.183,1963.86
39021,24007,0.015832535,,156468.183,2477.288
39021,24007,0.072089813,,156468.183,11279.762
39022,24007,0.123218987,,156468.183,19279.851
39023,19014,0.011584143,,307696.216,3564.397
39025,19014,0.063489543,,307696.216,19535.492
39027,19014,0.000598568,,307696.216,184.177
39029,19014,0.001386761,,307696.216,426.701
39030,19024,0.043024105,,186720.816,8033.496
39030,19024,0.079121264,,186720.816,14773.587
39030,19024,0.037346452,,186720.816,6973.36
39031,19024,0.114034447,,186720.816,21292.605
39032,19024,0.009934838,,186720.816,1855.041
39038,28041,0.05346148,,44076.408,2356.39
39038,28041,0.030019415,,44076.408,1323.148
39038,28041,0.016165791,,44076.408,712.53
39038,28041,0.195167923,,44076.408,8602.301
39038,28041,0.113098781,,44076.408,4984.988
39038,28041,0.006103787,,44076.408,269.033
39038,28041,0.047237606,,44076.408,2082.064
39039,28041,0.005170816,,44076.408,227.911
39039,28041,0.096767232,,44076.408,4265.152
39039,28013,0.000999846,,54863.434,54.855
39043,28008,0.057833475,,77223.407,4466.098
39044,28008,0.047381567,,77223.407,3658.966
39046,28001,0.012582375,,268496.608,3378.325
39046,28001,0.000601982,,268496.608,161.63
39046,28001,0.00575335,,268496.608,1544.755
39047,28001,0.003274455,,268496.608,879.18
39048,28037,0.066283052,,323861.171,21466.507
39049,28037,0.041194546,,323861.171,13341.314
39049,28037,0.01267867,,323861.171,4106.129
39049,28037,0.014887614,,323861.171,4821.52
39051,28037,0.03403768,,323861.171,11023.483
39052,28037,0.013116562,,323861.171,4247.945
39053,28037,0.01606153,,323861.171,5201.706
39266,3003,0.006501542,,854440.532,5555.181
39267,3003,0.004155397,,854440.532,3550.54
39269,3003,0.000348455,,854440.532,297.734
39273,3003,0.010947402,,854440.532,9353.904
39305,25008,0.001298985,,83202.638,108.079
39306,25008,0.161939301,,83202.638,13473.777
39310,25016,0.053494926,,116553.017,6234.995
39311,25016,0.186128284,,116553.017,21693.813
39311,25016,0.001054765,,116553.017,122.936
39312,25016,0.047453169,,116553.017,5530.81
39321,10005,0.001412529,,399080.574,563.713
39322,10005,0.014842785,,399080.574,5923.467
39322,10023,0.004920355,,334814.653,1647.407
39322,10023,5.23514E-05,,334814.653,17.528
39322,10005,0.007510315,,399080.574,2997.221
39322,10005,0.003408126,,399080.574,1360.117
39324,10005,0.022253536,,399080.574,8880.954
39324,10005,0.006430017,,399080.574,2566.095
39326,10005,0.007520624,,399080.574,3001.335
39329,10005,0.031635965,,399080.574,12625.299
39329,10005,0.011394616,,399080.574,4547.37
39330,10005,0.000460927,,399080.574,183.947
39330,10005,0.010626097,,399080.574,4240.669
39330,10005,0.004819185,,399080.574,1923.243
39330,10005,0.008099399,,399080.574,3232.313
39330,10005,0.000555008,,399080.574,221.493
39331,10005,0.007571594,,399080.574,3021.676
39331,10005,0.005683772,,399080.574,2268.283
39331,10005,0.002306539,,399080.574,920.495
39332,10005,0.01607744,,399080.574,6416.194
39332,10005,0.007391705,,399080.574,2949.886
39339,32042,0.025505767,,257990.984,6580.258
39340,32042,0.061537139,,257990.984,15876.027
39341,32042,0.050943959,,257990.984,13143.082
39342,32042,0.001139858,,257990.984,294.073
39342,32042,0.072079217,,257990.984,18595.788
39343,32042,0.032129755,,257990.984,8289.187
39343,32042,0.008691253,,257990.984,2242.265
39347,32014,0.013626271,,361155.222,4921.199
39348,32014,0.03371045,,361155.222,12174.705
39352,32014,0.052987909,,361155.222,19136.86
39353,32014,0.045761346,,361155.222,16526.949
39354,32051,0.02110611,,488741.416,10315.43
39355,32051,0.01899031,,488741.416,9281.351
39358,32026,0.01060929,,808878.946,8581.631
39358,32051,0.009330359,,488741.416,4560.133
39358,32026,0.007711352,,808878.946,6237.55
39371,24044,0.152757707,,102725.442,15692.103
39374,24007,0.041013182,,156468.183,6417.258
39374,24007,0.087314282,,156468.183,13661.907
39374,24007,0.05745053,,156468.183,8989.18
39375,24007,0.144637035,,156468.183,22631.094
39375,24007,0.025213573,,156468.183,3945.122
39378,19014,0.047879542,,307696.216,14732.354
39379,19014,0.01259139,,307696.216,3874.323
39382,19024,0.096349027,,186720.816,17990.369
39382,19014,0.008658547,,307696.216,2664.202
39383,19024,0.020956785,,186720.816,3913.068
39383,19024,0.136668217,,186720.816,25518.801
39383,19024,0.03233731,,186720.816,6038.049
39384,19024,0.151552182,,186720.816,28297.947
39385,19024,0.138647,,186720.816,25888.281
39390,28041,0.056837708,,44076.408,2505.202
39390,28013,0.173395617,,54863.434,9513.079
39390,28041,0.147625369,,44076.408,6506.796
39391,28041,0.017543943,,44076.408,773.274
39399,28001,0.06053786,,268496.608,16254.21
39400,28001,0.012559637,,268496.608,3372.22
39400,28001,0.039679105,,268496.608,10653.705
39401,28001,0.012893288,,268496.608,3461.804
39402,28037,0.069278314,,323861.171,22436.556
39404,28037,0.012540188,,323861.171,4061.28
39405,28037,0.016217995,,323861.171,5252.379
39406,28037,0.041859137,,323861.171,13556.549
39615,3003,0.014558492,,854440.532,12439.366
39619,3003,0.0055483,,854440.532,4740.692
39622,3003,0.00558168,,854440.532,4769.214
39625,3003,0.009282387,,854440.532,7931.248
39626,3003,0.004649947,,854440.532,3973.103
39657,25008,0.015909171,,83202.638,1323.685
39658,25008,0.066892518,,83202.638,5565.634
39658,25008,0.082450114,,83202.638,6860.067
39659,25008,0.266750172,,83202.638,22194.318
39659,25008,0.026356436,,83202.638,2192.925
39663,25016,0.047915482,,116553.017,5584.694
39663,25016,0.046848062,,116553.017,5460.283
39664,25016,0.060666289,,116553.017,7070.839
39665,25016,0.287811134,,116553.017,33545.256
39666,25016,0.130782561,,116553.017,15243.102
39674,10005,0.028174108,,399080.574,11243.739
39674,10005,0.006663186,,399080.574,2659.148
39679,10005,0.014068733,,399080.574,5614.558
39679,10005,0.016440657,,399080.574,6561.147
39680,10005,0.005978031,,399080.574,2385.716
39680,10005,0.002027363,,399080.574,809.081
39680,10005,0.004423673,,399080.574,1765.402
39680,10005,0.009795508,,399080.574,3909.197
39680,10005,0.010617876,,399080.574,4237.388
39680,10005,0.001443157,,399080.574,575.936
39680,10005,0.001626381,,399080.574,649.057
39680,10005,0.005138115,,399080.574,2050.522
39681,10005,0.018074929,,399080.574,7213.353
39681,10005,0.008826932,,399080.574,3522.657
39681,10005,0.021961425,,399080.574,8764.378
39681,10005,0.009093001,,399080.574,3628.84
39682,10005,0.007600297,,399080.574,3033.131
39682,10005,0.004550151,,399080.574,1815.877
39682,10005,0.009211198,,399080.574,3676.01
39682,10005,0.017259184,,399080.574,6887.805
39682,10005,0.004519546,,399080.574,1803.663
39682,10005,0.000974392,,399080.574,388.861
39683,10005,2.50426E-05,,399080.574,9.994
39683,10005,0.002931799,,399080.574,1170.024
39683,10005,0.00681187,,399080.574,2718.485
39683,10005,0.000319442,,399080.574,127.483
39683,10005,0.007376834,,399080.574,2943.951
39683,10005,0.001254403,,399080.574,500.608
39683,10005,0.001970266,,399080.574,786.295
39683,10005,0.004527284,,399080.574,1806.751
39683,10005,0.012046006,,399080.574,4807.327
39683,10005,4.51663E-05,,399080.574,18.025
39684,10005,0.012334559,,399080.574,4922.483
39684,10005,0.050750533,,399080.574,20253.552
39684,10005,0.012374646,,399080.574,4938.481
39684,10005,0.000147589,,399080.574,58.9
39684,10005,0.004633325,,399080.574,1849.07
39684,10005,0.000424125,,399080.574,169.26
39684,10005,0.006723519,,399080.574,2683.226
39685,10005,0.000626863,,399080.574,250.169
39685,10005,0.007354517,,399080.574,2935.045
39685,10005,0.001629992,,399080.574,650.498
39685,10005,0.003984549,,399080.574,1590.156
39685,10005,0.007165864,,399080.574,2859.757
39685,10005,0.002598788,,399080.574,1037.126
39686,10005,0.001680996,,399080.574,670.853
39686,10005,0.014488144,,399080.574,5781.937
39686,10005,0.001011823,,399080.574,403.799
39686,10005,0.001938303,,399080.574,773.539
39686,10005,0.015443706,,399080.574,6163.283
39686,10005,0.001145393,,399080.574,457.104
39687,10005,0.002439828,,399080.574,973.688
39687,10016,0.272613631,,35305.63,9624.796
39687,10016,0.050794477,,35305.63,1793.331
39690,10022,0.092457854,,12471.304,1153.07
39690,10022,0.674098234,,12471.304,8406.884
39691,10022,0.233443913,,12471.304,2911.35
39693,32042,0.037802848,,257990.984,9752.794
39694,32042,0.016431939,,257990.984,4239.292
39694,32042,0.011445826,,257990.984,2952.92
39694,32029,0.047122054,,54428.124,2564.765
39694,32042,0.011317399,,257990.984,2919.787
39694,32029,0.210457869,,54428.124,11454.827
39700,32014,0.017521358,,361155.222,6327.93
39700,32014,0.032754429,,361155.222,11829.433
39700,32014,0.038801632,,361155.222,14013.412
39700,32014,0.030736626,,361155.222,11100.693
39701,32014,0.004414576,,361155.222,1594.347
39701,32014,0.007664043,,361155.222,2767.909
39701,32014,0.00921444,,361155.222,3327.843
39701,32014,0.01403319,,361155.222,5068.16
39701,32014,0.021460753,,361155.222,7750.663
39701,32014,0.038817406,,361155.222,14019.109
39702,32014,0.031265734,,361155.222,11291.783
39702,32014,0.005543226,,361155.222,2001.965
39708,32051,0.010490605,,488741.416,5127.193
39708,32051,0.000276435,,488741.416,135.105
39708,32014,0.006151568,,361155.222,2221.671
39710,32026,0.010426512,,808878.946,8433.786
39711,32026,0.00591094,,808878.946,4781.235
39711,32026,0.00603888,,808878.946,4884.723
39718,32026,0.002056684,,808878.946,1663.608
39718,32026,0.01909988,,808878.946,15449.491
39724,24044,0.013222265,,102725.442,1358.263
39725,24044,0.041451328,,102725.442,4258.106
39725,24044,0.066546708,,102725.442,6836.04
39725,24044,0.057666756,,102725.442,5923.843
39727,24007,0.04660506,,156468.183,7292.209
39728,24007,0.040208724,,156468.183,6291.386
39728,24007,0.043529687,,156468.183,6811.011
39728,24007,0.08745608,,156468.183,13684.094
39728,24007,0.010163491,,156468.183,1590.263
39728,24007,0.067277652,,156468.183,10526.812
39731,19014,0.057528416,,307696.216,17701.276
39732,19014,0.008587928,,307696.216,2642.473
39732,19014,0.024057514,,307696.216,7402.406
39732,19014,0.009468287,,307696.216,2913.356
39732,19014,0.028478391,,307696.216,8762.693
39733,19014,0.020772573,,307696.216,6391.642
39736,19024,0.047324568,,186720.816,8836.482
39736,19024,0.002224819,,186720.816,415.42
39736,19007,0.218812053,,53618.061,11732.278
39737,19024,0.012652585,,186720.816,2362.501
39737,19024,0.003156408,,186720.816,589.367
39738,19024,0.051574871,,186720.816,9630.102
39742,28013,0.053554541,,54863.434,2938.186
39743,28013,0.163628365,,54863.434,8977.214
39743,28016,0.375235829,,23696.695,8891.849
39743,28016,0.069268985,,23696.695,1641.446
39743,28013,0.027914057,,54863.434,1531.461
39743,28016,0.043900046,,23696.695,1040.286
39744,28016,0.014995678,,23696.695,355.348
39744,28013,0.045515853,,54863.434,2497.156
39744,28013,0.308751527,,54863.434,16939.169
39745,28013,0.226240195,,54863.434,12412.314
39750,28030,0.063510348,,25677.847,1630.809
39750,28030,0.089122425,,25677.847,2288.472
39750,28030,0.272240387,,25677.847,6990.547
39750,28030,0.23320417,,25677.847,5988.181
39751,28018,0.151490794,,71927.262,10896.318
39751,28018,0.079261199,,71927.262,5701.041
39751,28018,0.0223457,,71927.262,1607.265
39752,28018,0.016217801,,71927.262,1166.502
39752,28001,0.007945382,,268496.608,2133.308
39752,28001,0.012398671,,268496.608,3329.001
39752,28001,0.014638453,,268496.608,3930.375
39752,28001,0.013783668,,268496.608,3700.868
39752,28001,0.015462661,,268496.608,4151.672
39753,28001,0.023176974,,268496.608,6222.939
39753,28001,0.015943025,,268496.608,4280.648
39753,28001,0.004438276,,268496.608,1191.662
39753,28001,0.038881538,,268496.608,10439.561
39753,28001,0.02885251,,268496.608,7746.801
39753,28001,0.020081669,,268496.608,5391.86
39753,28001,0.003108613,,268496.608,834.652
39753,28001,0.002515343,,268496.608,675.361
39753,28001,0.006855956,,268496.608,1840.801
39754,28001,0.02986488,,268496.608,8018.619
39754,28001,0.005671841,,268496.608,1522.87
39754,28001,0.004067455,,268496.608,1092.098
39754,28001,0.008583658,,268496.608,2304.683
39754,28001,0.032382521,,268496.608,8694.597
39754,28001,0.017131427,,268496.608,4599.73
39754,28001,0.010088046,,268496.608,2708.606
39754,28001,0.011276541,,268496.608,3027.713
39754,28001,0.014948412,,268496.608,4013.598
39755,28001,0.011413142,,268496.608,3064.39
39755,28037,0.01314521,,323861.171,4257.223
39755,28001,0.007704477,,268496.608,2068.626
39755,28037,0.003359668,,323861.171,1088.066
39755,28001,0.000483388,,268496.608,129.788
39755,28001,0.011285334,,268496.608,3030.074
39755,28037,0.01616463,,323861.171,5235.096
39758,28037,0.009339894,,323861.171,3024.829
39758,28037,0.03583747,,323861.171,11606.365
39758,28037,0.009837101,,323861.171,3185.855
39758,28037,0.005630267,,323861.171,1823.425
39759,28037,0.017073007,,323861.171,5529.284
39759,28037,0.030713642,,323861.171,9946.956
39759,28037,0.000991724,,323861.171,321.181
39759,28037,0.003023397,,323861.171,979.161
39968,3003,0.001267723,,854440.532,1083.194
39968,3003,0.014397115,,854440.532,12301.479
39968,3003,0.003596943,,854440.532,3073.374
39969,3003,0.009167991,,854440.532,7833.503
39973,3003,0.008748582,,854440.532,7475.143
39974,3003,0.024528438,,854440.532,20958.092
39975,3003,0.009842282,,854440.532,8409.645
39976,3003,0.004582964,,854440.532,3915.87
39977,3003,0.015203393,,854440.532,12990.395
39977,3003,0.000891197,,854440.532,761.475
39978,3003,0.002631557,,854440.532,2248.509
39978,3003,0.005693032,,854440.532,4864.357
40010,25008,0.121566013,,83202.638,10114.613
40011,25008,0.092556597,,83202.638,7700.953
40012,25008,0.014537928,,83202.638,1209.594
40012,25008,0.038626756,,83202.638,3213.848
40013,25008,0.068185242,,83202.638,5673.192
40021,10026,0.017395666,,338739.54,5892.6
40022,10026,0.082342327,,338739.54,27892.602
40023,10026,0.069451747,,338739.54,23526.053
40024,10026,0.047089162,,338739.54,15950.961
40024,10026,0.020386817,,338739.54,6905.821
40025,10026,0.015689084,,338739.54,5314.513
40027,10005,0.027159455,,399080.574,10838.811
40031,10005,0.000565121,,399080.574,225.529
40032,10005,0.010182911,,399080.574,4063.802
40033,10005,0.014590229,,399080.574,5822.677
40033,10005,0.009485789,,399080.574,3785.594
40039,10005,0.003958727,,399080.574,1579.851
40039,10005,0.0139317,,399080.574,5559.871
40047,32029,0.191129185,,54428.124,10402.803
40052,32014,0.052037963,,361155.222,18793.782
40053,32014,0.01499473,,361155.222,5415.425
40054,32014,0.003584545,,361155.222,1294.577
40054,32014,0.01912046,,361155.222,6905.454
40054,32014,0.003257209,,361155.222,1176.358
40064,32026,0.022360816,,808878.946,18087.193
40069,32026,0.021917623,,808878.946,17728.704
40070,32026,0.009058878,,808878.946,7327.536
40071,32026,0.01553064,,808878.946,12562.408
40071,32026,0.008720311,,808878.946,7053.676
40078,24044,0.178450894,,102725.442,18331.447
40081,24007,0.105202704,,156468.183,16460.876
40084,19014,0.026963094,,307696.216,8296.442
40085,19014,0.101905394,,307696.216,31355.904
40086,19014,0.042867706,,307696.216,13190.231
40089,19007,0.233899898,,53618.061,12541.259
40095,28016,0.269697525,,23696.695,6390.94
40096,28016,0.215522333,,23696.695,5107.167
40102,28030,0.001930847,,25677.847,49.58
40102,28030,0.139818109,,25677.847,3590.228
40103,28030,0.192331,,25677.847,4938.646
40103,28018,0.141058101,,71927.262,10145.923
40104,28018,0.071548101,,71927.262,5146.259
40105,28001,0.058192866,,268496.608,15624.587
40105,28018,0.148807597,,71927.262,10703.323
40105,28001,0.006046162,,268496.608,1623.374
40106,28001,0.000143261,,268496.608,38.465
40106,28001,0.020815682,,268496.608,5588.94
40106,28001,0.030812348,,268496.608,8273.011
40107,28001,6.00268E-05,,268496.608,16.117
40108,28001,0.014279216,,268496.608,3833.921
40108,28001,0.037608032,,268496.608,10097.629
40108,28001,0.001377921,,268496.608,369.967
40108,28037,0.011164836,,323861.171,3615.857
40108,28037,0.008623096,,323861.171,2792.686
40108,28001,0.008024582,,268496.608,2154.573
40108,28001,0.03688492,,268496.608,9903.476
40109,28037,0.046313771,,323861.171,14999.232
40111,28037,0.007377868,,323861.171,2389.405
40111,28037,0.004059511,,323861.171,1314.718
40112,28037,0.048145923,,323861.171,15592.595
40322,3003,0.02417647,,854440.532,20657.356
40327,3003,0.019814273,,854440.532,16930.118
40329,3003,0.004666764,,854440.532,3987.472
40330,3003,0.008596797,,854440.532,7345.452
40330,3003,0.006037365,,854440.532,5158.569
40330,3003,0.003139209,,854440.532,2682.267
40330,3003,0.000468958,,854440.532,400.697
40330,3003,0.004187971,,854440.532,3578.372
40330,3003,0.001166876,,854440.532,997.026
40330,3003,0.001617831,,854440.532,1382.34
40366,25016,0.061963424,,116553.017,7222.024
40366,25008,0.010537418,,83202.638,876.741
40366,25008,0.032393348,,83202.638,2695.212
40374,10026,0.007000833,,338739.54,2371.459
40374,10026,0.028385765,,338739.54,9615.381
40374,10026,0.017099666,,338739.54,5792.333
40376,10026,0.028310259,,338739.54,9589.804
40378,10026,0.067003672,,338739.54,22696.793
40379,10026,0.12864363,,338739.54,43576.684
40379,10026,0.000680352,,338739.54,230.462
40380,10026,0.008742983,,338739.54,2961.594
40380,10005,0.020714215,,399080.574,8266.641
40380,10026,0.017859391,,338739.54,6049.682
40380,10026,0.002615859,,338739.54,886.095
40388,10005,0.016462929,,399080.574,6570.035
40390,10005,0.000149539,,399080.574,59.678
40400,10004,0.095284958,,104129.384,9921.964
40403,32022,0.014211022,,77627.703,1103.169
40404,32022,0.254247752,,77627.703,19736.669
40404,32029,0.000180697,,54428.124,9.835
40404,32022,0.056946062,,77627.703,4420.592
40405,32014,0.033541608,,361155.222,12113.727
40405,32022,0.001902955,,77627.703,147.722
40405,32014,0.025084029,,361155.222,9059.228
40406,32014,0.070012245,,361155.222,25285.288
40407,32014,0.018307142,,361155.222,6611.72
40407,32014,0.016555197,,361155.222,5978.996
40407,32014,0.011230163,,361155.222,4055.832
40408,32014,0.027038562,,361155.222,9765.118
40417,32026,0.022397287,,808878.946,18116.694
40417,32026,0.017479409,,808878.946,14138.726
40418,32026,0.020179385,,808878.946,16322.68
40418,32026,0.000332885,,808878.946,269.264
40418,32026,0.001815021,,808878.946,1468.132
40419,32026,0.017691438,,808878.946,14310.232
40419,32026,0.00495,,808878.946,4003.951
40419,32026,0.002237357,,808878.946,1809.751
40420,32026,0.024338262,,808878.946,19686.708
40421,32026,0.000677734,,808878.946,548.205
40421,32026,0.026603434,,808878.946,21518.958
40422,32026,0.000984116,,808878.946,796.031
40423,32026,0.013698664,,808878.946,11080.561
40431,24044,0.066603432,,102725.442,6841.867
40431,24044,0.111300042,,102725.442,11433.346
40444,19007,0.202933691,,53618.061,10880.911
40448,28016,0.001217512,,23696.695,28.851
40455,28030,0.007842714,,25677.847,201.384
40458,28001,0.037407594,,268496.608,10043.812
40458,28018,0.135124343,,71927.262,9719.124
40458,28001,0.00284096,,268496.608,762.788
40459,28001,0.030942462,,268496.608,8307.946
40459,28018,0.230972952,,71927.262,16613.252
40460,28001,0.105457567,,268496.608,28314.999
40461,28001,0.058187759,,268496.608,15623.216
40463,28001,0.029869249,,268496.608,8019.792
40463,28037,0.005858887,,323861.171,1897.466
40463,28001,0.000183485,,268496.608,49.265
40463,28037,0.003573188,,323861.171,1157.217
40464,28037,0.0449449,,323861.171,14555.908
40464,28037,0.052120274,,323861.171,16879.733
40464,28037,0.005163206,,323861.171,1672.162
40464,28037,0.008367249,,323861.171,2709.827
40465,28037,0.003162009,,323861.171,1024.052
40672,3003,0.010964418,,854440.532,9368.443
40672,3003,0.005598312,,854440.532,4783.425
40672,3003,0.003579517,,854440.532,3058.484
40672,3003,0.003199403,,854440.532,2733.7
40672,3003,0.010245914,,854440.532,8754.524
40673,3003,0.009908999,,854440.532,8466.65
40674,3003,0.002774905,,854440.532,2370.991
40674,3003,0.020097771,,854440.532,17172.35
40675,3003,1.35235E-05,,854440.532,11.555
40675,3003,0.003511078,,854440.532,3000.007
40675,3003,0.008905749,,854440.532,7609.433
40675,3003,0.007173983,,854440.532,6129.742
40675,3003,0.005764366,,854440.532,4925.308
40683,3003,0.007341696,,854440.532,6273.043
40714,25006,0.001024803,,324743.333,332.798
40714,25006,3.03347E-05,,324743.333,9.851
40714,25006,0.001044961,,324743.333,339.344
40732,10026,0.015023995,,338739.54,5089.221
40732,10026,0.018648121,,338739.54,6316.856
40733,10026,0.019182251,,338739.54,6497.787
40737,10005,0.005733679,,399080.574,2288.2
40744,10005,0.001149845,,399080.574,458.881
40744,10005,0.001116243,,399080.574,445.471
40744,10005,0.005913781,,399080.574,2360.075
40746,10005,0.008963333,,399080.574,3577.092
40753,10004,0.009111933,,104129.384,948.82
40754,10004,0.070219008,,104129.384,7311.862
40754,32029,0.266344161,,54428.124,14496.613
40754,10031,0.007427111,,32942.956,244.671
40755,32029,0.284766034,,54428.124,15499.281
40756,32022,0.030811256,,77627.703,2391.807
40756,32022,0.024065764,,77627.703,1868.17
40756,32022,0.004268695,,77627.703,331.369
40757,32022,0.278147133,,77627.703,21591.923
40758,32014,0.023338333,,361155.222,8428.761
40758,32022,0.058036884,,77627.703,4505.27
40761,32014,0.050450429,,361155.222,18220.436
40761,32014,0.005900441,,361155.222,2130.975
40761,32014,0.001710514,,361155.222,617.761
40762,32014,0.025791484,,361155.222,9314.729
40763,32014,0.025538119,,361155.222,9223.225
40764,32014,0.028170272,,361155.222,10173.841
40765,32014,0.005135952,,361155.222,1854.876
40768,32026,0.01093578,,808878.946,8845.722
40769,32026,0.025010332,,808878.946,20230.331
40770,32026,0.006765226,,808878.946,5472.249
40770,32026,0.000307448,,808878.946,248.688
40770,32026,0.000398848,,808878.946,322.62
40772,32026,0.018107808,,808878.946,14647.025
40772,32026,0.012946443,,808878.946,10472.105
40784,24044,0.06089471,,102725.442,6255.436
40784,24044,0.117407039,,102725.442,12060.69
40797,19007,0.144395766,,53618.061,7742.221
40816,28037,0.000210664,,323861.171,68.226
40817,28037,0.008721959,,323861.171,2824.704
40817,28037,0.009667837,,323861.171,3131.037
40817,28037,0.059206273,,323861.171,19174.613
40818,28037,0.039911166,,323861.171,12925.677
40818,28037,0.032564969,,323861.171,10546.529
40818,28037,0.022670631,,323861.171,7342.137
40819,28037,0.029145454,,323861.171,9439.081
41026,3003,0.020066141,,854440.532,17145.324
41031,3003,0.004925837,,854440.532,4208.835
41032,3003,0.003836673,,854440.532,3278.209
41065,25006,0.006984066,,324743.333,2268.029
41066,25006,0.000984365,,324743.333,319.666
41067,25006,4.28893E-05,,324743.333,13.928
41080,10026,0.021739399,,338739.54,7363.994
41085,10026,0.041622442,,338739.54,14099.167
41085,10026,0.013876921,,338739.54,4700.662
41096,10005,0.008271219,,399080.574,3300.883
41096,10020,0.119018505,,49657.32,5910.14
41097,10005,0.032885695,,399080.574,13124.042
41098,10020,0.043293859,,49657.32,2149.857
41099,10005,0.004790586,,399080.574,1911.83
41099,10020,0.25123585,,49657.32,12475.699
41107,10031,0.010800822,,32942.956,355.811
41109,32022,0.189177232,,77627.703,14685.394
41109,32022,0.088185245,,77627.703,6845.618
41113,32014,0.022345547,,361155.222,8070.211
41114,32014,0.048262013,,361155.222,17430.078
41118,32026,0.002521786,,808878.946,2039.82
41118,32014,0.017336238,,361155.222,6261.073
41119,32026,0.012278227,,808878.946,9931.599
41121,32026,0.026035378,,808878.946,21059.469
41125,32026,0.001842347,,808878.946,1490.236
41126,32026,0.03014501,,808878.946,24383.664
41137,32041,0.146246614,,60240.998,8810.042
41137,24044,0.092487117,,102725.442,9500.78
41143,19017,0.015450942,,461527.203,7131.03
41145,19017,0.000984616,,461527.203,454.427
41149,19007,0.199958592,,53618.061,10721.392
41152,28016,0.000869953,,23696.695,20.615
41153,28016,0.00929214,,23696.695,220.193
41158,28034,0.001499107,,185393.668,277.925
41171,28037,0.054322261,,323861.171,17592.871
41385,3003,0.020318446,,854440.532,17360.904
41385,3003,0.028497416,,854440.532,24349.347
41385,3003,0.001034699,,854440.532,884.089
41386,3003,0.026350176,,854440.532,22514.658
41387,3003,0.004846963,,854440.532,4141.442
41417,25006,0.000504303,,324743.333,163.769
41418,25006,0.000974733,,324743.333,316.538
41418,25006,4.96238E-05,,324743.333,16.115
41423,25005,0.1239086,,111802.312,13853.268
41424,25005,0.104752431,,111802.312,11711.564
41433,10026,0.039645218,,338739.54,13429.403
41433,10026,0.032361779,,338739.54,10962.214
41434,10026,0.006794586,,338739.54,2301.595
41434,10026,0.07364336,,338739.54,24945.918
41434,10026,0.001028805,,338739.54,348.497
41435,10026,0.012803265,,338739.54,4336.972
41437,10026,0.001201318,,338739.54,406.934
41437,10026,0.007857689,,338739.54,2661.71
41437,10026,0.016029082,,338739.54,5429.684
41438,10026,0.026905306,,338739.54,9113.891
41449,10001,0.053679101,,190554.644,10228.802
41449,10020,0.037309424,,49657.32,1852.686
41450,10001,0.015136435,,190554.644,2884.318
41450,10020,0.055166992,,49657.32,2739.445
41451,10020,0.115085349,,49657.32,5714.83
41451,10020,0.012006246,,49657.32,596.198
41472,32026,0.00102384,,808878.946,828.163
41473,32026,0.008463725,,808878.946,6846.129
41473,32026,0.010606515,,808878.946,8579.387
41473,32026,0.000763873,,808878.946,617.881
41473,32026,0.004254337,,808878.946,3441.244
41474,32026,0.008920787,,808878.946,7215.837
41476,32026,0.014553099,,808878.946,11771.695
41476,32026,0.001848896,,808878.946,1495.533
41476,32026,0.004306071,,808878.946,3483.09
41477,32026,0.002986765,,808878.946,2415.931
