kg,PM10,PM2.5,NOx,SO2,CO,VOC, NH3,CN, CO2,CH4
3008,0.382148798,0.380884005,0.380815991,0.381905652,0.386655483,0.389501457,0.379104178,0.378177814,0.386655483,0.389501457
3009,0.020709668,0.02092763,0.020784009,0.021011324,0.021261895,0.020806468,0.020727181,0.021137751,0.021261895,0.020806468
4001,0.03838951,0.037567643,0.030166344,0.031571163,0.042402749,0.052050716,0.030451237,0.035285997,0.042402749,0.052050716
4002,0.435798797,0.441354566,0.434284231,0.426528032,0.424835702,0.439981299,0.41669073,0.446332419,0.424835702,0.439981299
4003,0.319221895,0.309866554,0.333931583,0.335318952,0.321153184,0.301593442,0.360295756,0.30416206,0.321153184,0.301593442
4004,0.073378112,0.075491592,0.067692583,0.068600936,0.075249128,0.080991767,0.060992503,0.076241375,0.075249128,0.080991767
4005,0.013659986,0.013527472,0.012730963,0.013176646,0.014236493,0.014543967,0.013431641,0.013273313,0.014236493,0.014543967
4006,0.018993762,0.019224616,0.019602924,0.020332191,0.01939804,0.016881914,0.01996981,0.019542101,0.01939804,0.016881914
4007,0.006559477,0.006372537,0.006298901,0.006737086,0.007138955,0.006681582,0.007186102,0.006146497,0.007138955,0.006681582
4008,0.00364348,0.003616736,0.00368903,0.003914793,0.003874628,0.003271512,0.004079404,0.003594833,0.003874628,0.003271512
4009,0.056298748,0.057903704,0.0546841,0.056074957,0.05791062,0.056851246,0.050693288,0.058935243,0.05791062,0.056851246
4010,0.008063523,0.008021231,0.008470447,0.008846407,0.008383741,0.007006185,0.009008243,0.008037965,0.008383741,0.007006185
4011,0.025992711,0.027053347,0.028448895,0.028898836,0.025416759,0.02014637,0.027201285,0.028448198,0.025416759,0.02014637
5001,0.000470945,0.000470945,0.0004753,0.000468433,0.000437962,0.000472178,0.000450057,0.000452111,0.000437962,0.000472178
5002,0.046157172,0.045047877,0.067588536,0.049005127,0.052706597,0.054450953,0.052402924,0.044434213,0.052706597,0.054450953
5003,0.010176662,0.010428502,0.010363129,0.009663956,0.011997065,0.012020308,0.008763682,0.010385639,0.011997065,0.012020308
5004,0.010072057,0.010511163,0.009085884,0.009061195,0.015629548,0.012625064,0.006943148,0.010229851,0.015629548,0.012625064
5005,0.000820874,0.000885288,0.000815528,0.000689485,0.00088045,0.000882029,0.00051047,0.000921331,0.00088045,0.000882029
5006,0.009828206,0.010043397,0.010195499,0.009278832,0.010270444,0.010525374,0.007950537,0.009704333,0.010270444,0.010525374
5007,0.00501064,0.005241949,0.004626291,0.004676304,0.005355923,0.005289012,0.004080005,0.005394397,0.005355923,0.005289012
5008,0.001079449,0.001138146,0.001100605,0.000964417,0.001109288,0.001144883,0.000800738,0.001155436,0.001109288,0.001144883
5009,0.014667113,0.014595305,0.014939556,0.01525845,0.017443586,0.017739522,0.015678146,0.01446917,0.017443586,0.017739522
5010,0.025169331,0.02551157,0.024254036,0.024701088,0.022194682,0.023590024,0.023738037,0.025752072,0.022194682,0.023590024
5011,0.002786004,0.002891395,0.002565057,0.002538832,0.004403408,0.003583722,0.001917155,0.002738249,0.004403408,0.003583722
5012,0.001152941,0.001279346,0.001299271,0.000914435,0.001067137,0.001059462,0.000777199,0.001466422,0.001067137,0.001059462
5013,0.000406144,0.000430796,0.000506469,0.000358451,0.000479285,0.000472906,0.000311994,0.000453568,0.000479285,0.000472906
5014,0.003542193,0.003574537,0.004665391,0.003433829,0.004565911,0.004534637,0.003254003,0.003466727,0.004565911,0.004534637
5015,0.000962603,0.000985699,0.000959034,0.000913046,0.001236237,0.00120986,0.000747051,0.000926591,0.001236237,0.00120986
5016,0.000643141,0.000649991,0.00061,0.000644856,0.000586049,0.000625136,0.000635131,0.000653863,0.000586049,0.000625136
5017,0.026631408,0.026052193,0.029165772,0.028362866,0.03651104,0.036598435,0.030087197,0.025017721,0.03651104,0.036598435
5018,0.073392461,0.075712506,0.057275359,0.068138357,0.044833407,0.052009559,0.060952827,0.077472084,0.044833407,0.052009559
5019,0.004725326,0.005029326,0.004807868,0.004076797,0.005462258,0.005368105,0.003143794,0.005142439,0.005462258,0.005368105
5020,0.026776289,0.027657619,0.024180319,0.025895661,0.030425585,0.030009499,0.025451148,0.028904976,0.030425585,0.030009499
5021,0.001908732,0.001897857,0.001935643,0.001942849,0.001900208,0.002013409,0.00198159,0.001864569,0.001900208,0.002013409
5022,0.010278058,0.010531688,0.010398413,0.00982825,0.00954379,0.009992102,0.009096288,0.010628134,0.00954379,0.009992102
5023,0.001435761,0.0015276,0.00123671,0.001294718,0.001449605,0.001435641,0.001089299,0.001596667,0.001449605,0.001435641
5024,0.014792134,0.014861671,0.014388207,0.014372133,0.022935532,0.019676998,0.013129568,0.014276725,0.022935532,0.019676998
5025,0.089229795,0.085922661,0.141346356,0.093767704,0.102078296,0.103843858,0.107185849,0.084751086,0.102078296,0.103843858
5026,0.001283874,0.0013004,0.001368201,0.001241811,0.001630658,0.001626957,0.001090707,0.001224854,0.001630658,0.001626957
5027,0.033212873,0.033722463,0.03227345,0.032054175,0.028851159,0.030641035,0.02950621,0.03364337,0.028851159,0.030641035
5028,0.026706285,0.027246288,0.023961555,0.025902169,0.024106738,0.024835369,0.024844906,0.027748174,0.024106738,0.024835369
5029,0.000707238,0.000681197,0.000650882,0.000677122,0.000742136,0.000762051,0.000678579,0.000647977,0.000742136,0.000762051
5030,0.285234129,0.283208584,0.254455602,0.288576666,0.306428718,0.285812392,0.288150167,0.2800559,0.306428718,0.285812392
5031,0.009340278,0.009467015,0.009266007,0.009072754,0.008905913,0.009273794,0.00869387,0.009436915,0.008905913,0.009273794
5032,0.022628583,0.023132009,0.022298014,0.021543586,0.023408807,0.023914361,0.019767806,0.02320413,0.023408807,0.023914361
5033,0.024026873,0.025048214,0.024015747,0.022621067,0.024245794,0.025116063,0.020823895,0.026154295,0.024245794,0.025116063
5034,0.001067407,0.001123074,0.000759059,0.000882903,0.00074137,0.000787251,0.000677884,0.001179729,0.00074137,0.000787251
5035,0.201287236,0.199568915,0.178346619,0.205238701,0.157975215,0.16897272,0.213822611,0.202200202,0.157975215,0.16897272
5036,0.004209486,0.004173897,0.004552848,0.004429348,0.006234808,0.006127614,0.004557405,0.00401358,0.006234808,0.006127614
5037,0.002894179,0.003016308,0.003189331,0.002599223,0.003960509,0.003848041,0.002046581,0.002938076,0.003960509,0.003848041
5038,0.00528612,0.005432607,0.006078452,0.004910402,0.007264883,0.007109677,0.004261542,0.005294424,0.007264883,0.007109677
6001,0.037014115,0.036326722,0.041851267,0.039066565,0.05269479,0.051310855,0.039469148,0.034783453,0.05269479,0.051310855
6002,0.320277724,0.32014924,0.307378913,0.318475462,0.283330195,0.285486474,0.319376913,0.321235393,0.283330195,0.285486474
6003,0.023287078,0.021940914,0.02729324,0.027366028,0.041962927,0.039072894,0.030369593,0.020034268,0.041962927,0.039072894
6004,0.017610303,0.015753576,0.02129081,0.022791509,0.037306905,0.035899832,0.027983574,0.013494384,0.037306905,0.035899832
6005,0.047716198,0.046798218,0.056001521,0.050662532,0.07174363,0.068439163,0.05149905,0.044806596,0.07174363,0.068439163
6006,0.006645935,0.006169192,0.008208821,0.008125006,0.01225446,0.012091775,0.009311564,0.005483266,0.01225446,0.012091775
6007,0.242789347,0.250668901,0.222414192,0.222948956,0.168514952,0.174709754,0.2074631,0.261669832,0.168514952,0.174709754
6008,0.008950785,0.008734973,0.010402006,0.009902199,0.013338816,0.013357303,0.010711265,0.008440111,0.013338816,0.013357303
6009,0.156386865,0.158860837,0.156847558,0.149241259,0.16523364,0.162614247,0.134564995,0.159159563,0.16523364,0.162614247
6010,0.13932165,0.134597428,0.148311673,0.151420484,0.153619685,0.157017704,0.169250798,0.130893134,0.153619685,0.157017704
7001,0.001502381,0.001490707,0.001365877,0.001481465,0.001715975,0.001763296,0.001467124,0.001446726,0.001715975,0.001763296
7002,0.003903356,0.003869821,0.003236576,0.003400665,0.004231766,0.005843252,0.003233973,0.003698095,0.004231766,0.005843252
7003,0.007428667,0.00758186,0.007026241,0.007218332,0.007656808,0.008610957,0.006549979,0.007590391,0.007656808,0.008610957
7004,0.001762659,0.001859774,0.001734721,0.001778787,0.001639803,0.001488071,0.001656462,0.00193696,0.001639803,0.001488071
7005,0.000486207,0.00052413,0.000470233,0.000494257,0.000448635,0.000381028,0.00045581,0.000552748,0.000448635,0.000381028
7006,0.002866086,0.002905691,0.002832191,0.003000201,0.003053114,0.002621498,0.002895958,0.002931331,0.003053114,0.002621498
7007,9.42E-05,9.44E-05,9.85E-05,9.46E-05,0.000151686,0.000108428,9.74E-05,9.05E-05,0.000151686,0.000108428
7008,0.005627116,0.005976164,0.00550452,0.005612094,0.005361794,0.005313328,0.004911088,0.006230841,0.005361794,0.005313328
7009,0.015026321,0.014546752,0.014853623,0.015433544,0.015779532,0.015281032,0.016107644,0.014163575,0.015779532,0.015281032
7010,0.000253717,0.000235692,0.000269306,0.000258521,0.000336743,0.000242127,0.000314619,0.000219313,0.000336743,0.000242127
7011,0.001377266,0.001403519,0.001465724,0.001406639,0.001728642,0.00124442,0.001391291,0.001409773,0.001728642,0.00124442
7012,0.006645949,0.006356884,0.00631853,0.006663327,0.007010983,0.007081862,0.00725199,0.006102956,0.007010983,0.007081862
7013,0.003159203,0.003160814,0.003185578,0.00330962,0.003130561,0.002695302,0.003357431,0.00318377,0.003130561,0.002695302
7014,0.00076159,0.000749641,0.000688146,0.000760737,0.000844438,0.000718614,0.000856868,0.000731974,0.000844438,0.000718614
7015,0.006909795,0.006693115,0.006774875,0.007091175,0.007163265,0.006806779,0.007541425,0.006531921,0.007163265,0.006806779
7016,0.001764906,0.001748125,0.001630451,0.001716087,0.001792668,0.001705624,0.001866467,0.001726784,0.001792668,0.001705624
7017,0.016676175,0.016374457,0.015954382,0.016445962,0.017251571,0.018539794,0.016683086,0.01601698,0.017251571,0.018539794
7018,0.000125673,0.000119387,0.00013437,0.000127033,0.000190907,0.00013659,0.000146565,0.000110919,0.000190907,0.00013659
7019,0.044997587,0.044444915,0.050793324,0.046742167,0.04999341,0.03988068,0.047831855,0.0443828,0.04999341,0.03988068
7020,0.005853602,0.005899548,0.00560383,0.005874152,0.006104457,0.006013406,0.005699263,0.005891111,0.006104457,0.006013406
7021,0.005237708,0.005538971,0.005243921,0.005296478,0.004791664,0.004450355,0.004807303,0.005800368,0.004791664,0.004450355
7022,0.000105678,8.36E-05,0.000106391,0.000112018,0.000121931,0.000104016,0.000165132,6.85E-05,0.000121931,0.000104016
7023,0.005331637,0.005708375,0.005982164,0.005416248,0.005109947,0.003746037,0.005014098,0.006083043,0.005109947,0.003746037
7024,0.00037303,0.000496831,0.000435017,0.000361896,0.000192126,0.000138435,0.000164199,0.00060532,0.000192126,0.000138435
7025,0.000143403,0.000166547,0.00010674,0.000105872,0.000116503,0.000100683,0.000115771,0.000184036,0.000116503,0.000100683
7026,0.000699391,0.000662897,0.000723648,0.000709018,0.00087235,0.00062853,0.000846876,0.000630002,0.00087235,0.00062853
7027,0.01853946,0.018191636,0.01796889,0.018459946,0.018619373,0.019018855,0.019298878,0.017902417,0.018619373,0.019018855
7028,0.000205644,0.000199697,0.000186106,0.00021014,0.00025572,0.000239374,0.000229845,0.000189822,0.00025572,0.000239374
7029,0.000143403,0.000166547,0.00010674,0.000105872,0.000116503,0.000100683,0.000115771,0.000184036,0.000116503,0.000100683
7030,0.004304458,0.004661496,0.004300834,0.004380524,0.003999391,0.003531034,0.003741302,0.004951381,0.003999391,0.003531034
7031,0.00367075,0.003683438,0.003556555,0.003736296,0.003757746,0.003356808,0.003796012,0.003694338,0.003757746,0.003356808
7032,0.003807503,0.003994446,0.003711456,0.003792558,0.003603447,0.003483269,0.003508011,0.004138064,0.003603447,0.003483269
7033,2.01E-05,1.82E-05,2.06E-05,2.25E-05,4.06E-05,3.41E-05,2.33E-05,1.49E-05,4.06E-05,3.41E-05
7034,0.014891287,0.015428666,0.015186059,0.015417983,0.014400147,0.013023924,0.014247635,0.015921997,0.014400147,0.013023924
7035,0.000624528,0.000603785,0.000577502,0.000648089,0.000728606,0.000642183,0.000714422,0.000578002,0.000728606,0.000642183
7036,0.000278164,0.000258538,0.00029982,0.000299312,0.00038836,0.000279335,0.00033997,0.000238031,0.00038836,0.000279335
7037,0.005485411,0.005419881,0.005187945,0.005483418,0.005926659,0.006160398,0.005395009,0.005301641,0.005926659,0.006160398
7038,0.000321129,0.000326485,0.00031184,0.000298213,0.000377529,0.000272659,0.000345771,0.000328173,0.000377529,0.000272659
7039,0.000356003,0.000335253,0.000333208,0.000372193,0.000429165,0.000365405,0.000429253,0.00031399,0.000429165,0.000365405
7040,0.015191895,0.015324354,0.014073088,0.014345696,0.015194399,0.017956411,0.013789435,0.015222469,0.015194399,0.017956411
7041,0.005561286,0.005991899,0.006265733,0.005738014,0.006039585,0.004416141,0.004917799,0.00635446,0.006039585,0.004416141
7042,0.000321129,0.000326485,0.000274661,0.000298213,0.00033533,0.000285434,0.000345771,0.000328173,0.00033533,0.000285434
7043,0.00116828,0.001083488,0.001057499,0.001165606,0.001314376,0.001214767,0.001411963,0.00100548,0.001314376,0.001214767
7044,0.001553397,0.001494135,0.001466567,0.001581854,0.001683824,0.001451904,0.001793542,0.001444553,0.001683824,0.001451904
7045,0.000125673,0.000119387,0.000117218,0.000127033,0.000169096,0.000142227,0.000146565,0.000110919,0.000169096,0.000142227
7046,0.005130984,0.005047718,0.00473155,0.004972565,0.005375051,0.005788994,0.005115879,0.004922528,0.005375051,0.005788994
7047,0.001169644,0.00110335,0.001259685,0.001217024,0.001488096,0.001094642,0.001396919,0.001046139,0.001488096,0.001094642
7048,0.004912355,0.004720212,0.004594092,0.004845427,0.005169428,0.005259576,0.005310934,0.004543722,0.005169428,0.005259576
7049,0.000836266,0.000942628,0.0009389,0.000844401,0.000735564,0.000552124,0.000710413,0.001038912,0.000735564,0.000552124
7050,0.000521167,0.000480446,0.000458699,0.000527071,0.000633105,0.000643171,0.00059489,0.000432941,0.000633105,0.000643171
7051,0.009508599,0.009800524,0.009204537,0.009416487,0.009522624,0.009848105,0.008632098,0.009961895,0.009522624,0.009848105
7052,0.00892161,0.009264233,0.010158228,0.009322058,0.009823504,0.007371381,0.008586839,0.009589099,0.009823504,0.007371381
7053,0.000756683,0.000727548,0.000802544,0.000790162,0.001011924,0.000728734,0.000875935,0.000692509,0.001011924,0.000728734
7054,0.004004871,0.00399204,0.003466708,0.003669738,0.0043604,0.005316477,0.003553713,0.003868919,0.0043604,0.005316477
7055,0.000253717,0.000235692,0.000236294,0.000258521,0.00030052,0.000255288,0.000314619,0.000219313,0.00030052,0.000255288
7056,9.06E-05,7.39E-05,0.000102787,9.78E-05,0.00013304,9.53E-05,0.000133436,6.06E-05,0.00013304,9.53E-05
7057,0.011205052,0.011445233,0.01130325,0.011559197,0.011161624,0.010157608,0.011017946,0.011662088,0.011161624,0.010157608
7058,6.76E-05,7.06E-05,5.98E-05,6.39E-05,7.95E-05,6.84E-05,6.63E-05,7.09E-05,7.95E-05,6.84E-05
7059,0.012196408,0.012137449,0.012145995,0.01247283,0.012120529,0.011441336,0.012673964,0.01213395,0.012120529,0.011441336
7060,2.01E-05,1.82E-05,2.41E-05,2.25E-05,4.63E-05,3.33E-05,2.33E-05,1.49E-05,4.63E-05,3.33E-05
7061,0.0140078,0.014190834,0.013556197,0.013822246,0.013763227,0.014402594,0.013415928,0.014284423,0.013763227,0.014402594
7062,0.001356393,0.001323704,0.001254465,0.001351105,0.00146464,0.001304566,0.001485566,0.00128772,0.00146464,0.001304566
7063,9.59E-05,0.000114196,6.75E-05,6.45E-05,7.76E-05,6.64E-05,7.28E-05,0.000128036,7.76E-05,6.64E-05
7064,0.001690976,0.00161712,0.001854905,0.001785874,0.002168539,0.001558241,0.001945255,0.001550291,0.002168539,0.001558241
7065,0.023479474,0.023740545,0.023069311,0.023389146,0.023045639,0.02420362,0.022452682,0.023887509,0.023045639,0.02420362
7066,0.00031341,0.000286474,0.000297812,0.000336077,0.000386997,0.000328733,0.000394937,0.000260917,0.000386997,0.000328733
7067,0.000360041,0.000323838,0.000388634,0.000385162,0.000488766,0.000374042,0.000463742,0.000291526,0.000488766,0.000374042
7068,0.007241235,0.006841218,0.006789569,0.007167631,0.007696151,0.008097757,0.007966379,0.006481798,0.007696151,0.008097757
7069,0.010047438,0.010597257,0.009781968,0.009874728,0.00949873,0.009830835,0.008765473,0.010989485,0.00949873,0.009830835
7070,0.000751259,0.000705437,0.000805151,0.00078831,0.000989778,0.000713024,0.000909713,0.000661284,0.000989778,0.000713024
7071,0.004881354,0.004912669,0.00455984,0.00479643,0.005188934,0.005532533,0.004548943,0.004867317,0.005188934,0.005532533
7072,0.001496693,0.001392614,0.001632774,0.00156247,0.001893849,0.00137996,0.001821584,0.001309696,0.001893849,0.00137996
7073,0.000297392,0.000270169,0.000277696,0.00030663,0.00034289,0.00029151,0.000383082,0.00024756,0.00034289,0.00029151
7074,0.02688084,0.026102371,0.026821046,0.027516023,0.026847203,0.025728473,0.029282848,0.02564805,0.026847203,0.025728473
7075,0.004149113,0.004321199,0.004161114,0.004242407,0.003881093,0.00333509,0.004071562,0.004489122,0.003881093,0.00333509
7076,0.000398626,0.000406486,0.000345935,0.000388931,0.000431896,0.000368942,0.0004212,0.000406826,0.000431896,0.000368942
7077,0.002791452,0.00297612,0.002653984,0.002681264,0.002501969,0.002497894,0.002496596,0.003116495,0.002501969,0.002497894
7078,0.063248406,0.061574894,0.069978346,0.064522201,0.070366842,0.058996343,0.068407709,0.060679881,0.070366842,0.058996343
7079,0.004633985,0.004514877,0.004384039,0.00457437,0.004718551,0.0048708,0.004881144,0.004404347,0.004718551,0.0048708
7080,0.002901851,0.003107209,0.003271342,0.003040673,0.003248212,0.002375648,0.002601369,0.003274135,0.003248212,0.002375648
7081,0.002751793,0.002883069,0.002860996,0.002888681,0.002585387,0.002292584,0.002608574,0.003000089,0.002585387,0.002292584
7082,0.000202689,0.000196811,0.000185136,0.000209164,0.00024847,0.00021081,0.000229503,0.00018746,0.00024847,0.00021081
7083,0.002703376,0.002817445,0.002612835,0.002724266,0.002694505,0.002450341,0.002542891,0.002898173,0.002694505,0.002450341
7084,0.000256672,0.000238579,0.000237264,0.000259496,0.000307771,0.000283852,0.000314961,0.000221676,0.000307771,0.000283852
7085,0.000474411,0.000464857,0.000419354,0.000461199,0.000506751,0.000432143,0.000545618,0.000454646,0.000506751,0.000432143
7086,0.004372762,0.004373819,0.004252491,0.004386837,0.004381531,0.004476262,0.004359906,0.004361358,0.004381531,0.004476262
